,Concept_ID,br,se
744,Bucht::N,mor-bihan,luokta
745,Bucht::N,mor-bihan,luokta
746,Bucht::N,mor-bihan,čuáj̣á
747,Bucht::N,mor-bihan,luhtt
748,Bucht::N,mor-bihan,вӯнн
749,Bucht::N,mor-bihan,лӯххт
750,Insel::N,enez,sååle
751,Insel::N,enez,suoloj
752,Insel::N,enez,suolu
753,Insel::N,enez,suálui
754,Insel::N,enez,suâl
755,Insel::N,enez,суэл
756,Blume::N,bleunienn,rïesege
757,Blume::N,bleunienn,giedjek
758,Blume::N,bleunienn,rássi
759,Blume::N,bleunienn,kukká
760,Blume::N,bleunienn,heä´rvvrää´ss
761,Blume::N,bleunienn,ывьнэнч
762,Gras::N,geot,kraesie
763,Gras::N,geot,rásse
764,Gras::N,geot,rássi
765,Gras::N,geot,rääsi
766,Gras::N,geot,rää´ss
767,Gras::N,geot,ра̄ссь
768,Wurzel::N,gwrizienn,roehtse
769,Wurzel::N,gwrizienn,ruohttsa
770,Wurzel::N,gwrizienn,ruohtas
771,Wurzel::N,gwrizienn,veedis
772,Wurzel::N,gwrizienn,vue´ddes
773,Wurzel::N,gwrizienn,вуэнҍтэсь
774,Baum::N,gwezenn,moere
775,Baum::N,gwezenn,muorra
776,Baum::N,gwezenn,muorra
777,Baum::N,gwezenn,muoṛâ
778,Baum::N,gwezenn,muõrr
779,Baum::N,gwezenn,мӯрр
780,Stamm::N,kef,ståamhpe
781,Stamm::N,kef,mátta
782,Stamm::N,kef,galda
783,Stamm::N,kef,ruŋgo
784,Stamm::N,kef,stokk
785,Stamm::N,kef,мӯрр
786,Stamm::N,kef,кэ̄ллт
787,Rinde::N,rusk,gïrre
788,Rinde::N,rusk,baarhkoe
789,Rinde::N,rusk,bárkko
790,Rinde::N,rusk,ostu
791,Rinde::N,rusk,bárku
792,Rinde::N,rusk,korrâ
793,Rinde::N,rusk,kõrr
794,Rinde::N,rusk,pärkk
795,Rinde::N,rusk,кэ̄рр
796,Rinde::N,rusk,па̄ҏҏк
797,Ast::N,barr,åeksie
798,Ast::N,barr,oakse
799,Ast::N,barr,oaksi
800,Ast::N,barr,uák'si
801,Ast::N,barr,å´hss
802,Ast::N,barr,вуэккьс
803,Zweig::N,bod,åeksie
804,Zweig::N,bod,oakse
805,Zweig::N,bod,rissi
806,Zweig::N,bod,syeṛi
807,Zweig::N,bod,sue´rr
808,Zweig::N,bod,рыссе
809,Blatt::N,delienn,plienie
810,Blatt::N,delienn,lassta
811,Blatt::N,delienn,lasta
812,Blatt::N,delienn,lostâ
813,Blatt::N,delienn,lõstt
814,Blatt::N,delienn,лэ̄сст
815,Birke::N,bezvenn,såekie
816,Birke::N,bezvenn,soahke
817,Birke::N,bezvenn,soahki
818,Birke::N,bezvenn,suáhi
819,Birke::N,bezvenn,suâ´ǩǩ
820,Birke::N,bezvenn,пе̄ссьмӯрр
821,Kiefer[Baum]::N,pinenn,bietsie
822,Kiefer[Baum]::N,pinenn,hájkka
823,Kiefer[Baum]::N,pinenn,biehtse
824,Kiefer[Baum]::N,pinenn,beahci
825,Kiefer[Baum]::N,pinenn,peeci
826,Kiefer[Baum]::N,pinenn,pie´cc
827,Kiefer[Baum]::N,pinenn,пе̄дзь
828,Weide[Baum]::N,halegenn,saalje
829,Weide[Baum]::N,halegenn,sállja
830,Weide[Baum]::N,halegenn,sieđga
831,Weide[Baum]::N,halegenn,puájui
832,Weide[Baum]::N,halegenn,puäi
833,Weide[Baum]::N,halegenn,пуай
834,Tanne::N,sapenn,goese
835,Tanne::N,sapenn,guossa
836,Tanne::N,sapenn,guossa
837,Tanne::N,sapenn,kuosâ
838,Tanne::N,sapenn,kuõss
839,Tanne::N,sapenn,кӯсс
840,Horn::N,korn,tjåervie
841,Horn::N,korn,tjoarvve
842,Horn::N,korn,čoarvi
843,Horn::N,korn,čuár'vi
844,Horn::N,korn,čuä´rvv
845,Horn::N,korn,чуэррьв
846,Feder::N,pluñv,badtse
847,Feder::N,pluñv,dålgge
848,Feder::N,pluñv,bozza
849,Feder::N,pluñv,puzzâ
850,Feder::N,pluñv,tolge
851,Feder::N,pluñv,poʒʒ
852,Feder::N,pluñv,по̄ннц
853,Fell::N,kreoñ,njaltja
854,Fell::N,kreoñ,duollje
855,Fell::N,kreoñ,náhkki
856,Fell::N,kreoñ,dorkkas
857,Fell::N,kreoñ,turkkâ
858,Fell::N,kreoñ,tyel'ji
859,Fell::N,kreoñ,nähki
860,Fell::N,kreoñ,torkk
861,Fell::N,kreoñ,čåu´dd
862,Fell::N,kreoñ,tue´l'lj
863,Fell::N,kreoñ,тӯлльй
864,Flügel::N,askell,såaja
865,Flügel::N,askell,såajoe
866,Flügel::N,askell,soadje
867,Flügel::N,askell,soadji
868,Flügel::N,askell,suáj̣á
869,Flügel::N,askell,suäjj
870,Flügel::N,askell,суэйй
871,Klaue::N,skilf,gadtse
872,Klaue::N,skilf,guober
873,Klaue::N,skilf,gazza
874,Klaue::N,skilf,kozzâ
875,Klaue::N,skilf,kõʒʒ
876,Klaue::N,skilf,кэ̄ннц
877,Kralle::N,skilf,gadtse
878,Kralle::N,skilf,gadtsa
879,Kralle::N,skilf,gazza
880,Kralle::N,skilf,kozzâ
881,Kralle::N,skilf,kõʒʒ
882,Kralle::N,skilf,ке̄бпель
883,Schwanz::N,lost,siejpie
884,Schwanz::N,lost,siejbbe
885,Schwanz::N,lost,bađuš
886,Schwanz::N,lost,seaibi
887,Schwanz::N,lost,seibi
888,Schwanz::N,lost,sei´bb
889,Schwanz::N,lost,piä´cciǩ
890,Schwanz::N,lost,пиджь
891,Schwanz::N,lost,се̄ййп
892,Schwanz::N,lost,пе̄цехь
893,Ei::N,vi,munnie
894,Ei::N,vi,månne
895,Ei::N,vi,monni
896,Ei::N,vi,maṇe
897,Ei::N,vi,mââ´nn
898,Ei::N,vi,маннҍ
899,Nest::N,neizh,biesie
900,Nest::N,neizh,biesse
901,Nest::N,neizh,beassi
902,Nest::N,neizh,peesi
903,Nest::N,neizh,piervâl
904,Nest::N,neizh,piä´ss
905,Nest::N,neizh,пе̄ссь
906,Bau::N,douarenn,biesie
907,Bau::N,douarenn,biedjo
908,Bau::N,douarenn,liesso
909,Bau::N,douarenn,biedju
910,Bau::N,douarenn,piäju
911,Bau::N,douarenn,вуэӈӈк
912,Tier::N,loen,juvre
913,Tier::N,loen,udos
914,Tier::N,loen,divrre
915,Tier::N,loen,luohtok
916,Tier::N,loen,ealli
917,Tier::N,loen,ellee
918,Tier::N,loen,jie´lli
919,Tier::N,loen,жыва
920,Herde::N,tropell,dåehkie
921,Herde::N,tropell,ællo
922,Herde::N,tropell,fuovva
923,Herde::N,tropell,doahkki
924,Herde::N,tropell,čagge
925,Herde::N,tropell,tukk
926,Herde::N,tropell,vâ´lvv
927,Herde::N,tropell,чуэз
928,Herde::N,tropell,чӣгар
929,Kuh::N,buoc'h,govse
930,Kuh::N,buoc'h,gussa
931,Kuh::N,buoc'h,gussa
932,Kuh::N,buoc'h,kussâ
933,Kuh::N,buoc'h,kuss
934,Kuh::N,buoc'h,лӣххьм
935,Bulle::N,tarv,vuaksa
936,Bulle::N,tarv,vuoksá
937,Bulle::N,tarv,heargi
938,Bulle::N,tarv,vuák'sá
939,Bulle::N,tarv,ergi
940,Bulle::N,tarv,vuâhss
941,Bulle::N,tarv,е̄ррьк
942,Pferd::N,marc'h,hierkie
943,Pferd::N,marc'h,råsse
944,Pferd::N,marc'h,hæssta
945,Pferd::N,marc'h,heavuš
946,Pferd::N,marc'h,hiävuš
947,Pferd::N,marc'h,heävaš
948,Pferd::N,marc'h,ро̄ссь
949,Schaf::N,dañvad,sïrve
950,Schaf::N,dañvad,sávttsa
951,Schaf::N,dañvad,sávza
952,Schaf::N,dañvad,savzâ
953,Schaf::N,dañvad,sauʒʒ
954,Schaf::N,dañvad,ла̄мьпесь
955,Schwein::N,pemoc'h,snurke
956,Schwein::N,pemoc'h,svijnne
957,Schwein::N,pemoc'h,spiidni
958,Schwein::N,pemoc'h,šahe
959,Schwein::N,pemoc'h,šââ´ǩǩ
960,Schwein::N,pemoc'h,ша̄гкь
961,Hund::N,ki,bïenje
962,Hund::N,ki,bena
963,Hund::N,ki,beana
964,Hund::N,ki,peenuv
965,Hund::N,ki,piânnai
966,Hund::N,ki,пе̄ннэ
967,Katze::N,kazh,gaahtoe
968,Katze::N,kazh,gáhtto
969,Katze::N,kazh,bussá
970,Katze::N,kazh,kissá
971,Katze::N,kazh,kaass
972,Katze::N,kazh,ко̄а̄сс
973,Bär::N,arzh,gumsie
974,Bär::N,arzh,biernna
975,Bär::N,arzh,guovža
976,Bär::N,arzh,bierdna
977,Bär::N,arzh,kuob'žâ
978,Bär::N,arzh,kue´bǯǯ
979,Bär::N,arzh,та̄лл
980,Eichhörnchen::N,gwiñver,åeruve
981,Eichhörnchen::N,gwiñver,oarre
982,Eichhörnchen::N,gwiñver,oarri
983,Eichhörnchen::N,gwiñver,uár'ree
984,Eichhörnchen::N,gwiñver,vuä´r'rev
985,Eichhörnchen::N,gwiñver,вуэррев
986,Elch::N,karv-dour,ïelje
987,Elch::N,karv-dour,ællja
988,Elch::N,karv-dour,sarvva
989,Elch::N,karv-dour,ealga
990,Elch::N,karv-dour,sorvâ
991,Elch::N,karv-dour,sõrvv
992,Elch::N,karv-dour,сэ̄ррв
993,Fuchs::N,louarn,riepie
994,Fuchs::N,louarn,riebij
995,Fuchs::N,louarn,rieban
996,Fuchs::N,louarn,riemnjis
997,Fuchs::N,louarn,rie´mjj
998,Fuchs::N,louarn,рӣммьн
999,Hase::N,gad,njåemele
1000,Hase::N,gad,njoammel
1001,Hase::N,gad,njoammil
1002,Hase::N,gad,njuámmil
1003,Hase::N,gad,njue´m'mel
1004,Hase::N,gad,нюэммель
1005,Maus::N,logodenn,snjeara
1006,Maus::N,logodenn,snjierrá
1007,Maus::N,logodenn,sáhpán
1008,Maus::N,logodenn,säplig
1009,Maus::N,logodenn,sä´ppli
1010,Maus::N,logodenn,са̄хпьлинк
1011,Wolf::N,bleiz,sïejpe
1012,Wolf::N,bleiz,stálppe
1013,Wolf::N,bleiz,stáhkke
1014,Wolf::N,bleiz,ruomas
1015,Wolf::N,bleiz,kumpe
1016,Wolf::N,bleiz,návdi
1017,Wolf::N,bleiz,kumppi
1018,Wolf::N,bleiz,ku´mpp
1019,Wolf::N,bleiz,pââ´ldes
1020,Wolf::N,bleiz,чиррм
1021,Wolf::N,bleiz,пальтӭсь
1022,Vogel::N,labous,ledtie
1023,Vogel::N,labous,lådde
1024,Vogel::N,labous,loddi
1025,Vogel::N,labous,lodde
1026,Vogel::N,labous,lå´dd
1027,Vogel::N,labous,лоаннҍт
1028,Schwarm::N,nijad,dåehkie
1029,Schwarm::N,nijad,doahkke
1030,Schwarm::N,nijad,doahkki
1031,Schwarm::N,nijad,tuák'ki
1032,Schwarm::N,nijad,parvv
1033,Schwarm::N,nijad,туххк
1034,Huhn::N,yar,vöönhtse
1035,Huhn::N,yar,vuonntsá
1036,Huhn::N,yar,vuonccis
1037,Huhn::N,yar,kääṇi
1038,Huhn::N,yar,kää´nn
1039,Huhn::N,yar,ка̄ннҌ
1040,Hahn::N,kilhog,deere
1041,Hahn::N,kilhog,hádna
1042,Hahn::N,kilhog,åresvuonntsá
1043,Hahn::N,kilhog,vuonccis
1044,Hahn::N,kilhog,kääṇi
1045,Hahn::N,kilhog,åå´reskää´nn
1046,Hahn::N,kilhog,пе̄ттэх
1047,Gans::N,gwazenn,gaase
1048,Gans::N,gwazenn,gássa
1049,Gans::N,gwazenn,čuonji
1050,Gans::N,gwazenn,čuá'njá
1051,Gans::N,gwazenn,čue´nj
1052,Gans::N,gwazenn,чуэнь
1053,Adler::N,erer,aarhtse
1054,Adler::N,erer,goasskem
1055,Adler::N,erer,goaskin
1056,Adler::N,erer,kuás'kim
1057,Adler::N,erer,kuä´cǩǩem
1058,Adler::N,erer,куэцькем
1059,Ente::N,houad,tjååtsele
1060,Ente::N,houad,vuojatjis
1061,Ente::N,houad,čáhceloddi
1062,Ente::N,houad,vuonjâč
1063,Ente::N,houad,vuõnjâč
1064,Ente::N,houad,ча̄дзьлоаннҍт
1065,Eule::N,toud,snjågloe
1066,Eule::N,toud,skunjok
1067,Eule::N,toud,skuolfi
1068,Eule::N,toud,ijjâlodde
1069,Eule::N,toud,iiđsaž
1070,Eule::N,toud,кунньлоаннҍт
1071,Eule::N,toud,чӯзэм вуэһпэй
1072,Kranich::N,garan,goerke
1073,Kranich::N,garan,guorgga
1074,Kranich::N,garan,guorga
1075,Kranich::N,garan,kuor'gâ
1076,Kranich::N,garan,kuõrgg
1077,Kranich::N,garan,кӯррк
1078,Krähe::N,bran,voerhtje
1079,Krähe::N,bran,gárránis
1080,Krähe::N,bran,vuoratjis
1081,Krähe::N,bran,vuoražas
1082,Krähe::N,bran,vuorččis
1083,Krähe::N,bran,vuorâč
1084,Krähe::N,bran,vuõrâč
1085,Krähe::N,bran,вӯрэч
1086,Kuckuck::N,koukoug,gïeke
1087,Kuckuck::N,koukoug,giehka
1088,Kuckuck::N,koukoug,giehka
1089,Kuckuck::N,koukoug,kiehâ
1090,Kuckuck::N,koukoug,ǩiõkk
1091,Kuckuck::N,koukoug,кӣгк
1092,Schwan::N,alarc'h,njoktje
1093,Schwan::N,alarc'h,snjuktja
1094,Schwan::N,alarc'h,njukča
1095,Schwan::N,alarc'h,njuhčâ
1096,Schwan::N,alarc'h,njuhčč
1097,Schwan::N,alarc'h,нюххч
1098,Fisch::N,pesk,guelie
1099,Fisch::N,pesk,guolle
1100,Fisch::N,pesk,guolli
1101,Fisch::N,pesk,kyeḷi
1102,Fisch::N,pesk,kue´ll
1103,Fisch::N,pesk,кӯлль
1104,Barsch::N,brell,sihtege
1105,Barsch::N,brell,vuoskun
1106,Barsch::N,brell,vuoskku
1107,Barsch::N,brell,vuásku
1108,Barsch::N,brell,vuâsk
1109,Barsch::N,brell,вуэсск
1110,Hecht::N,beked,haavke
1111,Hecht::N,beked,hávgga
1112,Hecht::N,beked,hávga
1113,Hecht::N,beked,puško
1114,Hecht::N,beked,nu´ǩǩeš
1115,Hecht::N,beked,ныгкешь
1116,Schlange[Tier]::N,naer,gïermesje
1117,Schlange[Tier]::N,naer,germaj
1118,Schlange[Tier]::N,naer,gearpmaš
1119,Schlange[Tier]::N,naer,kyev'đi
1120,Schlange[Tier]::N,naer,ku´vdd
1121,Schlange[Tier]::N,naer,кӯввьт
1122,Wurm::N,preñv,mietie
1123,Wurm::N,preñv,maarhke
1124,Wurm::N,preñv,mádo
1125,Wurm::N,preñv,máhtu
1126,Wurm::N,preñv,máátu
1127,Wurm::N,preñv,määtt
1128,Wurm::N,preñv,ма̄дт
1129,Spinne::N,kevnidenn,hievnie
1130,Spinne::N,kevnidenn,hievnne
1131,Spinne::N,kevnidenn,heavdni
1132,Spinne::N,kevnidenn,evni
1133,Spinne::N,kevnidenn,eeunaž
1134,Spinne::N,kevnidenn,о̄а̄з
1135,Ameise::N,merion,garhke
1136,Ameise::N,merion,gårkkå
1137,Ameise::N,merion,gotka
1138,Ameise::N,merion,kutkâ
1139,Ameise::N,merion,kotkk
1140,Ameise::N,merion,ко̄ттк
1141,Laus::N,laouenn,dihkie
1142,Laus::N,laouenn,dihkke
1143,Laus::N,laouenn,dihkki
1144,Laus::N,laouenn,tikke
1145,Laus::N,laouenn,te´ǩǩ
1146,Laus::N,laouenn,тыһкь
1147,Mücke::N,moustik,tjoejhke
1148,Mücke::N,moustik,tjuojkka
1149,Mücke::N,moustik,čuoika
1150,Mücke::N,moustik,čuoš'kâ
1151,Mücke::N,moustik,čuõškk
1152,Mücke::N,moustik,чӯшшк
1153,Fliege::N,kelienenn,tjoere
1154,Fliege::N,kelienenn,boerege
1155,Fliege::N,kelienenn,tjuruk
1156,Fliege::N,kelienenn,čuru
1157,Fliege::N,kelienenn,kiärpáš
1158,Fliege::N,kelienenn,čuâr
1159,Fliege::N,kelienenn,čuâras
1160,Fliege::N,kelienenn,чуэраш
1161,Schmetterling::N,balafenn,biejjielåbloe
1162,Schmetterling::N,balafenn,biejvvelådde
1163,Schmetterling::N,balafenn,beaiveloddi
1164,Schmetterling::N,balafenn,piäi'vááloddááš
1165,Schmetterling::N,balafenn,ä´llbaž
1166,Schmetterling::N,balafenn,pei´vvlå´dd
1167,Schmetterling::N,balafenn,а̄лльп
1168,Beere::N,hog,muerjie
1169,Beere::N,hog,muorjje
1170,Beere::N,hog,muorji
1171,Beere::N,hog,myer'ji
1172,Beere::N,hog,mue´rjj
1173,Beere::N,hog,мӯррьй
1174,Apfel::N,aval,æbpla
1175,Apfel::N,aval,ehpal
1176,Apfel::N,aval,eppel
1177,Apfel::N,aval,eahppel
1178,Apfel::N,aval,я̄блэк
1179,Pilz::N,kabell-touseg,goebpere
1180,Pilz::N,kabell-touseg,guoppar
1181,Pilz::N,kabell-touseg,guoppar
1182,Pilz::N,kabell-touseg,kuobâr
1183,Pilz::N,kabell-touseg,kuõbbâr
1184,Pilz::N,kabell-touseg,кӯмпар
1185,Zwiebel::N,ognonenn,lööke
1186,Zwiebel::N,ognonenn,løhkka
1187,Zwiebel::N,ognonenn,lávki
1188,Zwiebel::N,ognonenn,luukk
1189,Zwiebel::N,ognonenn,луквець
1190,Saat::N,had,saajoe
1191,Saat::N,had,sádjo
1192,Saat::N,had,siepman
1193,Saat::N,had,siemâ
1194,Saat::N,had,siõm
1195,Saat::N,had,се̄м
1196,Korn::N,ed,gernie
1197,Korn::N,ed,gårnnetjalmme
1198,Korn::N,ed,gordni
1199,Korn::N,ed,jiṿe
1200,Korn::N,ed,ле̄ййп
1201,Heu::N,foenn,suejnieh
1202,Heu::N,foenn,ájvve
1203,Heu::N,foenn,suoidni
1204,Heu::N,foenn,syei'ni
1205,Heu::N,foenn,suei´nn
1206,Heu::N,foenn,сӯййн
1207,Schale::N,peliadur,gïrre
1208,Schale::N,peliadur,garra
1209,Schale::N,peliadur,skádne
1210,Schale::N,peliadur,garra
1211,Schale::N,peliadur,korrâ
1212,Schale::N,peliadur,kõrr
1213,Schale::N,peliadur,ю̄дтҍ
1214,Falle::N,pech,barta
1215,Falle::N,pech,ruevtie
1216,Falle::N,pech,gillar
1217,Falle::N,pech,ruovdde
1218,Falle::N,pech,rihtá
1219,Falle::N,pech,báhcahat
1220,Falle::N,pech,ká'skástâh
1221,Falle::N,pech,ää´ǧǧes
1222,Falle::N,pech,кӣлл
1223,Falle::N,pech,ше̄шшь
1224,Schlinge::N,krouglas,latjka
1225,Schlinge::N,krouglas,gieras
1226,Schlinge::N,krouglas,mohkki
1227,Schlinge::N,krouglas,kieḷâ
1228,Schlinge::N,krouglas,ǩiõll
1229,Schlinge::N,krouglas,ää´ǧǧes
1230,Schlinge::N,krouglas,кӣлл
1231,Schlinge::N,krouglas,ше̄шшь
1232,Asche::N,ludu,govne
1233,Asche::N,ludu,gudna
1234,Asche::N,ludu,gutna
1235,Asche::N,ludu,kunnâ
1236,Asche::N,ludu,kunn
1237,Asche::N,ludu,кунн
1238,Dreck::N,fank,haaskoe
1239,Dreck::N,fank,lænjok
1240,Dreck::N,fank,baška
1241,Dreck::N,fank,duova
1242,Dreck::N,fank,durdi
1243,Dreck::N,fank,tuol'vâ
1244,Dreck::N,fank,sähss
1245,Dreck::N,fank,са̄ккьс
1246,Eisen::N,houarn,ruevtie
1247,Eisen::N,houarn,ruovdde
1248,Eisen::N,houarn,ruovdi
1249,Eisen::N,houarn,ryev'di
1250,Eisen::N,houarn,ru´vdd
1251,Eisen::N,houarn,рӯввьт
1252,Gold::N,aour,gullie
1253,Gold::N,aour,gålle
1254,Gold::N,aour,golli
1255,Gold::N,aour,kolle
1256,Gold::N,aour,kå´ll
1257,Gold::N,aour,коалль
1258,Silber::N,arc'hant,sïlpe
1259,Silber::N,arc'hant,silbba
1260,Silber::N,arc'hant,silba
1261,Silber::N,arc'hant,silbâ
1262,Silber::N,arc'hant,silbb
1263,Silber::N,arc'hant,сыллп
1264,Kohle::N,glaou,tjïrre
1265,Kohle::N,glaou,tjahta
1266,Kohle::N,glaou,čitna
1267,Kohle::N,glaou,illâ
1268,Kohle::N,glaou,čiđđâ
1269,Kohle::N,glaou,ill
1270,Kohle::N,glaou,ылл
1271,Glas::N,gwer,klaase
1272,Glas::N,gwer,glássa
1273,Glas::N,gwer,lássa
1274,Glas::N,gwer,laasâ
1275,Glas::N,gwer,steehl
1276,Glas::N,gwer,сте̄клэ
1277,Sand::N,traezh,saedtie
1278,Sand::N,traezh,sáttoj
1279,Sand::N,traezh,tjievrra
1280,Sand::N,traezh,sáttu
1281,Sand::N,traezh,čunoi
1282,Sand::N,traezh,vuõddâs
1283,Sand::N,traezh,вӯнтас
1284,Mensch::N,den,almetje
1285,Mensch::N,den,ulmusj
1286,Mensch::N,den,olmmoš
1287,Mensch::N,den,olmooš
1288,Mensch::N,den,ooumâž
1289,Mensch::N,den,олма
1290,Mann::N,den,ålma
1291,Mann::N,den,ålmåj
1292,Mann::N,den,olmmái
1293,Mann::N,den,a'lmai
1294,Mann::N,den,åålm
1295,Mann::N,den,ка̄ллесь
1296,Frau::N,maouez,nyjsene
1297,Frau::N,maouez,nissun
1298,Frau::N,maouez,nisu
1299,Frau::N,maouez,nissoon
1300,Frau::N,maouez,neezzan
1301,Frau::N,maouez,нызан
1302,Kind::N,bugel,maana
1303,Kind::N,bugel,mánná
1304,Kind::N,bugel,mánná
1305,Kind::N,bugel,pärni
1306,Kind::N,bugel,páárnáš
1307,Kind::N,bugel,pä´rnn
1308,Kind::N,bugel,päärnaž
1309,Kind::N,bugel,па̄ррьн
1310,Kind::N,bugel,па̄рнэнч
1311,Junge::N,paotr,påajke
1312,Junge::N,paotr,baernie
1313,Junge::N,paotr,birek
1314,Junge::N,paotr,báhttja
1315,Junge::N,paotr,gánda
1316,Junge::N,paotr,bárdni
1317,Junge::N,paotr,alge
1318,Junge::N,paotr,â´lǧǧ
1319,Junge::N,paotr,pä´rnn
1320,Junge::N,paotr,па̄ррьн
1321,Junge::N,paotr,па̄ррьшя
1322,Mädchen::N,plac'h,nïejte
1323,Mädchen::N,plac'h,niejdda
1324,Mädchen::N,plac'h,nieida
1325,Mädchen::N,plac'h,niei'dâ
1326,Mädchen::N,plac'h,nijdd
1327,Mädchen::N,plac'h,нӣйта
1328,Familie::N,familh,fuelhkie
1329,Familie::N,familh,beraj
1330,Familie::N,familh,fuolkke
1331,Familie::N,familh,famillja
1332,Familie::N,familh,bearaš
1333,Familie::N,familh,peerâ
1334,Familie::N,familh,piâr
1335,Familie::N,familh,пӣрас
1336,Großvater::N,tad-kozh,aajja
1337,Großvater::N,tad-kozh,áddjá
1338,Großvater::N,tad-kozh,áddjá
1339,Großvater::N,tad-kozh,äijih
1340,Großvater::N,tad-kozh,ä´jj
1341,Großvater::N,tad-kozh,а̄йя
1342,Großmutter::N,mamm-gozh,aahka
1343,Großmutter::N,mamm-gozh,áhkko
1344,Großmutter::N,mamm-gozh,áhkku
1345,Großmutter::N,mamm-gozh,ákku
1346,Großmutter::N,mamm-gozh,äkk
1347,Großmutter::N,mamm-gozh,ä´ǩǩ
1348,Großmutter::N,mamm-gozh,а̄ка
1349,Eltern::N,kerent,eejhtegh
1350,Eltern::N,kerent,æjgát
1351,Eltern::N,kerent,vánhemat
1352,Eltern::N,kerent,va'nhimeh
1353,Eltern::N,kerent,puär'raz
1354,Eltern::N,kerent,ро̄дҍхель
1355,Vater::N,tad,aehtjie
1356,Vater::N,tad,áhttje
1357,Vater::N,tad,áhčči
1358,Vater::N,tad,eeči
1359,Vater::N,tad,e´čč
1360,Vater::N,tad,аджь
1361,Mutter::N,mamm,ietnie
1362,Mutter::N,mamm,iednne
1363,Mutter::N,mamm,eadni
1364,Mutter::N,mamm,enni
1365,Mutter::N,mamm,jeä´n'n
1366,Mutter::N,mamm,е̄ннҍ
1367,Sohn::N,mab,elkie
1368,Sohn::N,mab,baernie
1369,Sohn::N,mab,bárnne
1370,Sohn::N,mab,bárdni
1371,Sohn::N,mab,alge
1372,Sohn::N,mab,pärni
1373,Sohn::N,mab,â´lǧǧ
1374,Sohn::N,mab,pä´rnn
1375,Sohn::N,mab,алльк
1376,Tochter::N,merc'h,nïejte
1377,Tochter::N,merc'h,daktere
1378,Tochter::N,merc'h,niejdda
1379,Tochter::N,merc'h,nieida
1380,Tochter::N,merc'h,niei'dâ
1381,Tochter::N,merc'h,nijdd
1382,Tochter::N,merc'h,нӣййт
1383,Bruder::N,breur,vïelle
1384,Bruder::N,breur,viellja
1385,Bruder::N,breur,viellja
1386,Bruder::N,breur,viljâ
1387,Bruder::N,breur,vi´llj
1388,Bruder::N,breur,вӣлльй
1389,Schwester::N,c'hoar,åabpa
1390,Schwester::N,c'hoar,oabbá
1391,Schwester::N,c'hoar,oabbá
1392,Schwester::N,c'hoar,uáb'bi
1393,Schwester::N,c'hoar,vuä´b'b
1394,Schwester::N,c'hoar,вуэррьпенҍ
1395,Onkel::N,eontr,jyøne
1396,Onkel::N,eontr,jiekie
1397,Onkel::N,eontr,tjietsie
1398,Onkel::N,eontr,ænoj
1399,Onkel::N,eontr,iehke
1400,Onkel::N,eontr,eanu
1401,Onkel::N,eontr,eahki
1402,Onkel::N,eontr,čeahci
1403,Onkel::N,eontr,eehi
1404,Onkel::N,eontr,iänui
1405,Onkel::N,eontr,jään
1406,Onkel::N,eontr,čia´cc
1407,Onkel::N,eontr,ӣнн
1408,Tante::N,moereb,seasa
1409,Tante::N,moereb,jijmie
1410,Tante::N,moereb,gåeskie
1411,Tante::N,moereb,goasske
1412,Tante::N,moereb,siessá
1413,Tante::N,moereb,muohtá
1414,Tante::N,moereb,ipmi
1415,Tante::N,moereb,goaski
1416,Tante::N,moereb,siäsá
1417,Tante::N,moereb,sie´ss
1418,Tante::N,moereb,kuä´sǩǩ
1419,Tante::N,moereb,сӣссь
1420,Ehemann::N,gwaz,ålma
1421,Ehemann::N,gwaz,geelle
1422,Ehemann::N,gwaz,boaddnje
1423,Ehemann::N,gwaz,gállásjålmåj
1424,Ehemann::N,gwaz,isit
1425,Ehemann::N,gwaz,boadnji
1426,Ehemann::N,gwaz,kääḷis
1427,Ehemann::N,gwaz,kuõjj
1428,Ehemann::N,gwaz,кӯйй
1429,Ehemann::N,gwaz,ка̄ллесь
1430,Ehefrau::N,gwreg,gåmma
1431,Ehefrau::N,gwreg,måersie
1432,Ehefrau::N,gwreg,geellege
1433,Ehefrau::N,gwreg,áhkká
1434,Ehefrau::N,gwreg,áhkásj
1435,Ehefrau::N,gwreg,áhkká
1436,Ehefrau::N,gwreg,kálgu
1437,Ehefrau::N,gwreg,eemeed
1438,Ehefrau::N,gwreg,ä´ǩǩ
1439,Ehefrau::N,gwreg,а̄ххьк
1440,Freude::N,levenez,aavoe
1441,Freude::N,levenez,gearjoe
1442,Freude::N,levenez,ávvo
1443,Freude::N,levenez,sjålle
1444,Freude::N,levenez,illu
1445,Freude::N,levenez,iḷo
1446,Freude::N,levenez,rämm
1447,Freude::N,levenez,kuärgg
1448,Freude::N,levenez,räädast
1449,Freude::N,levenez,ро̄а̄мм
1450,Gelächter::N,c'hoarzherezh,föörhkelh
1451,Gelächter::N,c'hoarzherezh,boagos
1452,Gelächter::N,c'hoarzherezh,tjajmos
1453,Gelächter::N,c'hoarzherezh,čaibman
1454,Gelächter::N,c'hoarzherezh,boagusteapmi
1455,Gelächter::N,c'hoarzherezh,gávdnasat
1456,Gelächter::N,c'hoarzherezh,käämmin
1457,Gelächter::N,c'hoarzherezh,smiâhh
1458,Gelächter::N,c'hoarzherezh,тӣшш
1459,Glück::N,chañs,læhkoe
1460,Glück::N,chañs,ávvo
