,Concept_ID,fa,lv
2852,reinigen::V,تمیز کردن,tīrīt
2853,reinigen::V,تمیز کردن,attīrīt
2854,waschen::V,شستن,мыськыны
2855,waschen::V,شستن,mazgāt
2856,abwischen::V,زدودن,чышкыны
2857,abwischen::V,زدودن,noslaucīt
2858,spülen::V,شستن,пожъявны
2859,spülen::V,شستن,skalot
2860,fegen::V,جارو کردن,чышкыны
2861,fegen::V,جارو کردن,slaucīt
2862,kehren::V,جارو کردن,чышкыны
2863,kehren::V,جارو کردن,mēzt
2864,baden::V,شنا کردن,купайтчыны
2865,baden::V,شنا کردن,peldēties
2866,baden::V,حمام کردن,купайтчыны
2867,baden::V,حمام کردن,peldēties
2868,sich waschen::V,شستشو کردن,мыссьыны
2869,sich waschen::V,شستشو کردن,mazgāties
2870,ausziehen::V,درآوردن,пӧрччӧдны
2871,ausziehen::V,درآوردن,noģērbt
2872,anziehen::V,پوشیدن,кӧмавны
2873,anziehen::V,پوشیدن,пасьтавны
2874,anziehen::V,پوشیدن,uzvilkt
2875,sich anziehen::V,لباس پوشیدن,пасьтасьны
2876,sich anziehen::V,لباس پوشیدن,apģērbties
2877,kämmen::V,شانه زدن,сынавны
2878,kämmen::V,شانه زدن,sukāt
2879,schmücken::V,زینت دادن,мичмӧдны
2880,schmücken::V,زینت دادن,rotāt
2881,schmücken::V,زینت دادن,greznot
2882,sagen::V,گفتن,шуны
2883,sagen::V,گفتن,висьтавны
2884,sagen::V,گفتن,teikt
2885,sprechen::V,حرف زدن,сёрнитны
2886,sprechen::V,حرف زدن,runāt
2887,sprechen::V,صحبت کردن,сёрнитны
2888,sprechen::V,صحبت کردن,runāt
2889,reden::V,حرف زدن,сёрнитны
2890,reden::V,حرف زدن,norunāt
2891,reden::V,صحبت کردن,сёрнитны
2892,reden::V,صحبت کردن,norunāt
2893,sich unterhalten::V,گپ زدن,сёрнитны
2894,sich unterhalten::V,گپ زدن,варовитны
2895,sich unterhalten::V,گپ زدن,sarunāties
2896,fragen::V,پرسیدن,юавны
2897,fragen::V,پرسیدن,jautāt
2898,fragen::V,سؤال کردن,юавны
2899,fragen::V,سؤال کردن,jautāt
2900,bitten::V,خواهش کردن,корны
2901,bitten::V,خواهش کردن,lūgt
2902,bitten::V,خواهش کردن,prasīt
2903,bitten::V,درخواست کردن,корны
2904,bitten::V,درخواست کردن,lūgt
2905,bitten::V,درخواست کردن,prasīt
2906,erzählen::V,نقل کردن,висьтавны
2907,erzählen::V,نقل کردن,stāstīt
2908,erzählen::V,حکایت کردن,висьтавны
2909,erzählen::V,حکایت کردن,stāstīt
2910,mitteilen::V,خبر دادن,юӧртны
2911,mitteilen::V,خبر دادن,висьтавны
2912,mitteilen::V,خبر دادن,pavēstīt
2913,nennen::V,نامیدن,шуны
2914,nennen::V,نامیدن,ним сетны
2915,nennen::V,نامیدن,saukt
2916,rufen::V,صدا کردن,корны
2917,rufen::V,صدا کردن,saukt
2918,prahlen::V,پز آمدن,ошйысьны
2919,prahlen::V,پز آمدن,lielīties
2920,übersetzen::V,ترجمه کردن,вуджӧдны
2921,übersetzen::V,ترجمه کردن,tulkot
2922,übersetzen::V,ترجمه کردن,pārtulkot
2923,denken::V,فکر کردن,мӧвпавны
2924,denken::V,فکر کردن,domāt
2925,glauben::V,باور کردن,эскыны
2926,glauben::V,باور کردن,ticēt
2927,glauben::V,عقیده داشتن,эскыны
2928,glauben::V,عقیده داشتن,ticēt
2929,bemerken::V,متوجه شدن,казявны
2930,bemerken::V,متوجه شدن,ievērot
2931,bemerken::V,متوجه شدن,ieraudzīt
2932,erkennen::V,شناختن,тӧдмавны
2933,erkennen::V,شناختن,pazīt
2934,erkennen::V,شناختن,atpazīt
2935,erkennen::V,تشخیص دادن,тӧдмавны
2936,erkennen::V,تشخیص دادن,pazīt
2937,erkennen::V,تشخیص دادن,atpazīt
2938,begreifen::V,فهمیدن,вежӧртны
2939,begreifen::V,فهمیدن,гӧгӧрвоны
2940,begreifen::V,فهمیدن,jēgt
2941,begreifen::V,فهمیدن,apjēgt
2942,begreifen::V,درک کردن,вежӧртны
2943,begreifen::V,درک کردن,гӧгӧрвоны
2944,begreifen::V,درک کردن,jēgt
2945,begreifen::V,درک کردن,apjēgt
2946,verstehen::V,فهمیدن,вежӧртны
2947,verstehen::V,فهمیدن,гӧгӧрвоны
2948,verstehen::V,فهمیدن,saprast
2949,lernen::V,آموختن,вeлöдчыны
2950,lernen::V,آموختن,mācīties
2951,lernen::V,یاد گرفتن,вeлöдчыны
2952,lernen::V,یاد گرفتن,mācīties
2953,wissen::V,دانستن,тӧдны
2954,wissen::V,دانستن,zināt
2955,sich erinnern an::V,به یاد آوردن,казьтывны
2956,sich erinnern an::V,به یاد آوردن,дум вылӧ уськӧдны
2957,sich erinnern an::V,به یاد آوردن,atminēties
2958,vergessen::V,فراموش کردن,вунӧдны
2959,vergessen::V,فراموش کردن,mirst
2960,vergessen::V,فراموش کردن,aizmirst
2961,messen::V,اندازه گرفتن,муртавны
2962,messen::V,اندازه گرفتن,mērīt
2963,zählen::V,شمردن,лыддьыны
2964,zählen::V,شمردن,skaitīt
2965,rechnen::V,حساب کردن,лыддьыны
2966,rechnen::V,حساب کردن,rēķināt
2967,lesen::V,خواندن,лыддьыны
2968,lesen::V,خواندن,lasīt
2969,malen::V,نقاشی کردن,серпасавны
2970,malen::V,نقاشی کردن,gleznot
2971,zeichnen::V,کشیدن,серпасавны
2972,zeichnen::V,کشیدن,zīmēt
2973,zeichnen::V,رسم کردن,серпасавны
2974,zeichnen::V,رسم کردن,zīmēt
2975,schreiben::V,نوشتن,гижны
2976,schreiben::V,نوشتن,rakstīt
2977,besitzen::V,داشتن,лоны
2978,besitzen::V,داشتن,piederēt
2979,kaufen::V,خریدن,ньӧбны
2980,kaufen::V,خریدن,pirkt
2981,kaufen::V,خرید کردن,ньӧбны
2982,kaufen::V,خرید کردن,pirkt
2983,verkaufen::V,فروختن,вузавны
2984,verkaufen::V,فروختن,pārdot
2985,bezahlen::V,پرداختن,мынтыны
2986,bezahlen::V,پرداختن,мынтысьны
2987,bezahlen::V,پرداختن,apmaksāt
2988,zahlen::V,پرداخت کردن,мынтыны
2989,zahlen::V,پرداخت کردن,maksāt
2990,beherrschen::V,مسلط بودن,ас улын кутны
2991,beherrschen::V,مسلط بودن,valdīt
2992,ertragen::V,تحمل کردن,пыкны
2993,ertragen::V,تحمل کردن,лэптыны
2994,ertragen::V,تحمل کردن,panest
2995,ertragen::V,تحمل کردن,paciest
