,Concept_ID,te,se
6460,zeigen::V,చూవు,čujottiđ
6461,zeigen::V,చూవు,čuäi´ted
6462,zeigen::V,చూవు,вӯзьхе
6463,führen::V,దారిచూపు,steeredh
6464,führen::V,దారిచూపు,doalvvot
6465,führen::V,దారిచూపు,láidet
6466,führen::V,దారిచూపు,jođettiđ
6467,führen::V,దారిచూపు,jåå´đted
6468,führen::V,దారిచూపు,выгкэ
6469,lehren::V,బోధించు,ööhpehtidh
6470,lehren::V,బోధించు,åhpadit
6471,lehren::V,బోధించు,oahpahit
6472,lehren::V,బోధించు,máttááttiđ
6473,lehren::V,బోధించు,mätt'ted
6474,lehren::V,బోధించు,vuä´ppsted
6475,lehren::V,బోధించు,ма̄тҍха
6476,unterrichten::V,నేర్పు,ööhpehtidh
6477,unterrichten::V,నేర్పు,lågådit
6478,unterrichten::V,నేర్పు,åhpadit
6479,unterrichten::V,నేర్పు,oahpahit
6480,unterrichten::V,నేర్పు,škovliđ
6481,unterrichten::V,నేర్పు,máttááttiđ
6482,unterrichten::V,నేర్పు,mätt'ted
6483,unterrichten::V,నేర్పు,vuä´ppsted
6484,unterrichten::V,నేర్పు,ма̄тҍха
6485,aufziehen::V,పెంచు,eeledh
6486,aufziehen::V,పెంచు,bajedit
6487,aufziehen::V,పెంచు,biebmat
6488,aufziehen::V,పెంచు,pajaskeessiđ
6489,aufziehen::V,పెంచు,šoddâdiđ
6490,aufziehen::V,పెంచు,šõddeed
6491,aufziehen::V,పెంచు,peâm'mad
6492,aufziehen::V,పెంచు,вуэпьсе
6493,leiten::V,తీసుకపోవుట,lijrehtidh
6494,leiten::V,తీసుకపోవుట,lájddit
6495,leiten::V,తీసుకపోవుట,oatsodit
6496,leiten::V,తీసుకపోవుట,jođihit
6497,leiten::V,తీసుకపోవుట,stivriđ
6498,leiten::V,తీసుకపోవుట,hovdiđ
6499,leiten::V,తీసుకపోవుట,jåå´đted
6500,leiten::V,తీసుకపోవుట,выгкэ
6501,leiten::V,తీసుకపోవుట,вӯййкье
6502,antreiben::V,ప్రేరేపించు,eadtjoestidh
6503,antreiben::V,ప్రేరేపించు,hasodit
6504,antreiben::V,ప్రేరేపించు,hállsjedit
6505,antreiben::V,ప్రేరేపించు,gevret
6506,antreiben::V,ప్రేరేపించు,rássat
6507,antreiben::V,ప్రేరేపించు,kušottiđ
6508,antreiben::V,ప్రేరేపించు,huá'puttiđ
6509,antreiben::V,ప్రేరేపించు,rääskted
6510,antreiben::V,ప్రేరేపించు,hõškkled
6511,antreiben::V,ప్రేరేపించు,ёадҌхе
6512,lassen::V,అనుమతించు,baajedh
6513,lassen::V,అనుమతించు,-ahttet
6514,lassen::V,అనుమతించు,diktit
6515,lassen::V,అనుమతించు,-ttiđ
6516,lassen::V,అనుమతించు,ä´n
6517,lassen::V,అనుమతించు,па̄ххкэ
6518,einladen::V,ఆహ్వానించు,bööredh
6519,einladen::V,ఆహ్వానించు,bivddit
6520,einladen::V,ఆహ్వానించు,gåhttjot
6521,einladen::V,ఆహ్వానించు,bovdet
6522,einladen::V,ఆహ్వానించు,koččođ
6523,einladen::V,ఆహ్వానించు,kåččad
6524,einladen::V,ఆహ్వానించు,коаххче
6525,vereinigen::V,కూడుట,iktedidh
6526,vereinigen::V,కూడుట,aktidit
6527,vereinigen::V,కూడుట,ovttastahttit
6528,vereinigen::V,కూడుట,o'vtâstittiđ
6529,vereinigen::V,కూడుట,õhtteed
6530,vereinigen::V,కూడుట,э̄хтхэ
6531,besuchen::V,పోయి చూచు,åahpodh
6532,besuchen::V,పోయి చూచు,goevlelidh
6533,besuchen::V,పోయి చూచు,guossit
6534,besuchen::V,పోయి చూచు,gal'let
6535,besuchen::V,పోయి చూచు,fitnat
6536,besuchen::V,పోయి చూచు,kolliđ
6537,besuchen::V,పోయి చూచు,kõ´ll'jed
6538,besuchen::V,పోయి చూచు,по̄дтлэ
6539,besuchen::V,పోయి చూచు,во̄тэдтэ
6540,besuchen::V,పోయి చూచు,во̄а̄ррдэ
6541,treffen::V,కలియు,dieviedidh
6542,treffen::V,కలియు,iejvvit
6543,treffen::V,కలియు,deaivat
6544,treffen::V,కలియు,staaviđ
6545,treffen::V,కలియు,teividiđ
6546,treffen::V,కలియు,o´ddjõõttâd
6547,treffen::V,కలియు,вуэсстлэ
6548,sich versammeln::V,కూర్చు,gaavnedidh
6549,sich versammeln::V,కూర్చు,tjoaggut
6550,sich versammeln::V,కూర్చు,čoahkkanit
6551,sich versammeln::V,కూర్చు,čokkâniđ
6552,sich versammeln::V,కూర్చు,nurâdâttâđ
6553,sich versammeln::V,కూర్చు,noorõõttâd
6554,sich versammeln::V,కూర్చు,вӯллклэ
6555,spielen::V,ఆట లాడు,rïdtjedh
6556,spielen::V,ఆట లాడు,lustedalledh
6557,spielen::V,ఆట లాడు,ståhkat
6558,spielen::V,ఆట లాడు,stuvssit
6559,spielen::V,ఆట లాడు,speallat
6560,spielen::V,ఆట లాడు,le'ihâšiđ
6561,spielen::V,ఆట లాడు,siõrrâd
6562,spielen::V,ఆట లాడు,speâllad
6563,spielen::V,ఆట లాడు,сӣррэ
6564,singen::V,పాడు,laavlodh
6565,singen::V,పాడు,lávllot
6566,singen::V,పాడు,lávlut
6567,singen::V,పాడు,lávluđ
6568,singen::V,పాడు,läullad
6569,singen::V,పాడు,ла̄ввлэ
6570,tanzen::V,నృత్యముచేయు,daanhtsodh
6571,tanzen::V,నృత్యముచేయు,dánssat
6572,tanzen::V,నృత్యముచేయు,gærssulit
6573,tanzen::V,నృత్యముచేయు,dánset
6574,tanzen::V,నృత్యముచేయు,tánssáđ
6575,tanzen::V,నృత్యముచేయు,ta´nssjed
6576,tanzen::V,నృత్యముచేయు,pleäs'sjed
6577,tanzen::V,నృత్యముచేయు,нюччке
6578,tanzen::V,నృత్యముచేయు,пляссъе
6579,sich trennen::V,ఎడబాయుట,jååkedidh
6580,sich trennen::V,ఎడబాయుట,sirrat
6581,sich trennen::V,ఎడబాయుట,sirádit
6582,sich trennen::V,ఎడబాయుట,earránit
6583,sich trennen::V,ఎడబాయుట,ratkuđ
6584,sich trennen::V,ఎడబాయుట,rätkkjed
6585,sich trennen::V,ఎడబాయుట,кӯдтъе
6586,verlassen::V,విడుచు,laehpedh
6587,verlassen::V,విడుచు,guodet
6588,verlassen::V,విడుచు,guođđit
6589,verlassen::V,విడుచు,hilgođ
6590,verlassen::V,విడుచు,kyeđđiđ
6591,verlassen::V,విడుచు,kue´đđed
6592,verlassen::V,విడుచు,сӯһпъе
6593,retten::V,తప్పించుట,gorredidh
6594,retten::V,తప్పించుట,gádjot
6595,retten::V,తప్పించుట,gádjut
6596,retten::V,తప్పించుట,kááijuđ
6597,retten::V,తప్పించుట,piä'luštiđ
6598,retten::V,తప్పించుట,ka´jjeed
6599,retten::V,తప్పించుట,вуаннче
6600,bewachen::V,కాపాడు,geehtedh
6601,bewachen::V,కాపాడు,váktit
6602,bewachen::V,కాపాడు,fáktet
6603,bewachen::V,కాపాడు,vahtiđ
6604,bewachen::V,కాపాడు,värddjed
6605,bewachen::V,కాపాడు,va´httjed
6606,bewachen::V,కాపాడు,пынне
6607,bewachen::V,కాపాడు,ка̄рвуллэ
6608,schützen::V,రక్షించు,vaarjelidh
6609,schützen::V,రక్షించు,suoddjit
6610,schützen::V,రక్షించు,suodjalit
6611,schützen::V,రక్షించు,suddjet
6612,schützen::V,రక్షించు,varjâliđ
6613,schützen::V,రక్షించు,suâided
6614,schützen::V,రక్షించు,varjjled
6615,schützen::V,రక్షించు,пынне
6616,verteidigen::V,రక్షించు,vaarjelidh
6617,verteidigen::V,రక్షించు,bælostit
6618,verteidigen::V,రక్షించు,bealuštit
6619,verteidigen::V,రక్షించు,čuollat
6620,verteidigen::V,రక్షించు,piä'luštiđ
6621,verteidigen::V,రక్షించు,peälšted
6622,verteidigen::V,రక్షించు,пэ̄лль мэ̄ннэ
6623,sich schlagen::V,జగడమాడు,dåarodh
6624,sich schlagen::V,జగడమాడు,tjoelestidh
6625,sich schlagen::V,జగడమాడు,doarrot
6626,sich schlagen::V,జగడమాడు,doarrut
6627,sich schlagen::V,జగడమాడు,tuárruđ
6628,sich schlagen::V,జగడమాడు,tuärrad
6629,sich schlagen::V,జగడమాడు,туаррэ
6630,schießen::V,కాల్చు,vuetjedh
6631,schießen::V,కాల్చు,skööhtedh
6632,schießen::V,కాల్చు,vuohtjet
6633,schießen::V,కాల్చు,báhčit
6634,schießen::V,కాల్చు,pääččiđ
6635,schießen::V,కాల్చు,pää´ččed
6636,schießen::V,కాల్చు,ря̄хшкхэ
6637,siegen::V,గెలుచు,vïtnedh
6638,siegen::V,గెలుచు,vuojttet
6639,siegen::V,గెలుచు,vuoitit
6640,siegen::V,గెలుచు,vyei'ttiđ
6641,siegen::V,గెలుచు,vuei´tted
6642,siegen::V,గెలుచు,вуэйхьтэ
6643,ärgern::V,పీడించుట,måarahtehtedh
6644,ärgern::V,పీడించుట,suhttadit
6645,ärgern::V,పీడించుట,hárdit
6646,ärgern::V,పీడించుట,piä'ṿuttiđ
6647,ärgern::V,పీడించుట,âsseed
6648,ärgern::V,పీడించుట,се̄нтхэ
6649,schlagen::V,కొట్టు,håasedh
6650,schlagen::V,కొట్టు,laekedh
6651,schlagen::V,కొట్టు,tsábbmet
6652,schlagen::V,కొట్టు,tjassket
6653,schlagen::V,కొట్టు,huškut
6654,schlagen::V,కొట్టు,časkeđ
6655,schlagen::V,కొట్టు,čâ´cǩǩed
6656,schlagen::V,కొట్టు,та̄гкэ
6657,schlagen::V,కొట్టు,ва̄сстэ
6658,treten::V,తన్ను,tjïektjedh
6659,treten::V,తన్ను,tjiektjat
6660,treten::V,తన్ను,čiekčat
6661,treten::V,తన్ను,čieh'čâđ
6662,treten::V,తన్ను,tanccâđ
6663,treten::V,తన్ను,tanccâd
6664,treten::V,తన్ను,то̄ппцэ
6665,stechen::V,కుట్టు,baskedh
6666,stechen::V,కుట్టు,tjuoggit
6667,stechen::V,కుట్టు,čuoggut
6668,stechen::V,కుట్టు,čuog'giđ
6669,stechen::V,కుట్టు,čuõ´ǧ'ǧeed
6670,stechen::V,కుట్టు,чо̄ххкэ
6671,stoßen::V,గెంటు,nehkiehtidh
6672,stoßen::V,గెంటు,nårddådit
6673,stoßen::V,గెంటు,nordadit
6674,stoßen::V,గెంటు,nutkâliđ
6675,stoßen::V,గెంటు,oi´ǧǧeed
6676,stoßen::V,గెంటు,оййкье
6677,stoßen::V,గెంటు,тоалкъе
6678,stehlen::V,దొంగిలించు,sualadidh
6679,stehlen::V,దొంగిలించు,suoládit
6680,stehlen::V,దొంగిలించు,suoládit
6681,stehlen::V,దొంగిలించు,suá'ládiđ
6682,stehlen::V,దొంగిలించు,suâleed
6683,stehlen::V,దొంగిలించు,суэлнэ
6684,stören::V,కలతపఱచు,stööredh
6685,stören::V,కలతపఱచు,hearaldehtedh
6686,stören::V,కలతపఱచు,massit
6687,stören::V,కలతపఱచు,sjuddit
6688,stören::V,కలతపఱచు,heađuštit
6689,stören::V,కలతపఱచు,hettiđ
6690,stören::V,కలతపఱచు,heṃâdiđ
6691,stören::V,కలతపఱచు,stamlded
6692,stören::V,కలతపఱచు,вӣршэ
6693,stören::V,కలతపఱచు,е̄кхэллэ
6694,belästigen::V,పీడించు,vaejviestidh
6695,belästigen::V,పీడించు,vájvedit
6696,belästigen::V,పీడించు,muodástuhttet
6697,belästigen::V,పీడించు,váivvidit
6698,belästigen::V,పీడించు,bieguhit
6699,belästigen::V,పీడించు,vä'ividiđ
6700,belästigen::V,పీడించు,stamlded
6701,belästigen::V,పీడించు,е̄кхэллэ
6702,belästigen::V,పీడించు,во̄а̄йвшэ
6703,verbergen::V,దాచు,tjïekedh
6704,verbergen::V,దాచు,tjiehkat
6705,verbergen::V,దాచు,čiehkat
6706,verbergen::V,దాచు,čieḥâđ
6707,verbergen::V,దాచు,peittad
6708,verbergen::V,దాచు,чӣгкэ
6709,verbergen::V,దాచు,пе̄йхьтэ
6710,täuschen::V,మోసము చేయు,iermedh
6711,täuschen::V,మోసము చేయు,eajhkaldehtedh
6712,täuschen::V,మోసము చేయు,tjáddjit
6713,täuschen::V,మోసము చేయు,dájuhit
6714,täuschen::V,మోసము చేయు,viehtalit
6715,täuschen::V,మోసము చేయు,villiđ
6716,täuschen::V,మోసము చేయు,ǩiõllâd
6717,täuschen::V,మోసము చేయు,вӯйхе
6718,täuschen::V,మోసము చేయు,пе̄йхьтэ
6719,täuschen::V,మోసము చేయు,ке̄лсэллэ
6720,betrügen::V,మోసపుచ్చు,biehtedh
6721,betrügen::V,మోసపుచ్చు,biehttet
6722,betrügen::V,మోసపుచ్చు,beahttit
6723,betrügen::V,మోసపుచ్చు,filliđ
6724,betrügen::V,మోసపుచ్చు,ǩiõllâd
6725,betrügen::V,మోసపుచ్చు,pä´rtteed
6726,betrügen::V,మోసపుచ్చు,вӯйхе
6727,betrügen::V,మోసపుచ్చు,пе̄йхьтэ
6728,betrügen::V,మోసపుచ్చు,ке̄лсэллэ
6729,töten::V,చంపు,buvvedh
6730,töten::V,చంపు,gåddet
6731,töten::V,చంపు,soaggit
6732,töten::V,చంపు,goddit
6733,töten::V,చంపు,surmiđ
6734,töten::V,చంపు,jämittiđ
6735,töten::V,చంపు,kå´dded
6736,töten::V,చంపు,so´rmmjed
6737,töten::V,చంపు,коаннҌтэ
6738,wohnen::V,నివసించు,årrodh
6739,wohnen::V,నివసించు,veasodh
6740,wohnen::V,నివసించు,årrot
6741,wohnen::V,నివసించు,viessot
6742,wohnen::V,నివసించు,orrut
6743,wohnen::V,నివసించు,aassâđ
6744,wohnen::V,నివసించు,aassâd
6745,wohnen::V,నివసించు,jälsted
6746,wohnen::V,నివసించు,е̄лле
6747,arbeiten::V,పనిచేయు,barkedh
6748,arbeiten::V,పనిచేయు,rihtjat
6749,arbeiten::V,పనిచేయు,bargat
6750,arbeiten::V,పనిచేయు,porgâđ
6751,arbeiten::V,పనిచేయు,tue´j'jeed
6752,arbeiten::V,పనిచేయు,лыххкэ
6753,arbeiten::V,పనిచేయు,ро̄бхушшэ
6754,sammeln::V,ప్రోగుచేయు,tjåegkedh
6755,sammeln::V,ప్రోగుచేయు,tjoahkkit
6756,sammeln::V,ప్రోగుచేయు,čoaggit
6757,sammeln::V,ప్రోగుచేయు,čokkiđ
6758,sammeln::V,ప్రోగుచేయు,čuág'giđ
6759,sammeln::V,ప్రోగుచేయు,noorrâd
6760,sammeln::V,ప్రోగుచేయు,нёавсэ
6761,pflücken::V,యేరుట,tjåegkedh
6762,pflücken::V,యేరుట,tjoagget
6763,pflücken::V,యేరుట,čoaggit
6764,pflücken::V,యేరుట,čuág'giđ
6765,pflücken::V,యేరుట,uussâd
6766,pflücken::V,యేరుట,кышшкэ
6767,jagen::V,వేటాడు,bearhtodh
6768,jagen::V,వేటాడు,viejddit
6769,jagen::V,వేటాడు,bivdit
6770,jagen::V,వేటాడు,miä'cástiđ
6771,jagen::V,వేటాడు,miä´csted
6772,jagen::V,వేటాడు,ме̄ххьцтэ
6773,fischen::V,వెదకు,gööledh
6774,fischen::V,వెదకు,håagkodh
6775,fischen::V,వెదకు,guollit
6776,fischen::V,వెదకు,guolástit
6777,fischen::V,వెదకు,kuá'lástiđ
6778,fischen::V,వెదకు,kue´llšeed
6779,fischen::V,వెదకు,шылле кӯль
6780,fassen::V,పట్టుకొమ,bivtedh
6781,fassen::V,పట్టుకొమ,giddit
6782,fassen::V,పట్టుకొమ,bivdit
6783,fassen::V,పట్టుకొమ,pivdeđ
6784,fassen::V,పట్టుకొమ,kå´dded
6785,fassen::V,పట్టుకొమ,со̄а̄гкэ
