,Concept_ID,uz,se
730,Meer::N,dengiz,nuorre
731,Meer::N,dengiz,áhpi
732,Meer::N,dengiz,mearra
733,Meer::N,dengiz,meeṛâ
734,Meer::N,dengiz,miârr
735,Meer::N,dengiz,ме̄рр
736,Bucht::N,qo'ltiq,loekte
737,Bucht::N,qo'ltiq,oagge
738,Bucht::N,qo'ltiq,luokta
739,Bucht::N,qo'ltiq,luokta
740,Bucht::N,qo'ltiq,čuáj̣á
741,Bucht::N,qo'ltiq,luhtt
742,Bucht::N,qo'ltiq,вӯнн
743,Bucht::N,qo'ltiq,лӯххт
744,Insel::N,orol,sååle
745,Insel::N,orol,suoloj
746,Insel::N,orol,suolu
747,Insel::N,orol,suálui
748,Insel::N,orol,suâl
749,Insel::N,orol,суэл
750,Blume::N,gul,rïesege
751,Blume::N,gul,giedjek
752,Blume::N,gul,rássi
753,Blume::N,gul,kukká
754,Blume::N,gul,heä´rvvrää´ss
755,Blume::N,gul,ывьнэнч
756,Gras::N,sabza,kraesie
757,Gras::N,sabza,rásse
758,Gras::N,sabza,rássi
759,Gras::N,sabza,rääsi
760,Gras::N,sabza,rää´ss
761,Gras::N,sabza,ра̄ссь
762,Wurzel::N,tub,roehtse
763,Wurzel::N,tub,ruohttsa
764,Wurzel::N,tub,ruohtas
765,Wurzel::N,tub,veedis
766,Wurzel::N,tub,vue´ddes
767,Wurzel::N,tub,вуэнҍтэсь
768,Wurzel::N,tomir,roehtse
769,Wurzel::N,tomir,ruohttsa
770,Wurzel::N,tomir,ruohtas
771,Wurzel::N,tomir,veedis
772,Wurzel::N,tomir,vue´ddes
773,Wurzel::N,tomir,вуэнҍтэсь
774,Baum::N,daraxt,moere
775,Baum::N,daraxt,muorra
776,Baum::N,daraxt,muorra
777,Baum::N,daraxt,muoṛâ
778,Baum::N,daraxt,muõrr
779,Baum::N,daraxt,мӯрр
780,Stamm::N,o'simta,ståamhpe
781,Stamm::N,o'simta,mátta
782,Stamm::N,o'simta,galda
783,Stamm::N,o'simta,ruŋgo
784,Stamm::N,o'simta,stokk
785,Stamm::N,o'simta,мӯрр
786,Stamm::N,o'simta,кэ̄ллт
787,Rinde::N,qobiq,gïrre
788,Rinde::N,qobiq,baarhkoe
789,Rinde::N,qobiq,bárkko
790,Rinde::N,qobiq,ostu
791,Rinde::N,qobiq,bárku
792,Rinde::N,qobiq,korrâ
793,Rinde::N,qobiq,kõrr
794,Rinde::N,qobiq,pärkk
795,Rinde::N,qobiq,кэ̄рр
796,Rinde::N,qobiq,па̄ҏҏк
797,Ast::N,shox,åeksie
798,Ast::N,shox,oakse
799,Ast::N,shox,oaksi
800,Ast::N,shox,uák'si
801,Ast::N,shox,å´hss
802,Ast::N,shox,вуэккьс
803,Zweig::N,butoq,åeksie
804,Zweig::N,butoq,oakse
805,Zweig::N,butoq,rissi
806,Zweig::N,butoq,syeṛi
807,Zweig::N,butoq,sue´rr
808,Zweig::N,butoq,рыссе
809,Blatt::N,barg,plienie
810,Blatt::N,barg,lassta
811,Blatt::N,barg,lasta
812,Blatt::N,barg,lostâ
813,Blatt::N,barg,lõstt
814,Blatt::N,barg,лэ̄сст
815,Birke::N,qayin,såekie
816,Birke::N,qayin,soahke
817,Birke::N,qayin,soahki
818,Birke::N,qayin,suáhi
819,Birke::N,qayin,suâ´ǩǩ
820,Birke::N,qayin,пе̄ссьмӯрр
821,Kiefer[Baum]::N,qarag'ay,bietsie
822,Kiefer[Baum]::N,qarag'ay,hájkka
823,Kiefer[Baum]::N,qarag'ay,biehtse
824,Kiefer[Baum]::N,qarag'ay,beahci
825,Kiefer[Baum]::N,qarag'ay,peeci
826,Kiefer[Baum]::N,qarag'ay,pie´cc
827,Kiefer[Baum]::N,qarag'ay,пе̄дзь
828,Weide[Baum]::N,shum,saalje
829,Weide[Baum]::N,shum,sállja
830,Weide[Baum]::N,shum,sieđga
831,Weide[Baum]::N,shum,puájui
832,Weide[Baum]::N,shum,puäi
833,Weide[Baum]::N,shum,пуай
834,Tanne::N,archa,goese
835,Tanne::N,archa,guossa
836,Tanne::N,archa,guossa
837,Tanne::N,archa,kuosâ
838,Tanne::N,archa,kuõss
839,Tanne::N,archa,кӯсс
840,Horn::N,mugiz,tjåervie
841,Horn::N,mugiz,tjoarvve
842,Horn::N,mugiz,čoarvi
843,Horn::N,mugiz,čuár'vi
844,Horn::N,mugiz,čuä´rvv
845,Horn::N,mugiz,чуэррьв
846,Feder::N,par,badtse
847,Feder::N,par,dålgge
848,Feder::N,par,bozza
849,Feder::N,par,puzzâ
850,Feder::N,par,tolge
851,Feder::N,par,poʒʒ
852,Feder::N,par,по̄ннц
853,Fell::N,mo'yna,njaltja
854,Fell::N,mo'yna,duollje
855,Fell::N,mo'yna,náhkki
856,Fell::N,mo'yna,dorkkas
857,Fell::N,mo'yna,turkkâ
858,Fell::N,mo'yna,tyel'ji
859,Fell::N,mo'yna,nähki
860,Fell::N,mo'yna,torkk
861,Fell::N,mo'yna,čåu´dd
862,Fell::N,mo'yna,tue´l'lj
863,Fell::N,mo'yna,тӯлльй
864,Flügel::N,qanot,såaja
865,Flügel::N,qanot,såajoe
866,Flügel::N,qanot,soadje
867,Flügel::N,qanot,soadji
868,Flügel::N,qanot,suáj̣á
869,Flügel::N,qanot,suäjj
870,Flügel::N,qanot,суэйй
871,Klaue::N,tirnoq,gadtse
872,Klaue::N,tirnoq,guober
873,Klaue::N,tirnoq,gazza
874,Klaue::N,tirnoq,kozzâ
875,Klaue::N,tirnoq,kõʒʒ
876,Klaue::N,tirnoq,кэ̄ннц
877,Kralle::N,tirnoq,gadtse
878,Kralle::N,tirnoq,gadtsa
879,Kralle::N,tirnoq,gazza
880,Kralle::N,tirnoq,kozzâ
881,Kralle::N,tirnoq,kõʒʒ
882,Kralle::N,tirnoq,ке̄бпель
883,Schwanz::N,quyruq,siejpie
884,Schwanz::N,quyruq,siejbbe
885,Schwanz::N,quyruq,bađuš
886,Schwanz::N,quyruq,seaibi
887,Schwanz::N,quyruq,seibi
888,Schwanz::N,quyruq,sei´bb
889,Schwanz::N,quyruq,piä´cciǩ
890,Schwanz::N,quyruq,пиджь
891,Schwanz::N,quyruq,се̄ййп
892,Schwanz::N,quyruq,пе̄цехь
893,Ei::N,tuxum,munnie
894,Ei::N,tuxum,månne
895,Ei::N,tuxum,monni
896,Ei::N,tuxum,maṇe
897,Ei::N,tuxum,mââ´nn
898,Ei::N,tuxum,маннҍ
899,Nest::N,oshyon,biesie
900,Nest::N,oshyon,biesse
901,Nest::N,oshyon,beassi
902,Nest::N,oshyon,peesi
903,Nest::N,oshyon,piervâl
904,Nest::N,oshyon,piä´ss
905,Nest::N,oshyon,пе̄ссь
906,Bau::N,o'pqon,biesie
907,Bau::N,o'pqon,biedjo
908,Bau::N,o'pqon,liesso
909,Bau::N,o'pqon,biedju
910,Bau::N,o'pqon,piäju
911,Bau::N,o'pqon,вуэӈӈк
912,Tier::N,hayvon,juvre
913,Tier::N,hayvon,udos
914,Tier::N,hayvon,divrre
915,Tier::N,hayvon,luohtok
916,Tier::N,hayvon,ealli
917,Tier::N,hayvon,ellee
918,Tier::N,hayvon,jie´lli
919,Tier::N,hayvon,жыва
920,Herde::N,gala,dåehkie
921,Herde::N,gala,ællo
922,Herde::N,gala,fuovva
923,Herde::N,gala,doahkki
924,Herde::N,gala,čagge
925,Herde::N,gala,tukk
926,Herde::N,gala,vâ´lvv
927,Herde::N,gala,чуэз
928,Herde::N,gala,чӣгар
929,Kuh::N,inak,govse
930,Kuh::N,inak,gussa
931,Kuh::N,inak,gussa
932,Kuh::N,inak,kussâ
933,Kuh::N,inak,kuss
934,Kuh::N,inak,лӣххьм
935,Bulle::N,ho'kiz,vuaksa
936,Bulle::N,ho'kiz,vuoksá
937,Bulle::N,ho'kiz,heargi
938,Bulle::N,ho'kiz,vuák'sá
939,Bulle::N,ho'kiz,ergi
940,Bulle::N,ho'kiz,vuâhss
941,Bulle::N,ho'kiz,е̄ррьк
942,Pferd::N,ot,hierkie
943,Pferd::N,ot,råsse
944,Pferd::N,ot,hæssta
945,Pferd::N,ot,heavuš
946,Pferd::N,ot,hiävuš
947,Pferd::N,ot,heävaš
948,Pferd::N,ot,ро̄ссь
949,Schaf::N,qo'y,sïrve
950,Schaf::N,qo'y,sávttsa
951,Schaf::N,qo'y,sávza
952,Schaf::N,qo'y,savzâ
953,Schaf::N,qo'y,sauʒʒ
954,Schaf::N,qo'y,ла̄мьпесь
955,Schwein::N,cho'chqa,snurke
956,Schwein::N,cho'chqa,svijnne
957,Schwein::N,cho'chqa,spiidni
958,Schwein::N,cho'chqa,šahe
959,Schwein::N,cho'chqa,šââ´ǩǩ
960,Schwein::N,cho'chqa,ша̄гкь
961,Hund::N,it,bïenje
962,Hund::N,it,bena
963,Hund::N,it,beana
964,Hund::N,it,peenuv
965,Hund::N,it,piânnai
966,Hund::N,it,пе̄ннэ
967,Katze::N,mushuk,gaahtoe
968,Katze::N,mushuk,gáhtto
969,Katze::N,mushuk,bussá
970,Katze::N,mushuk,kissá
971,Katze::N,mushuk,kaass
972,Katze::N,mushuk,ко̄а̄сс
973,Bär::N,ayiq,gumsie
974,Bär::N,ayiq,biernna
975,Bär::N,ayiq,guovža
976,Bär::N,ayiq,bierdna
977,Bär::N,ayiq,kuob'žâ
978,Bär::N,ayiq,kue´bǯǯ
979,Bär::N,ayiq,та̄лл
980,Eichhörnchen::N,tiyin,åeruve
981,Eichhörnchen::N,tiyin,oarre
982,Eichhörnchen::N,tiyin,oarri
983,Eichhörnchen::N,tiyin,uár'ree
984,Eichhörnchen::N,tiyin,vuä´r'rev
985,Eichhörnchen::N,tiyin,вуэррев
986,Elch::N,los,ïelje
987,Elch::N,los,ællja
988,Elch::N,los,sarvva
989,Elch::N,los,ealga
990,Elch::N,los,sorvâ
991,Elch::N,los,sõrvv
992,Elch::N,los,сэ̄ррв
993,Fuchs::N,tulki,riepie
994,Fuchs::N,tulki,riebij
995,Fuchs::N,tulki,rieban
996,Fuchs::N,tulki,riemnjis
997,Fuchs::N,tulki,rie´mjj
998,Fuchs::N,tulki,рӣммьн
999,Hase::N,kuyon,njåemele
1000,Hase::N,kuyon,njoammel
1001,Hase::N,kuyon,njoammil
1002,Hase::N,kuyon,njuámmil
1003,Hase::N,kuyon,njue´m'mel
1004,Hase::N,kuyon,нюэммель
1005,Maus::N,sichqon,snjeara
1006,Maus::N,sichqon,snjierrá
1007,Maus::N,sichqon,sáhpán
1008,Maus::N,sichqon,säplig
1009,Maus::N,sichqon,sä´ppli
1010,Maus::N,sichqon,са̄хпьлинк
1011,Wolf::N,bo'ri,sïejpe
1012,Wolf::N,bo'ri,stálppe
1013,Wolf::N,bo'ri,stáhkke
1014,Wolf::N,bo'ri,ruomas
1015,Wolf::N,bo'ri,kumpe
1016,Wolf::N,bo'ri,návdi
1017,Wolf::N,bo'ri,kumppi
1018,Wolf::N,bo'ri,ku´mpp
1019,Wolf::N,bo'ri,pââ´ldes
1020,Wolf::N,bo'ri,чиррм
1021,Wolf::N,bo'ri,пальтӭсь
1022,Vogel::N,qush,ledtie
1023,Vogel::N,qush,lådde
1024,Vogel::N,qush,loddi
1025,Vogel::N,qush,lodde
1026,Vogel::N,qush,lå´dd
1027,Vogel::N,qush,лоаннҍт
1028,Schwarm::N,to'da,dåehkie
1029,Schwarm::N,to'da,doahkke
1030,Schwarm::N,to'da,doahkki
1031,Schwarm::N,to'da,tuák'ki
1032,Schwarm::N,to'da,parvv
1033,Schwarm::N,to'da,туххк
1034,Huhn::N,tovuq,vöönhtse
1035,Huhn::N,tovuq,vuonntsá
1036,Huhn::N,tovuq,vuonccis
1037,Huhn::N,tovuq,kääṇi
1038,Huhn::N,tovuq,kää´nn
1039,Huhn::N,tovuq,ка̄ннҌ
1040,Hahn::N,xo'roz,deere
1041,Hahn::N,xo'roz,hádna
1042,Hahn::N,xo'roz,åresvuonntsá
1043,Hahn::N,xo'roz,vuonccis
1044,Hahn::N,xo'roz,kääṇi
1045,Hahn::N,xo'roz,åå´reskää´nn
1046,Hahn::N,xo'roz,пе̄ттэх
1047,Gans::N,g'oz,gaase
1048,Gans::N,g'oz,gássa
1049,Gans::N,g'oz,čuonji
1050,Gans::N,g'oz,čuá'njá
1051,Gans::N,g'oz,čue´nj
1052,Gans::N,g'oz,чуэнь
1053,Adler::N,burgut,aarhtse
1054,Adler::N,burgut,goasskem
1055,Adler::N,burgut,goaskin
1056,Adler::N,burgut,kuás'kim
1057,Adler::N,burgut,kuä´cǩǩem
1058,Adler::N,burgut,куэцькем
1059,Ente::N,o'rdak,tjååtsele
1060,Ente::N,o'rdak,vuojatjis
1061,Ente::N,o'rdak,čáhceloddi
1062,Ente::N,o'rdak,vuonjâč
1063,Ente::N,o'rdak,vuõnjâč
1064,Ente::N,o'rdak,ча̄дзьлоаннҍт
1065,Eule::N,boyo'g'li,snjågloe
1066,Eule::N,boyo'g'li,skunjok
1067,Eule::N,boyo'g'li,skuolfi
1068,Eule::N,boyo'g'li,ijjâlodde
1069,Eule::N,boyo'g'li,iiđsaž
1070,Eule::N,boyo'g'li,кунньлоаннҍт
1071,Eule::N,boyo'g'li,чӯзэм вуэһпэй
1072,Kranich::N,turna,goerke
1073,Kranich::N,turna,guorgga
1074,Kranich::N,turna,guorga
1075,Kranich::N,turna,kuor'gâ
1076,Kranich::N,turna,kuõrgg
1077,Kranich::N,turna,кӯррк
1078,Krähe::N,qarg'a,voerhtje
1079,Krähe::N,qarg'a,gárránis
1080,Krähe::N,qarg'a,vuoratjis
1081,Krähe::N,qarg'a,vuoražas
1082,Krähe::N,qarg'a,vuorččis
1083,Krähe::N,qarg'a,vuorâč
1084,Krähe::N,qarg'a,vuõrâč
1085,Krähe::N,qarg'a,вӯрэч
1086,Kuckuck::N,kakku,gïeke
1087,Kuckuck::N,kakku,giehka
1088,Kuckuck::N,kakku,giehka
1089,Kuckuck::N,kakku,kiehâ
1090,Kuckuck::N,kakku,ǩiõkk
1091,Kuckuck::N,kakku,кӣгк
1092,Schwan::N,oqkush,njoktje
1093,Schwan::N,oqkush,snjuktja
1094,Schwan::N,oqkush,njukča
1095,Schwan::N,oqkush,njuhčâ
1096,Schwan::N,oqkush,njuhčč
1097,Schwan::N,oqkush,нюххч
1098,Fisch::N,baliq,guelie
1099,Fisch::N,baliq,guolle
1100,Fisch::N,baliq,guolli
1101,Fisch::N,baliq,kyeḷi
1102,Fisch::N,baliq,kue´ll
1103,Fisch::N,baliq,кӯлль
1104,Barsch::N,olabug'a,sihtege
1105,Barsch::N,olabug'a,vuoskun
1106,Barsch::N,olabug'a,vuoskku
1107,Barsch::N,olabug'a,vuásku
1108,Barsch::N,olabug'a,vuâsk
1109,Barsch::N,olabug'a,вуэсск
1110,Hecht::N,cho'rtan,haavke
1111,Hecht::N,cho'rtan,hávgga
1112,Hecht::N,cho'rtan,hávga
1113,Hecht::N,cho'rtan,puško
1114,Hecht::N,cho'rtan,nu´ǩǩeš
1115,Hecht::N,cho'rtan,ныгкешь
1116,Schlange[Tier]::N,ilon,gïermesje
1117,Schlange[Tier]::N,ilon,germaj
1118,Schlange[Tier]::N,ilon,gearpmaš
1119,Schlange[Tier]::N,ilon,kyev'đi
1120,Schlange[Tier]::N,ilon,ku´vdd
1121,Schlange[Tier]::N,ilon,кӯввьт
1122,Wurm::N,qurt,mietie
1123,Wurm::N,qurt,maarhke
1124,Wurm::N,qurt,mádo
1125,Wurm::N,qurt,máhtu
1126,Wurm::N,qurt,máátu
1127,Wurm::N,qurt,määtt
1128,Wurm::N,qurt,ма̄дт
1129,Spinne::N,o'rgimchak,hievnie
1130,Spinne::N,o'rgimchak,hievnne
1131,Spinne::N,o'rgimchak,heavdni
1132,Spinne::N,o'rgimchak,evni
1133,Spinne::N,o'rgimchak,eeunaž
1134,Spinne::N,o'rgimchak,о̄а̄з
1135,Ameise::N,chumoli,garhke
1136,Ameise::N,chumoli,gårkkå
1137,Ameise::N,chumoli,gotka
1138,Ameise::N,chumoli,kutkâ
1139,Ameise::N,chumoli,kotkk
1140,Ameise::N,chumoli,ко̄ттк
1141,Laus::N,bit,dihkie
1142,Laus::N,bit,dihkke
1143,Laus::N,bit,dihkki
1144,Laus::N,bit,tikke
1145,Laus::N,bit,te´ǩǩ
1146,Laus::N,bit,тыһкь
1147,Mücke::N,chivin,tjoejhke
1148,Mücke::N,chivin,tjuojkka
1149,Mücke::N,chivin,čuoika
1150,Mücke::N,chivin,čuoš'kâ
1151,Mücke::N,chivin,čuõškk
1152,Mücke::N,chivin,чӯшшк
1153,Fliege::N,pashsha,tjoere
1154,Fliege::N,pashsha,boerege
1155,Fliege::N,pashsha,tjuruk
1156,Fliege::N,pashsha,čuru
1157,Fliege::N,pashsha,kiärpáš
1158,Fliege::N,pashsha,čuâr
1159,Fliege::N,pashsha,čuâras
1160,Fliege::N,pashsha,чуэраш
1161,Schmetterling::N,kapalak,biejjielåbloe
1162,Schmetterling::N,kapalak,biejvvelådde
1163,Schmetterling::N,kapalak,beaiveloddi
1164,Schmetterling::N,kapalak,piäi'vááloddááš
1165,Schmetterling::N,kapalak,ä´llbaž
1166,Schmetterling::N,kapalak,pei´vvlå´dd
1167,Schmetterling::N,kapalak,а̄лльп
1168,Beere::N,meva,muerjie
1169,Beere::N,meva,muorjje
1170,Beere::N,meva,muorji
1171,Beere::N,meva,myer'ji
1172,Beere::N,meva,mue´rjj
1173,Beere::N,meva,мӯррьй
1174,Apfel::N,olma,æbpla
1175,Apfel::N,olma,ehpal
1176,Apfel::N,olma,eppel
1177,Apfel::N,olma,eahppel
1178,Apfel::N,olma,я̄блэк
1179,Pilz::N,qo'ziqorin,goebpere
1180,Pilz::N,qo'ziqorin,guoppar
1181,Pilz::N,qo'ziqorin,guoppar
1182,Pilz::N,qo'ziqorin,kuobâr
1183,Pilz::N,qo'ziqorin,kuõbbâr
1184,Pilz::N,qo'ziqorin,кӯмпар
1185,Zwiebel::N,piyoz,lööke
1186,Zwiebel::N,piyoz,løhkka
1187,Zwiebel::N,piyoz,lávki
1188,Zwiebel::N,piyoz,luukk
1189,Zwiebel::N,piyoz,луквець
1190,Saat::N,äkin,saajoe
1191,Saat::N,äkin,sádjo
1192,Saat::N,äkin,siepman
1193,Saat::N,äkin,siemâ
1194,Saat::N,äkin,siõm
1195,Saat::N,äkin,се̄м
1196,Korn::N,zarra,gernie
1197,Korn::N,zarra,gårnnetjalmme
1198,Korn::N,zarra,gordni
1199,Korn::N,zarra,jiṿe
1200,Korn::N,zarra,ле̄ййп
1201,Heu::N,xashak,suejnieh
1202,Heu::N,xashak,ájvve
1203,Heu::N,xashak,suoidni
1204,Heu::N,xashak,syei'ni
1205,Heu::N,xashak,suei´nn
1206,Heu::N,xashak,сӯййн
1207,Schale::N,po'choq,gïrre
1208,Schale::N,po'choq,garra
1209,Schale::N,po'choq,skádne
1210,Schale::N,po'choq,garra
1211,Schale::N,po'choq,korrâ
1212,Schale::N,po'choq,kõrr
1213,Schale::N,po'choq,ю̄дтҍ
1214,Grube::N,co'ra,haevtie
1215,Grube::N,co'ra,rågge
1216,Grube::N,co'ra,gohpi
1217,Grube::N,co'ra,roggi
1218,Grube::N,co'ra,kyep'pi
1219,Grube::N,co'ra,rogge
1220,Grube::N,co'ra,rå´ǧǧ
1221,Grube::N,co'ra,kåå´pp
1222,Grube::N,co'ra,коабпь
1223,Falle::N,qopqon,barta
1224,Falle::N,qopqon,ruevtie
1225,Falle::N,qopqon,gillar
1226,Falle::N,qopqon,ruovdde
1227,Falle::N,qopqon,rihtá
1228,Falle::N,qopqon,báhcahat
1229,Falle::N,qopqon,ká'skástâh
1230,Falle::N,qopqon,ää´ǧǧes
1231,Falle::N,qopqon,кӣлл
1232,Falle::N,qopqon,ше̄шшь
1233,Schlinge::N,sirtmoq,latjka
1234,Schlinge::N,sirtmoq,gieras
1235,Schlinge::N,sirtmoq,mohkki
1236,Schlinge::N,sirtmoq,kieḷâ
1237,Schlinge::N,sirtmoq,ǩiõll
1238,Schlinge::N,sirtmoq,ää´ǧǧes
1239,Schlinge::N,sirtmoq,кӣлл
1240,Schlinge::N,sirtmoq,ше̄шшь
1241,Spur::N,iz,gïeje
1242,Spur::N,iz,luodda
1243,Spur::N,iz,joavnes
1244,Spur::N,iz,luodda
1245,Spur::N,iz,luod'dâ
1246,Spur::N,iz,ǩiõjj
1247,Spur::N,iz,кӣйй
1248,Asche::N,kul,govne
1249,Asche::N,kul,gudna
1250,Asche::N,kul,gutna
1251,Asche::N,kul,kunnâ
1252,Asche::N,kul,kunn
1253,Asche::N,kul,кунн
1254,Dreck::N,kir,haaskoe
1255,Dreck::N,kir,lænjok
1256,Dreck::N,kir,baška
1257,Dreck::N,kir,duova
1258,Dreck::N,kir,durdi
1259,Dreck::N,kir,tuol'vâ
1260,Dreck::N,kir,sähss
1261,Dreck::N,kir,са̄ккьс
1262,Eisen::N,temir,ruevtie
1263,Eisen::N,temir,ruovdde
1264,Eisen::N,temir,ruovdi
1265,Eisen::N,temir,ryev'di
1266,Eisen::N,temir,ru´vdd
1267,Eisen::N,temir,рӯввьт
1268,Gold::N,tilla,gullie
1269,Gold::N,tilla,gålle
1270,Gold::N,tilla,golli
1271,Gold::N,tilla,kolle
1272,Gold::N,tilla,kå´ll
1273,Gold::N,tilla,коалль
1274,Silber::N,kumush,sïlpe
1275,Silber::N,kumush,silbba
1276,Silber::N,kumush,silba
1277,Silber::N,kumush,silbâ
1278,Silber::N,kumush,silbb
1279,Silber::N,kumush,сыллп
1280,Kohle::N,ko'mir,tjïrre
1281,Kohle::N,ko'mir,tjahta
1282,Kohle::N,ko'mir,čitna
1283,Kohle::N,ko'mir,illâ
1284,Kohle::N,ko'mir,čiđđâ
1285,Kohle::N,ko'mir,ill
1286,Kohle::N,ko'mir,ылл
1287,Glas::N,oyna,klaase
1288,Glas::N,oyna,glássa
1289,Glas::N,oyna,lássa
1290,Glas::N,oyna,laasâ
1291,Glas::N,oyna,steehl
1292,Glas::N,oyna,сте̄клэ
1293,Lehm::N,loy,laejrie
1294,Lehm::N,loy,lænnjgá
1295,Lehm::N,loy,láirá
1296,Lehm::N,loy,njaajâ
1297,Lehm::N,loy,saavv
1298,Lehm::N,loy,чуййв
1299,Lehm::N,loy,чуввьй
1300,Sand::N,qum,saedtie
1301,Sand::N,qum,sáttoj
1302,Sand::N,qum,tjievrra
1303,Sand::N,qum,sáttu
1304,Sand::N,qum,čunoi
1305,Sand::N,qum,vuõddâs
1306,Sand::N,qum,вӯнтас
1307,Mensch::N,odam,almetje
1308,Mensch::N,odam,ulmusj
1309,Mensch::N,odam,olmmoš
1310,Mensch::N,odam,olmooš
1311,Mensch::N,odam,ooumâž
1312,Mensch::N,odam,олма
1313,Mann::N,ärkak,ålma
1314,Mann::N,ärkak,ålmåj
1315,Mann::N,ärkak,olmmái
1316,Mann::N,ärkak,a'lmai
1317,Mann::N,ärkak,åålm
1318,Mann::N,ärkak,ка̄ллесь
1319,Frau::N,ayol,nyjsene
1320,Frau::N,ayol,nissun
1321,Frau::N,ayol,nisu
1322,Frau::N,ayol,nissoon
1323,Frau::N,ayol,neezzan
1324,Frau::N,ayol,нызан
1325,Kind::N,bola,maana
1326,Kind::N,bola,mánná
1327,Kind::N,bola,mánná
1328,Kind::N,bola,pärni
1329,Kind::N,bola,páárnáš
1330,Kind::N,bola,pä´rnn
1331,Kind::N,bola,päärnaž
1332,Kind::N,bola,па̄ррьн
1333,Kind::N,bola,па̄рнэнч
1334,Kind::N,kichkintoy,maana
1335,Kind::N,kichkintoy,mánná
1336,Kind::N,kichkintoy,mánná
1337,Kind::N,kichkintoy,pärni
1338,Kind::N,kichkintoy,páárnáš
1339,Kind::N,kichkintoy,pä´rnn
1340,Kind::N,kichkintoy,päärnaž
1341,Kind::N,kichkintoy,па̄ррьн
1342,Kind::N,kichkintoy,па̄рнэнч
1343,Junge::N,bola,påajke
1344,Junge::N,bola,baernie
1345,Junge::N,bola,birek
1346,Junge::N,bola,báhttja
1347,Junge::N,bola,gánda
1348,Junge::N,bola,bárdni
1349,Junge::N,bola,alge
1350,Junge::N,bola,â´lǧǧ
1351,Junge::N,bola,pä´rnn
1352,Junge::N,bola,па̄ррьн
1353,Junge::N,bola,па̄ррьшя
1354,Mädchen::N,qiz,nïejte
1355,Mädchen::N,qiz,niejdda
1356,Mädchen::N,qiz,nieida
1357,Mädchen::N,qiz,niei'dâ
1358,Mädchen::N,qiz,nijdd
1359,Mädchen::N,qiz,нӣйта
1360,Familie::N,oila,fuelhkie
1361,Familie::N,oila,beraj
1362,Familie::N,oila,fuolkke
1363,Familie::N,oila,famillja
1364,Familie::N,oila,bearaš
1365,Familie::N,oila,peerâ
1366,Familie::N,oila,piâr
1367,Familie::N,oila,пӣрас
1368,Großvater::N,buva,aajja
1369,Großvater::N,buva,áddjá
1370,Großvater::N,buva,áddjá
1371,Großvater::N,buva,äijih
1372,Großvater::N,buva,ä´jj
1373,Großvater::N,buva,а̄йя
1374,Großvater::N,katta ota,aajja
1375,Großvater::N,katta ota,áddjá
1376,Großvater::N,katta ota,áddjá
1377,Großvater::N,katta ota,äijih
1378,Großvater::N,katta ota,ä´jj
1379,Großvater::N,katta ota,а̄йя
1380,Großmutter::N,buvi,aahka
1381,Großmutter::N,buvi,áhkko
1382,Großmutter::N,buvi,áhkku
1383,Großmutter::N,buvi,ákku
1384,Großmutter::N,buvi,äkk
1385,Großmutter::N,buvi,ä´ǩǩ
1386,Großmutter::N,buvi,а̄ка
1387,Großmutter::N,katta oyi,aahka
1388,Großmutter::N,katta oyi,áhkko
1389,Großmutter::N,katta oyi,áhkku
1390,Großmutter::N,katta oyi,ákku
1391,Großmutter::N,katta oyi,äkk
1392,Großmutter::N,katta oyi,ä´ǩǩ
1393,Großmutter::N,katta oyi,а̄ка
1394,Eltern::N,ota-ona,eejhtegh
1395,Eltern::N,ota-ona,æjgát
1396,Eltern::N,ota-ona,vánhemat
1397,Eltern::N,ota-ona,va'nhimeh
1398,Eltern::N,ota-ona,puär'raz
1399,Eltern::N,ota-ona,ро̄дҍхель
1400,Vater::N,ota,aehtjie
1401,Vater::N,ota,áhttje
1402,Vater::N,ota,áhčči
1403,Vater::N,ota,eeči
1404,Vater::N,ota,e´čč
1405,Vater::N,ota,аджь
1406,Mutter::N,ona,ietnie
1407,Mutter::N,ona,iednne
1408,Mutter::N,ona,eadni
1409,Mutter::N,ona,enni
1410,Mutter::N,ona,jeä´n'n
1411,Mutter::N,ona,е̄ннҍ
1412,Sohn::N,o'g'il,elkie
1413,Sohn::N,o'g'il,baernie
1414,Sohn::N,o'g'il,bárnne
1415,Sohn::N,o'g'il,bárdni
1416,Sohn::N,o'g'il,alge
1417,Sohn::N,o'g'il,pärni
1418,Sohn::N,o'g'il,â´lǧǧ
1419,Sohn::N,o'g'il,pä´rnn
1420,Sohn::N,o'g'il,алльк
1421,Tochter::N,qiz,nïejte
1422,Tochter::N,qiz,daktere
1423,Tochter::N,qiz,niejdda
1424,Tochter::N,qiz,nieida
1425,Tochter::N,qiz,niei'dâ
1426,Tochter::N,qiz,nijdd
1427,Tochter::N,qiz,нӣййт
1428,Bruder::N,og'a,vïelle
1429,Bruder::N,og'a,viellja
1430,Bruder::N,og'a,viellja
1431,Bruder::N,og'a,viljâ
1432,Bruder::N,og'a,vi´llj
1433,Bruder::N,og'a,вӣлльй
1434,Bruder::N,uka,vïelle
1435,Bruder::N,uka,viellja
1436,Bruder::N,uka,viellja
1437,Bruder::N,uka,viljâ
1438,Bruder::N,uka,vi´llj
1439,Bruder::N,uka,вӣлльй
1440,Schwester::N,opa,åabpa
1441,Schwester::N,opa,oabbá
1442,Schwester::N,opa,oabbá
