,Concept_ID,ps,se
3345,Tod::N,مرګ,соаррьм
3346,Tod::N,مړینه,jaame
3347,Tod::N,مړینه,jábmem
3348,Tod::N,مړینه,jápmin
3349,Tod::N,مړینه,jäämmim
3350,Tod::N,مړینه,så´rmm
3351,Tod::N,مړینه,jää´mmem
3352,Tod::N,مړینه,соаррьм
3353,Grab::N,قبر,gaelmie
3354,Grab::N,قبر,ráhpo
3355,Grab::N,قبر,hávdde
3356,Grab::N,قبر,hávdi
3357,Grab::N,قبر,hävdi
3358,Grab::N,قبر,äu´dd
3359,Grab::N,قبر,ка̄лльм
3360,Grab::N,ډورۍ,gaelmie
3361,Grab::N,ډورۍ,ráhpo
3362,Grab::N,ډورۍ,hávdde
3363,Grab::N,ډورۍ,hávdi
3364,Grab::N,ډورۍ,hävdi
3365,Grab::N,ډورۍ,äu´dd
3366,Grab::N,ډورۍ,ка̄лльм
3367,Kirche::N,کلیسا,gærhkoe
3368,Kirche::N,کلیسا,girkko
3369,Kirche::N,کلیسا,girku
3370,Kirche::N,کلیسا,kirkko
3371,Kirche::N,کلیسا,ceerkav
3372,Kirche::N,کلیسا,цэ̄ркав
3373,Sünde::N,ګناه,sådtoe
3374,Sünde::N,ګناه,suddo
3375,Sünde::N,ګناه,suddu
3376,Sünde::N,ګناه,suddo
3377,Sünde::N,ګناه,reä´ǩ'ǩ
3378,Gott::N,خدای,jupmele
3379,Gott::N,خدای,jubmel
3380,Gott::N,خدای,ipmil
3381,Gott::N,خدای,immeel
3382,Gott::N,خدای,e´mmel
3383,Gott::N,خدای,иммель
3384,Arbeiter::N,کاریګر,barkije
3385,Arbeiter::N,کاریګر,barggoulmusj
3386,Arbeiter::N,کاریګر,bargi
3387,Arbeiter::N,کاریګر,pargee
3388,Arbeiter::N,کاریګر,reâugglaž
3389,Arbeiter::N,کاریګر,лыххкэй
3390,Chef::N,آمر,åvtehke
3391,Chef::N,آمر,oajvve
3392,Chef::N,آمر,hoavda
3393,Chef::N,آمر,hovdâ
3394,Chef::N,آمر,uái'vi
3395,Chef::N,آمر,ä´ttem
3396,Chef::N,آمر,vuei´vvooumaž
3397,Chef::N,آمر,выгкэй
3398,Chef::N,آمر,вӯййкьей
3399,Chef::N,آمر,вуэййв
3400,Meister::N,استاد,ööhpehtæjja
3401,Meister::N,استاد,åhpadiddje
3402,Meister::N,استاد,čeahppi
3403,Meister::N,استاد,meašttir
3404,Meister::N,استاد,miäš'tár
3405,Meister::N,استاد,määstär
3406,Meister::N,استاد,че̄ххьп
3407,Arzt::N,طبیب,dåaktere
3408,Arzt::N,طبیب,dåktår
3409,Arzt::N,طبیب,dálkudiddje
3410,Arzt::N,طبیب,doavttir
3411,Arzt::N,طبیب,tuáh'tár
3412,Arzt::N,طبیب,dåhttar
3413,Arzt::N,طبیب,лыххцэй
3414,Arzt::N,ډاکټر,dåaktere
3415,Arzt::N,ډاکټر,dåktår
3416,Arzt::N,ډاکټر,dálkudiddje
3417,Arzt::N,ډاکټر,doavttir
3418,Arzt::N,ډاکټر,tuáh'tár
3419,Arzt::N,ډاکټر,dåhttar
3420,Arzt::N,ډاکټر,лыххцэй
3421,Lehrer::N,معلم,lohkehtæjja
3422,Lehrer::N,معلم,skåvlik
3423,Lehrer::N,معلم,åjpadiddje
3424,Lehrer::N,معلم,oahpaheaddji
3425,Lehrer::N,معلم,máttááttijjee
3426,Lehrer::N,معلم,u´čtee´l
3427,Lehrer::N,معلم,mätt'teei
3428,Lehrer::N,معلم,уххцэй
3429,Lehrer::N,ښوونکی,lohkehtæjja
3430,Lehrer::N,ښوونکی,skåvlik
3431,Lehrer::N,ښوونکی,åjpadiddje
3432,Lehrer::N,ښوونکی,oahpaheaddji
3433,Lehrer::N,ښوونکی,máttááttijjee
3434,Lehrer::N,ښوونکی,u´čtee´l
3435,Lehrer::N,ښوونکی,mätt'teei
3436,Lehrer::N,ښوونکی,уххцэй
3437,Geld::N,پیسې,vierhtie
3438,Geld::N,پیسې,ruhta
3439,Geld::N,پیسې,biednik
3440,Geld::N,پیسې,ruhta
3441,Geld::N,پیسې,ruttâ
3442,Geld::N,پیسې,teä´ǧ'ǧ
3443,Geld::N,پیسې,те̄ӈӈьк
3444,Geschäft::N,سوداګري,åesie
3445,Geschäft::N,سوداګري,oases
3446,Geschäft::N,سوداګري,gávpi
3447,Geschäft::N,سوداګري,kävppi
3448,Geschäft::N,سوداګري,haandâl
3449,Geschäft::N,سوداګري,kaupp
3450,Geschäft::N,سوداګري,ро̄бэт
3451,Laden::N,دکان,bovre
3452,Laden::N,دکان,oases
3453,Laden::N,دکان,rámbuvdda
3454,Laden::N,دکان,gávpi
3455,Laden::N,دکان,puvdâ
3456,Laden::N,دکان,kävppi
3457,Laden::N,دکان,kaupp
3458,Laden::N,دکان,ла̄ффьк
3459,Laden::N,مغازه,bovre
3460,Laden::N,مغازه,oases
3461,Laden::N,مغازه,rámbuvdda
3462,Laden::N,مغازه,gávpi
3463,Laden::N,مغازه,puvdâ
3464,Laden::N,مغازه,kävppi
3465,Laden::N,مغازه,kaupp
3466,Laden::N,مغازه,ла̄ффьк
3467,Preis::N,بیه,åasa
3468,Preis::N,بیه,hadde
3469,Preis::N,بیه,haddi
3470,Preis::N,بیه,hadde
3471,Preis::N,بیه,hâ´dd
3472,Preis::N,بیه,а̄ррв
3473,Ware::N,مال,vaaroe
3474,Ware::N,مال,várro
3475,Ware::N,مال,gálvvo
3476,Ware::N,مال,gálvu
3477,Ware::N,مال,kálvu
3478,Ware::N,مال,täävvir
3479,Ware::N,مال,kälvv
3480,Ware::N,مال,tä´vver
3481,Ware::N,مال,та̄вяр
3482,Nutzen::N,ګټه,aevhkie
3483,Nutzen::N,ګټه,ávkke
3484,Nutzen::N,ګټه,ávki
3485,Nutzen::N,ګټه,ävkki
3486,Nutzen::N,ګټه,äu´ǩǩ
3487,Nutzen::N,ګټه,то̄ӆӆк 
3488,Reichtum::N,شتمني,ræjhkoesvoete
3489,Reichtum::N,شتمني,boanndudahka
3490,Reichtum::N,شتمني,rikkisvuohta
3491,Reichtum::N,شتمني,riggodat
3492,Reichtum::N,شتمني,riggodâh
3493,Reichtum::N,شتمني,ree´ǧǧesvuõtt
3494,Reichtum::N,شتمني,ва̄птэквӯдт
3495,Welt::N,نړۍ,veartene
3496,Welt::N,نړۍ,værált
3497,Welt::N,نړۍ,ilmme
3498,Welt::N,نړۍ,máilbmi
3499,Welt::N,نړۍ,maailm
3500,Welt::N,نړۍ,maai´lm
3501,Welt::N,نړۍ,jânnamkå´dd
3502,Welt::N,نړۍ,э̄ллманнт
3503,Welt::N,دنیا,veartene
3504,Welt::N,دنیا,værált
3505,Welt::N,دنیا,ilmme
3506,Welt::N,دنیا,máilbmi
3507,Welt::N,دنیا,maailm
3508,Welt::N,دنیا,maai´lm
3509,Welt::N,دنیا,jânnamkå´dd
3510,Welt::N,دنیا,э̄ллманнт
3511,Land::N,هېواد,laante
3512,Land::N,هېواد,eatneme
3513,Land::N,هېواد,lánnda
3514,Land::N,هېواد,eanan
3515,Land::N,هېواد,eennâm
3516,Land::N,هېواد,mädd
3517,Land::N,هېواد,jânnam
3518,Land::N,هېواد,ланнҍ
3519,Land::N,هېواد,е̄ммьне
3520,Staat::N,دولت,staate
3521,Staat::N,دولت,stáhtta
3522,Staat::N,دولت,rijkka
3523,Staat::N,دولت,stáhta
3524,Staat::N,دولت,staatâ
3525,Staat::N,دولت,riikk
3526,Staat::N,دولت,ланнҍ
3527,Staat::N,دولت,государствэ
3528,König::N,باچا,gånka
3529,König::N,باچا,gånågis
3530,König::N,باچا,gonagas
3531,König::N,باچا,kunâgâs
3532,König::N,باچا,caarr
3533,König::N,باچا,koonǥõs
3534,König::N,باچا,цоарр
3535,König::N,پادشاه,gånka
3536,König::N,پادشاه,gånågis
3537,König::N,پادشاه,gonagas
3538,König::N,پادشاه,kunâgâs
3539,König::N,پادشاه,caarr
3540,König::N,پادشاه,koonǥõs
3541,König::N,پادشاه,цоарр
3542,Macht::N,قدرت,faamoe
3543,Macht::N,قدرت,fábmo
3544,Macht::N,قدرت,fábmogisvuohta
3545,Macht::N,قدرت,fápmu
3546,Macht::N,قدرت,väldi
3547,Macht::N,قدرت,vä´ldd
3548,Macht::N,قدرت,воаллт
3549,Grenze::N,حد,raajoe
3550,Grenze::N,حد,rádjá
3551,Grenze::N,حد,mierre
3552,Grenze::N,حد,rádji
3553,Grenze::N,حد,rääji
3554,Grenze::N,حد,raajj
3555,Grenze::N,حد,ре̄ввьн
3556,Grenze::N,سرحد,raajoe
3557,Grenze::N,سرحد,rádjá
3558,Grenze::N,سرحد,mierre
3559,Grenze::N,سرحد,rádji
3560,Grenze::N,سرحد,rääji
3561,Grenze::N,سرحد,raajj
3562,Grenze::N,سرحد,ре̄ввьн
3563,Krieg::N,جګړه,dåara
3564,Krieg::N,جګړه,soahte
3565,Krieg::N,جګړه,soahti
3566,Krieg::N,جګړه,suáti
3567,Krieg::N,جګړه,väi´nn
3568,Krieg::N,جګړه,туарр
3569,Feind::N,دښمن,gertele
3570,Feind::N,دښمن,vasjulasj
3571,Feind::N,دښمن,vašálaš
3572,Feind::N,دښمن,vajalâš
3573,Feind::N,دښمن,vâjjeeja
3574,Feind::N,دښمن,вэресь
3575,Gewalt::N,زور,vahágahttem
3576,Gewalt::N,زور,veahkaváldi
3577,Gewalt::N,زور,vie'hâväldi
3578,Gewalt::N,زور,pâ´elviõkk
3579,Gewalt::N,زور,вӣгк
3580,Gewalt::N,تشدد,vahágahttem
3581,Gewalt::N,تشدد,veahkaváldi
3582,Gewalt::N,تشدد,vie'hâväldi
3583,Gewalt::N,تشدد,pâ´elviõkk
3584,Gewalt::N,تشدد,вӣгк
3585,Kampf::N,جنګ,gæmhpome
3586,Kampf::N,جنګ,doarro
3587,Kampf::N,جنګ,oajbbom
3588,Kampf::N,جنګ,rahtjamus
3589,Kampf::N,جنګ,doarru
3590,Kampf::N,جنګ,vuostelasvuohta
3591,Kampf::N,جنګ,tuáṛi
3592,Kampf::N,جنګ,tuärrmõš
3593,Kampf::N,جنګ,вуаййпмушш
3594,Kampf::N,مبارزه,gæmhpome
3595,Kampf::N,مبارزه,doarro
3596,Kampf::N,مبارزه,oajbbom
3597,Kampf::N,مبارزه,rahtjamus
3598,Kampf::N,مبارزه,doarru
3599,Kampf::N,مبارزه,vuostelasvuohta
3600,Kampf::N,مبارزه,tuáṛi
3601,Kampf::N,مبارزه,tuärrmõš
3602,Kampf::N,مبارزه,вуаййпмушш
3603,Bogen[Waffe]::N,لیندۍ,joeksi
3604,Bogen[Waffe]::N,لیندۍ,juoksa
3605,Bogen[Waffe]::N,لیندۍ,dávgi
3606,Bogen[Waffe]::N,لیندۍ,tävgi
3607,Bogen[Waffe]::N,لیندۍ,johss
3608,Bogen[Waffe]::N,لیندۍ,ю̄ккс
3609,Pfeil::N,غشی,njoele
3610,Pfeil::N,غشی,sådde
3611,Pfeil::N,غشی,njuolla
3612,Pfeil::N,غشی,njuolla
3613,Pfeil::N,غشی,njuoḷâ
3614,Pfeil::N,غشی,njuõll
3615,Pfeil::N,غشی,ню̄лл
3616,Gewehr::N,ټوپک,röövre
3617,Gewehr::N,ټوپک,birsso
3618,Gewehr::N,ټوپک,bissu
3619,Gewehr::N,ټوپک,pisso
3620,Gewehr::N,ټوپک,pess
3621,Gewehr::N,ټوپک,пысс
3622,Fehler::N,خطا,fiejlie
3623,Fehler::N,خطا,vihke
3624,Fehler::N,خطا,boastovuohta
3625,Fehler::N,خطا,vihki
3626,Fehler::N,خطا,vearri
3627,Fehler::N,خطا,vahe
3628,Fehler::N,خطا,feilâ
3629,Fehler::N,خطا,vie´rr
3630,Fehler::N,خطا,се̄гкь
3631,Fehler::N,خطا,ся̄гкнэхк
3632,Fehler::N,غلطي,fiejlie
3633,Fehler::N,غلطي,vihke
3634,Fehler::N,غلطي,boastovuohta
3635,Fehler::N,غلطي,vihki
3636,Fehler::N,غلطي,vearri
3637,Fehler::N,غلطي,vahe
3638,Fehler::N,غلطي,feilâ
3639,Fehler::N,غلطي,vie´rr
3640,Fehler::N,غلطي,се̄гкь
3641,Fehler::N,غلطي,ся̄гкнэхк
3642,Lüge::N,دروغ,slogne
3643,Lüge::N,دروغ,slaarve
3644,Lüge::N,دروغ,gieles
3645,Lüge::N,دروغ,gielis
3646,Lüge::N,دروغ,kie'les
3647,Lüge::N,دروغ,ǩee´lesvuõtt
3648,Lüge::N,دروغ,ке̄лсэллмушш
3649,Schaden::N,زیان,skaara
3650,Schaden::N,زیان,vahák
3651,Schaden::N,زیان,skádá
3652,Schaden::N,زیان,vahát
3653,Schaden::N,زیان,vaahâg
3654,Schaden::N,زیان,påå´mh
3655,Schaden::N,زیان,ря̄хкхэмушш
3656,Schaden::N,تاوان,skaara
3657,Schaden::N,تاوان,vahák
3658,Schaden::N,تاوان,skádá
3659,Schaden::N,تاوان,vahát
3660,Schaden::N,تاوان,vaahâg
3661,Schaden::N,تاوان,påå´mh
3662,Schaden::N,تاوان,ря̄хкхэмушш
3663,Unglück::N,بدبختي,goerpe
3664,Unglück::N,بدبختي,vuorbedisvuohta
3665,Unglück::N,بدبختي,sårmme
3666,Unglück::N,بدبختي,lihkohisvuohta
3667,Unglück::N,بدبختي,uá'sittemesvuotâ
3668,Unglück::N,بدبختي,pärtti
3669,Unglück::N,بدبختي,påå´mh
3670,Unglück::N,بدبختي,пӣдтҍ
3671,Schuld::N,ګناه,skåltoe
3672,Schuld::N,ګناه,suddo
3673,Schuld::N,ګناه,áššálašvuohta
3674,Schuld::N,ګناه,sivalašvuohta
3675,Schuld::N,ګناه,váddu
3676,Schuld::N,ګناه,vie´rr
3677,Schuld::N,ګناه,ве̄ррь
3678,Alter::N,منګ,aaltere
3679,Alter::N,منګ,áldar
3680,Alter::N,منګ,ahki
3681,Alter::N,منګ,ahe
3682,Alter::N,منګ,ââ´ǩǩ
3683,Alter::N,منګ,ыгь
3684,Schluss::N,اخر,nåhkeme
3685,Schluss::N,اخر,giehtje
3686,Schluss::N,اخر,loahppa
3687,Schluss::N,اخر,loppâ
3688,Schluss::N,اخر,lopp
3689,Schluss::N,اخر,ке̄джь
3690,Zeit::N,وخت,aejkie
3691,Zeit::N,وخت,baaletje
3692,Zeit::N,وخت,ájgge
3693,Zeit::N,وخت,áigi
3694,Zeit::N,وخت,äigi
3695,Zeit::N,وخت,âi´ǧǧ
3696,Zeit::N,وخت,а̄ййк
3697,Zeit::N,وخت,па̄лль
3698,Tag::N,ورځ,biejjie
3699,Tag::N,ورځ,biejvve
3700,Tag::N,ورځ,beaivi
3701,Tag::N,ورځ,peivi
3702,Tag::N,ورځ,pei´vv
3703,Tag::N,ورځ,пе̄ййв
3704,Morgen::N,سبا,aerede
3705,Morgen::N,سبا,idet
3706,Morgen::N,سبا,iđit
3707,Morgen::N,سبا,iiđeed
3708,Morgen::N,سبا,tue´lääž
3709,Morgen::N,سبا,ee´đääldõž
3710,Morgen::N,سبا,ӣнцкэнч
3711,Morgen::N,سهار,aerede
3712,Morgen::N,سهار,idet
3713,Morgen::N,سهار,iđit
3714,Morgen::N,سهار,iiđeed
3715,Morgen::N,سهار,tue´lääž
3716,Morgen::N,سهار,ee´đääldõž
3717,Morgen::N,سهار,ӣнцкэнч
3718,Mittag::N,غرمه,gaskebiejjie
3719,Mittag::N,غرمه,gasskabiejvve
3720,Mittag::N,غرمه,gaskebeaivi
3721,Mittag::N,غرمه,koskâpeivi
3722,Mittag::N,غرمه,kõskkpei´vv
3723,Mittag::N,غرمه,пе̄ййвкэ̄сск
3724,Abend::N,ماښام,iehkede
3725,Abend::N,ماښام,iehket
3726,Abend::N,ماښام,eahket
3727,Abend::N,ماښام,eeḥid
3728,Abend::N,ماښام,jeä´ǩ'ǩääž
3729,Abend::N,ماښام,е̄кесь
3730,Abend::N,ماښام,е̄кьнэнч
3731,Nacht::N,شپه,jïjje
3732,Nacht::N,شپه,idja
3733,Nacht::N,شپه,idja
3734,Nacht::N,شپه,ijjâ
3735,Nacht::N,شپه,inn
3736,Nacht::N,شپه,ыйй
3737,Woche::N,اونۍ,våhkoe
3738,Woche::N,اونۍ,vahkko
3739,Woche::N,اونۍ,vahkku
3740,Woche::N,اونۍ,okko
3741,Woche::N,اونۍ,niä´t'tel
3742,Woche::N,اونۍ,не̄дтӭль
3743,Monat::N,مياشت,maanoe
3744,Monat::N,مياشت,mánno
3745,Monat::N,مياشت,mánnu
3746,Monat::N,مياشت,mánotbadji
3747,Monat::N,مياشت,mánuppaje
3748,Monat::N,مياشت,mään
3749,Monat::N,مياشت,määnpââ´jj
3750,Monat::N,مياشت,ма̄нн
3751,Jahr::N,کال,jaepie
3752,Jahr::N,کال,jahke
3753,Jahr::N,کال,jahki
3754,Jahr::N,کال,ihe
3755,Jahr::N,کال,ee´ǩǩ
3756,Jahr::N,کال,ыгкь
3757,Frühling::N,پسرلی,gïjre
3758,Frühling::N,پسرلی,gidá
3759,Frühling::N,پسرلی,giđđa
3760,Frühling::N,پسرلی,kiđđâ
3761,Frühling::N,پسرلی,ǩiđđ
3762,Frühling::N,پسرلی,кыдт
3763,Sommer::N,دوبی,giesie
3764,Sommer::N,دوبی,giesse
3765,Sommer::N,دوبی,geassi
3766,Sommer::N,دوبی,keesi
3767,Sommer::N,دوبی,ǩiä´ss
3768,Sommer::N,دوبی,ке̄ссь
3769,Herbst::N,منی,tjaktje
3770,Herbst::N,منی,tjaktja
3771,Herbst::N,منی,čakča
3772,Herbst::N,منی,čohčâ
3773,Herbst::N,منی,čõhčč
3774,Herbst::N,منی,че̄ххч
3775,Herbst::N,خزان,tjaktje
3776,Herbst::N,خزان,tjaktja
3777,Herbst::N,خزان,čakča
3778,Herbst::N,خزان,čohčâ
3779,Herbst::N,خزان,čõhčč
3780,Herbst::N,خزان,че̄ххч
3781,Winter::N,ژمی,daelvie
3782,Winter::N,ژمی,dálvve
3783,Winter::N,ژمی,dálvi
3784,Winter::N,ژمی,tälvi
3785,Winter::N,ژمی,tä´lvv
3786,Winter::N,ژمی,та̄лльв
3787,Januar::N,جنوري,tsïengele
3788,Januar::N,جنوري,garretsïengele
3789,Januar::N,جنوري,ådåjakmánno
3790,Januar::N,جنوري,ođđajagimánnu
3791,Januar::N,جنوري,uđđâivemáánu
3792,Januar::N,جنوري,vuõs'smään
3793,Januar::N,جنوري,ođđee´jjmään
3794,Januar::N,جنوري,январь
3795,Januar::N,جنوري,январьма̄нн
3796,Februar::N,فبروري,goevte
3797,Februar::N,فبروري,guovvamánno
3798,Februar::N,فبروري,guovvamánnu
3799,Februar::N,فبروري,helmimááṇu
3800,Februar::N,فبروري,tä´lvvmään
3801,Februar::N,فبروري,февраль
3802,Februar::N,فبروري,февральма̄нн
3803,März::N,مارچ,njoktje
3804,März::N,مارچ,snjuktjamánno
3805,März::N,مارچ,njukčamánnu
3806,März::N,مارچ,maalismááñu
3807,März::N,مارچ,njuhčâmááṇu
3808,März::N,مارچ,lä´znpei´vvmään
3809,März::N,مارچ,pâ´zzlâšttammään
3810,März::N,مارچ,ма̄рт
3811,März::N,مارچ,ма̄ртма̄нн
3812,April::N,اپریل,voerhtje
3813,April::N,اپریل,vuoratjismánno
3814,April::N,اپریل,cuoŋománnu
3815,April::N,اپریل,huhtimááṇu
3816,April::N,اپریل,njuhččmään
3817,April::N,اپریل,апрель
3818,April::N,اپریل,апрельма̄нн
3819,Mai::N,مې,maajje
3820,Mai::N,مې,maavnese
3821,Mai::N,مې,moarmesmánno
3822,Mai::N,مې,miessemánnu
3823,Mai::N,مې,toukomááṇu
3824,Mai::N,مې,vye'simááṇu
3825,Mai::N,مې,ǩiđđmään
3826,Mai::N,مې,vue´ssmään
3827,Mai::N,مې,ма̄й
3828,Juni::N,جون,ruffie
3829,Juni::N,جون,biehtsemánno
3830,Juni::N,جون,geassemánnu
3831,Juni::N,جون,kesimááṇu
3832,Juni::N,جون,ǩiä´ssmään
3833,Juni::N,جون,июнь
3834,Juni::N,جون,июньма̄нн
3835,Juli::N,جولای,snjaltje
3836,Juli::N,جولای,snjilltjamánno
3837,Juli::N,جولای,suoidnemánnu
3838,Juli::N,جولای,syei'nimááṇu
3839,Juli::N,جولای,suei´nnmään
3840,Juli::N,جولای,июль
3841,Juli::N,جولای,июльма̄нн
3842,August::N,اګست,mïetske
3843,August::N,اګست,bårggemánno
3844,August::N,اګست,borgemánnu
3845,August::N,اګست,elomáaṇu
3846,August::N,اګست,på´rǧǧmään
3847,August::N,اګست,а̄вгуст
3848,August::N,اګست,а̄вгустма̄нн
3849,September::N,سپټامبر,gaekere
3850,September::N,سپټامبر,skïerede
3851,September::N,سپټامبر,ragátmánno
3852,September::N,سپټامبر,čakčamánnu
3853,September::N,سپټامبر,čohčâmááṇu
3854,September::N,سپټامبر,čõhččmään
3855,September::N,سپټامبر,сентябрь
3856,September::N,سپټامبر,сентябрьма̄нн
3857,Oktober::N,اکتوبر,golke
3858,Oktober::N,اکتوبر,rïhkede
3859,Oktober::N,اکتوبر,gålgådismánno
3860,Oktober::N,اکتوبر,golggotmánnu
3861,Oktober::N,اکتوبر,logamááṇu
3862,Oktober::N,اکتوبر,roovvâdmááṇu
3863,Oktober::N,اکتوبر,kålggmään
3864,Oktober::N,اکتوبر,rõõǥǥâdmään
3865,Oktober::N,اکتوبر,октябрь
3866,Oktober::N,اکتوبر,октябрьма̄нн
3867,November::N,نومبر,rahka
3868,November::N,نومبر,gålkoe
3869,November::N,نومبر,basádismánno
3870,November::N,نومبر,skábmamánnu
3871,November::N,نومبر,marrasmááṇu
3872,November::N,نومبر,skammâmááṇu
3873,November::N,نومبر,skamm'mään
3874,November::N,نومبر,ноябрь
3875,Dezember::N,دسمبر,goeve
3876,Dezember::N,دسمبر,jåvleaske
3877,Dezember::N,دسمبر,javllamánno
3878,Dezember::N,دسمبر,juovlamánnu
3879,Dezember::N,دسمبر,juov'lâmááṇu
3880,Dezember::N,دسمبر,rosttovmään
3881,Dezember::N,دسمبر,декабрь
3882,Dezember::N,دسمبر,декабрьма̄нн
3883,Montag::N,دوشنبه,måanta
3884,Montag::N,دوشنبه,mánnodahka
3885,Montag::N,دوشنبه,mánnodat
3886,Montag::N,دوشنبه,vuossárga
3887,Montag::N,دوشنبه,vuossargâ
3888,Montag::N,دوشنبه,vuõs'sargg
3889,Montag::N,دوشنبه,вӯссоарк
3890,Dienstag::N,سه شنبه,dæjsta
3891,Dienstag::N,سه شنبه,dijstahka
3892,Dienstag::N,سه شنبه,disdat
3893,Dienstag::N,سه شنبه,disttat
3894,Dienstag::N,سه شنبه,majebargâ
3895,Dienstag::N,سه شنبه,mââi´bargg
3896,Dienstag::N,سه شنبه,нымьппоаркк
3897,Mittwoch::N,چارشنبه,gaskevåhkoe
3898,Mittwoch::N,چارشنبه,gasskavahkko
3899,Mittwoch::N,چارشنبه,gaskavahkku
3900,Mittwoch::N,چارشنبه,koskokko
3901,Mittwoch::N,چارشنبه,seärad
3902,Mittwoch::N,چارشنبه,ся̄рэдт
3903,Donnerstag::N,پنجشنبه,duarsta
3904,Donnerstag::N,پنجشنبه,duorastahka
3905,Donnerstag::N,پنجشنبه,duorastat
3906,Donnerstag::N,پنجشنبه,turâstâh
3907,Donnerstag::N,پنجشنبه,neljdpei´vv
3908,Donnerstag::N,پنجشنبه,ня̄льянтпе̄ййв
3909,Freitag::N,جمعه,bearjadahke
3910,Freitag::N,جمعه,bierjjedahka
3911,Freitag::N,جمعه,bearjadat
3912,Freitag::N,جمعه,perjâdâh
3913,Freitag::N,جمعه,piâtnâc
3914,Freitag::N,جمعه,пе̄тнэц
3915,Samstag::N,خالي,laavvadahke
3916,Samstag::N,خالي,lávvodahka
3917,Samstag::N,خالي,lávvordat
3918,Samstag::N,خالي,láṿárdâh
3919,Samstag::N,خالي,sue´vet
3920,Samstag::N,خالي,сӯветҍ
3921,Sonntag::N,یکشنبه,aejlege
3922,Sonntag::N,یکشنبه,sådnåbiejvve
3923,Sonntag::N,یکشنبه,ájllek
3924,Sonntag::N,یکشنبه,sotnabeaivi
3925,Sonntag::N,یکشنبه,pasepeivi
3926,Sonntag::N,یکشنبه,pâ´sspei´vv
3927,Sonntag::N,یکشنبه,па̄ссьпе̄ййв
3928,groß::A,لوی,stoere
3929,groß::A,لوی,stuorra
3930,groß::A,لوی,stuoris
3931,groß::A,لوی,stye'res
3932,groß::A,لوی,šurr
3933,groß::A,لوی,шӯрр
3934,groß::A,لوی,о̄а̄йхьк
3935,klein::A,وړوکی,onne
3936,klein::A,وړوکی,smaave
3937,klein::A,وړوکی,unne
3938,klein::A,وړوکی,uhttse
3939,klein::A,وړوکی,unni
3940,klein::A,وړوکی,uhcci
3941,klein::A,وړوکی,ucce
3942,klein::A,وړوکی,u´cc
3943,klein::A,وړوکی,siõmm
3944,klein::A,وړوکی,smaavâs
3945,klein::A,وړوکی,уцць
3946,klein::A,وړوکی,уцхенч
3947,lang::A,اوړد,guhkies
3948,lang::A,اوړد,guhkke
3949,lang::A,اوړد,guhkki
3950,lang::A,اوړد,kukke
3951,lang::A,اوړد,ku´ǩǩ
3952,lang::A,اوړد,куххьк
3953,kurz::A,لنډ,åenehks
3954,kurz::A,لنډ,oadne
3955,kurz::A,لنډ,oanehaš
3956,kurz::A,لنډ,uánih
3957,kurz::A,لنډ,uá'nihâš
3958,kurz::A,لنډ,vuä´niǩ
3959,kurz::A,لنډ,оаньхесь
3960,breit::A,پراخه,gamte
3961,breit::A,پراخه,gåbdde
3962,breit::A,پراخه,govdat
3963,breit::A,پراخه,kubduv
3964,breit::A,پراخه,kobddi
3965,breit::A,پراخه,ко̄ммьтэсь
3966,schmal::A,تنګ,giedtsies
3967,schmal::A,تنګ,giedtse
3968,schmal::A,تنګ,geazzi
3969,schmal::A,تنګ,seaggi
3970,schmal::A,تنګ,kärži
3971,schmal::A,تنګ,kezzi
3972,schmal::A,تنګ,ǩe´ʒʒ
3973,schmal::A,تنګ,ке̄нҌцесь
3974,dicht::A,ګڼ,duvhties
3975,dicht::A,ګڼ,suohkat
3976,dicht::A,ګڼ,teahtis
3977,dicht::A,ګڼ,čavos
3978,dicht::A,ګڼ,naaggâs
3979,dicht::A,ګڼ,то̄а̄йвас
3980,dick[Gegenstand]::A,پنډ,gïsse
3981,dick[Gegenstand]::A,پنډ,jassijes
3982,dick[Gegenstand]::A,پنډ,assá
3983,dick[Gegenstand]::A,پنډ,assái
3984,dick[Gegenstand]::A,پنډ,assaa
3985,dick[Gegenstand]::A,پنډ,asalâš
3986,dick[Gegenstand]::A,پنډ,kõssâd
3987,dick[Gegenstand]::A,پنډ,âssai
3988,dick[Gegenstand]::A,پنډ,кэ̄сс
3989,dünn::A,نری,jissehts
3990,dünn::A,نری,asidasj
3991,dünn::A,نری,asehaš
3992,dünn::A,نری,asettem
3993,dünn::A,نری,ââ´zzte´m
3994,dünn::A,نری,рашшь
