,Concept_ID,se,kv
728,Küste::N,riddo,берег
729,Küste::N,miârr'redd,берег
730,Küste::N,рыннт,берег
731,Festland::N,gaedtie,му
732,Festland::N,gádde,му
733,Festland::N,nannán,му
734,Festland::N,kušknjâs,му
735,Festland::N,eennâm,му
736,Festland::N,jânnam,му
737,Festland::N,ма̄ннтэр,му
738,Meer::N,mearoe,море
739,Meer::N,merra,море
740,Meer::N,nuorre,море
741,Meer::N,áhpi,море
742,Meer::N,mearra,море
743,Meer::N,meeṛâ,море
744,Meer::N,miârr,море
745,Meer::N,ме̄рр,море
746,Bucht::N,loekte,курья
747,Bucht::N,oagge,курья
748,Bucht::N,luokta,курья
749,Bucht::N,luokta,курья
750,Bucht::N,čuáj̣á,курья
751,Bucht::N,luhtt,курья
752,Bucht::N,вӯнн,курья
753,Bucht::N,лӯххт,курья
754,Insel::N,sååle,
755,Insel::N,suoloj,
756,Insel::N,suolu,
757,Insel::N,suálui,
758,Insel::N,suâl,
759,Insel::N,суэл,
760,Blume::N,rïesege,цветок
761,Blume::N,giedjek,цветок
762,Blume::N,rássi,цветок
763,Blume::N,kukká,цветок
764,Blume::N,heä´rvvrää´ss,цветок
765,Blume::N,ывьнэнч,цветок
766,Gras::N,kraesie,турун
767,Gras::N,rásse,турун
768,Gras::N,rássi,турун
769,Gras::N,rääsi,турун
770,Gras::N,rää´ss,турун
771,Gras::N,ра̄ссь,турун
772,Wurzel::N,roehtse,вуж
773,Wurzel::N,ruohttsa,вуж
774,Wurzel::N,ruohtas,вуж
775,Wurzel::N,veedis,вуж
776,Wurzel::N,vue´ddes,вуж
777,Wurzel::N,вуэнҍтэсь,вуж
778,Baum::N,moere,пу
779,Baum::N,muorra,пу
780,Baum::N,muorra,пу
781,Baum::N,muoṛâ,пу
782,Baum::N,muõrr,пу
783,Baum::N,мӯрр,пу
784,Stamm::N,ståamhpe,мыр
785,Stamm::N,ståamhpe,кер
786,Stamm::N,mátta,мыр
787,Stamm::N,mátta,кер
788,Stamm::N,galda,мыр
789,Stamm::N,galda,кер
790,Stamm::N,ruŋgo,мыр
791,Stamm::N,ruŋgo,кер
792,Stamm::N,stokk,мыр
793,Stamm::N,stokk,кер
794,Stamm::N,мӯрр,мыр
795,Stamm::N,мӯрр,кер
796,Stamm::N,кэ̄ллт,мыр
797,Stamm::N,кэ̄ллт,кер
798,Rinde::N,gïrre,кач
799,Rinde::N,baarhkoe,кач
800,Rinde::N,bárkko,кач
801,Rinde::N,ostu,кач
802,Rinde::N,bárku,кач
803,Rinde::N,korrâ,кач
804,Rinde::N,kõrr,кач
805,Rinde::N,pärkk,кач
806,Rinde::N,кэ̄рр,кач
807,Rinde::N,па̄ҏҏк,кач
808,Ast::N,åeksie,ув
809,Ast::N,oakse,ув
810,Ast::N,oaksi,ув
811,Ast::N,uák'si,ув
812,Ast::N,å´hss,ув
813,Ast::N,вуэккьс,ув
814,Zweig::N,åeksie,ув
815,Zweig::N,oakse,ув
816,Zweig::N,rissi,ув
817,Zweig::N,syeṛi,ув
818,Zweig::N,sue´rr,ув
819,Zweig::N,рыссе,ув
820,Blatt::N,plienie,лист
821,Blatt::N,lassta,лист
822,Blatt::N,lasta,лист
823,Blatt::N,lostâ,лист
824,Blatt::N,lõstt,лист
825,Blatt::N,лэ̄сст,лист
826,Birke::N,såekie,кыдз
827,Birke::N,soahke,кыдз
828,Birke::N,soahki,кыдз
829,Birke::N,suáhi,кыдз
830,Birke::N,suâ´ǩǩ,кыдз
831,Birke::N,пе̄ссьмӯрр,кыдз
832,Kiefer[Baum]::N,bietsie,пожум
833,Kiefer[Baum]::N,hájkka,пожум
834,Kiefer[Baum]::N,biehtse,пожум
835,Kiefer[Baum]::N,beahci,пожум
836,Kiefer[Baum]::N,peeci,пожум
837,Kiefer[Baum]::N,pie´cc,пожум
838,Kiefer[Baum]::N,пе̄дзь,пожум
839,Weide[Baum]::N,saalje,бадь
840,Weide[Baum]::N,sállja,бадь
841,Weide[Baum]::N,sieđga,бадь
842,Weide[Baum]::N,puájui,бадь
843,Weide[Baum]::N,puäi,бадь
844,Weide[Baum]::N,пуай,бадь
845,Tanne::N,goese,кӧз
846,Tanne::N,guossa,кӧз
847,Tanne::N,guossa,кӧз
848,Tanne::N,kuosâ,кӧз
849,Tanne::N,kuõss,кӧз
850,Tanne::N,кӯсс,кӧз
851,Horn::N,tjåervie,сюр
852,Horn::N,tjoarvve,сюр
853,Horn::N,čoarvi,сюр
854,Horn::N,čuár'vi,сюр
855,Horn::N,čuä´rvv,сюр
856,Horn::N,чуэррьв,сюр
857,Feder::N,badtse,гӧн
858,Feder::N,dålgge,гӧн
859,Feder::N,bozza,гӧн
860,Feder::N,puzzâ,гӧн
861,Feder::N,tolge,гӧн
862,Feder::N,poʒʒ,гӧн
863,Feder::N,по̄ннц,гӧн
864,Fell::N,njaltja,кучик
865,Fell::N,duollje,кучик
866,Fell::N,náhkki,кучик
867,Fell::N,dorkkas,кучик
868,Fell::N,turkkâ,кучик
869,Fell::N,tyel'ji,кучик
870,Fell::N,nähki,кучик
871,Fell::N,torkk,кучик
872,Fell::N,čåu´dd,кучик
873,Fell::N,tue´l'lj,кучик
874,Fell::N,тӯлльй,кучик
875,Flügel::N,såaja,борд
876,Flügel::N,såajoe,борд
877,Flügel::N,soadje,борд
878,Flügel::N,soadji,борд
879,Flügel::N,suáj̣á,борд
880,Flügel::N,suäjj,борд
881,Flügel::N,суэйй,борд
882,Klaue::N,gadtse,гыж
883,Klaue::N,guober,гыж
884,Klaue::N,gazza,гыж
885,Klaue::N,kozzâ,гыж
886,Klaue::N,kõʒʒ,гыж
887,Klaue::N,кэ̄ннц,гыж
888,Kralle::N,gadtse,кабыр
889,Kralle::N,gadtsa,кабыр
890,Kralle::N,gazza,кабыр
891,Kralle::N,kozzâ,кабыр
892,Kralle::N,kõʒʒ,кабыр
893,Kralle::N,ке̄бпель,кабыр
894,Schwanz::N,siejpie,бӧж
895,Schwanz::N,siejbbe,бӧж
896,Schwanz::N,bađuš,бӧж
897,Schwanz::N,seaibi,бӧж
898,Schwanz::N,seibi,бӧж
899,Schwanz::N,sei´bb,бӧж
900,Schwanz::N,piä´cciǩ,бӧж
901,Schwanz::N,пиджь,бӧж
902,Schwanz::N,се̄ййп,бӧж
903,Schwanz::N,пе̄цехь,бӧж
904,Ei::N,munnie,кольть
905,Ei::N,månne,кольть
906,Ei::N,monni,кольть
907,Ei::N,maṇe,кольть
908,Ei::N,mââ´nn,кольть
909,Ei::N,маннҍ,кольть
910,Nest::N,biesie,поз
911,Nest::N,biesse,поз
912,Nest::N,beassi,поз
913,Nest::N,peesi,поз
914,Nest::N,piervâl,поз
915,Nest::N,piä´ss,поз
916,Nest::N,пе̄ссь,поз
917,Bau::N,biesie,осьта
918,Bau::N,biesie,нора
919,Bau::N,biedjo,осьта
920,Bau::N,biedjo,нора
921,Bau::N,liesso,осьта
922,Bau::N,liesso,нора
923,Bau::N,biedju,осьта
924,Bau::N,biedju,нора
925,Bau::N,piäju,осьта
926,Bau::N,piäju,нора
927,Bau::N,вуэӈӈк,осьта
928,Bau::N,вуэӈӈк,нора
929,Tier::N,juvre,зверь
930,Tier::N,udos,зверь
931,Tier::N,divrre,зверь
932,Tier::N,luohtok,зверь
933,Tier::N,ealli,зверь
934,Tier::N,ellee,зверь
935,Tier::N,jie´lli,зверь
936,Tier::N,жыва,зверь
937,Herde::N,dåehkie,гурт
938,Herde::N,ællo,гурт
939,Herde::N,fuovva,гурт
940,Herde::N,doahkki,гурт
941,Herde::N,čagge,гурт
942,Herde::N,tukk,гурт
943,Herde::N,vâ´lvv,гурт
944,Herde::N,чуэз,гурт
945,Herde::N,чӣгар,гурт
946,Kuh::N,govse,мӧс
947,Kuh::N,gussa,мӧс
948,Kuh::N,gussa,мӧс
949,Kuh::N,kussâ,мӧс
950,Kuh::N,kuss,мӧс
951,Kuh::N,лӣххьм,мӧс
952,Bulle::N,vuaksa,ӧшка
953,Bulle::N,vuoksá,ӧшка
954,Bulle::N,heargi,ӧшка
955,Bulle::N,vuák'sá,ӧшка
956,Bulle::N,ergi,ӧшка
957,Bulle::N,vuâhss,ӧшка
958,Bulle::N,е̄ррьк,ӧшка
959,Pferd::N,hierkie,вӧв
960,Pferd::N,råsse,вӧв
961,Pferd::N,hæssta,вӧв
962,Pferd::N,heavuš,вӧв
963,Pferd::N,hiävuš,вӧв
964,Pferd::N,heävaš,вӧв
965,Pferd::N,ро̄ссь,вӧв
966,Schaf::N,sïrve,баля
967,Schaf::N,sávttsa,баля
968,Schaf::N,sávza,баля
969,Schaf::N,savzâ,баля
970,Schaf::N,sauʒʒ,баля
971,Schaf::N,ла̄мьпесь,баля
972,Schwein::N,snurke,порсь
973,Schwein::N,svijnne,порсь
974,Schwein::N,spiidni,порсь
975,Schwein::N,šahe,порсь
976,Schwein::N,šââ´ǩǩ,порсь
977,Schwein::N,ша̄гкь,порсь
978,Hund::N,bïenje,пон
979,Hund::N,bena,пон
980,Hund::N,beana,пон
981,Hund::N,peenuv,пон
982,Hund::N,piânnai,пон
983,Hund::N,пе̄ннэ,пон
984,Katze::N,gaahtoe,кань
985,Katze::N,gáhtto,кань
986,Katze::N,bussá,кань
987,Katze::N,kissá,кань
988,Katze::N,kaass,кань
989,Katze::N,ко̄а̄сс,кань
990,Bär::N,gumsie,ош
991,Bär::N,biernna,ош
992,Bär::N,guovža,ош
993,Bär::N,bierdna,ош
994,Bär::N,kuob'žâ,ош
995,Bär::N,kue´bǯǯ,ош
996,Bär::N,та̄лл,ош
997,Eichhörnchen::N,åeruve,ур
998,Eichhörnchen::N,oarre,ур
999,Eichhörnchen::N,oarri,ур
1000,Eichhörnchen::N,uár'ree,ур
1001,Eichhörnchen::N,vuä´r'rev,ур
1002,Eichhörnchen::N,вуэррев,ур
1003,Elch::N,ïelje,вӧр мӧс
1004,Elch::N,ællja,вӧр мӧс
1005,Elch::N,sarvva,вӧр мӧс
1006,Elch::N,ealga,вӧр мӧс
1007,Elch::N,sorvâ,вӧр мӧс
1008,Elch::N,sõrvv,вӧр мӧс
1009,Elch::N,сэ̄ррв,вӧр мӧс
1010,Fuchs::N,riepie,руч
1011,Fuchs::N,riebij,руч
1012,Fuchs::N,rieban,руч
1013,Fuchs::N,riemnjis,руч
1014,Fuchs::N,rie´mjj,руч
1015,Fuchs::N,рӣммьн,руч
1016,Hase::N,njåemele,кӧч
1017,Hase::N,njoammel,кӧч
1018,Hase::N,njoammil,кӧч
1019,Hase::N,njuámmil,кӧч
1020,Hase::N,njue´m'mel,кӧч
1021,Hase::N,нюэммель,кӧч
1022,Maus::N,snjeara,шыр
1023,Maus::N,snjierrá,шыр
1024,Maus::N,sáhpán,шыр
1025,Maus::N,säplig,шыр
1026,Maus::N,sä´ppli,шыр
1027,Maus::N,са̄хпьлинк,шыр
1028,Wolf::N,sïejpe,кӧин
1029,Wolf::N,stálppe,кӧин
1030,Wolf::N,stáhkke,кӧин
1031,Wolf::N,ruomas,кӧин
1032,Wolf::N,kumpe,кӧин
1033,Wolf::N,návdi,кӧин
1034,Wolf::N,kumppi,кӧин
1035,Wolf::N,ku´mpp,кӧин
1036,Wolf::N,pââ´ldes,кӧин
1037,Wolf::N,чиррм,кӧин
1038,Wolf::N,пальтӭсь,кӧин
1039,Vogel::N,ledtie,кай
1040,Vogel::N,lådde,кай
1041,Vogel::N,loddi,кай
1042,Vogel::N,lodde,кай
1043,Vogel::N,lå´dd,кай
1044,Vogel::N,лоаннҍт,кай
1045,Schwarm::N,dåehkie,стая
1046,Schwarm::N,dåehkie,чукӧр
1047,Schwarm::N,doahkke,стая
1048,Schwarm::N,doahkke,чукӧр
1049,Schwarm::N,doahkki,стая
1050,Schwarm::N,doahkki,чукӧр
1051,Schwarm::N,tuák'ki,стая
1052,Schwarm::N,tuák'ki,чукӧр
1053,Schwarm::N,parvv,стая
1054,Schwarm::N,parvv,чукӧр
1055,Schwarm::N,туххк,стая
1056,Schwarm::N,туххк,чукӧр
1057,Huhn::N,vöönhtse,курӧг
1058,Huhn::N,vuonntsá,курӧг
1059,Huhn::N,vuonccis,курӧг
1060,Huhn::N,kääṇi,курӧг
1061,Huhn::N,kää´nn,курӧг
1062,Huhn::N,ка̄ннҌ,курӧг
1063,Hahn::N,deere,петух
1064,Hahn::N,deere,ай курӧг
1065,Hahn::N,hádna,петух
1066,Hahn::N,hádna,ай курӧг
1067,Hahn::N,åresvuonntsá,петух
1068,Hahn::N,åresvuonntsá,ай курӧг
1069,Hahn::N,vuonccis,петух
1070,Hahn::N,vuonccis,ай курӧг
1071,Hahn::N,kääṇi,петух
1072,Hahn::N,kääṇi,ай курӧг
1073,Hahn::N,åå´reskää´nn,петух
1074,Hahn::N,åå´reskää´nn,ай курӧг
1075,Hahn::N,пе̄ттэх,петух
1076,Hahn::N,пе̄ттэх,ай курӧг
1077,Gans::N,gaase,дзодзог
1078,Gans::N,gássa,дзодзог
1079,Gans::N,čuonji,дзодзог
1080,Gans::N,čuá'njá,дзодзог
1081,Gans::N,čue´nj,дзодзог
1082,Gans::N,чуэнь,дзодзог
1083,Adler::N,aarhtse,куч
1084,Adler::N,aarhtse,кутш
1085,Adler::N,goasskem,куч
1086,Adler::N,goasskem,кутш
1087,Adler::N,goaskin,куч
1088,Adler::N,goaskin,кутш
1089,Adler::N,kuás'kim,куч
1090,Adler::N,kuás'kim,кутш
1091,Adler::N,kuä´cǩǩem,куч
1092,Adler::N,kuä´cǩǩem,кутш
1093,Adler::N,куэцькем,куч
1094,Adler::N,куэцькем,кутш
1095,Ente::N,tjååtsele,утка
1096,Ente::N,vuojatjis,утка
1097,Ente::N,čáhceloddi,утка
1098,Ente::N,vuonjâč,утка
1099,Ente::N,vuõnjâč,утка
1100,Ente::N,ча̄дзьлоаннҍт,утка
1101,Eule::N,snjågloe,тупка
1102,Eule::N,skunjok,тупка
1103,Eule::N,skuolfi,тупка
1104,Eule::N,ijjâlodde,тупка
1105,Eule::N,iiđsaž,тупка
1106,Eule::N,кунньлоаннҍт,тупка
1107,Eule::N,чӯзэм вуэһпэй,тупка
1108,Kranich::N,goerke,тури
1109,Kranich::N,guorgga,тури
1110,Kranich::N,guorga,тури
1111,Kranich::N,kuor'gâ,тури
1112,Kranich::N,kuõrgg,тури
1113,Kranich::N,кӯррк,тури
1114,Krähe::N,voerhtje,рака
1115,Krähe::N,gárránis,рака
1116,Krähe::N,vuoratjis,рака
1117,Krähe::N,vuoražas,рака
1118,Krähe::N,vuorččis,рака
1119,Krähe::N,vuorâč,рака
1120,Krähe::N,vuõrâč,рака
1121,Krähe::N,вӯрэч,рака
1122,Kuckuck::N,gïeke,кӧк
1123,Kuckuck::N,giehka,кӧк
1124,Kuckuck::N,giehka,кӧк
1125,Kuckuck::N,kiehâ,кӧк
1126,Kuckuck::N,ǩiõkk,кӧк
1127,Kuckuck::N,кӣгк,кӧк
1128,Schwan::N,njoktje,юсь
1129,Schwan::N,snjuktja,юсь
1130,Schwan::N,njukča,юсь
1131,Schwan::N,njuhčâ,юсь
1132,Schwan::N,njuhčč,юсь
1133,Schwan::N,нюххч,юсь
1134,Fisch::N,guelie,чери
1135,Fisch::N,guolle,чери
1136,Fisch::N,guolli,чери
1137,Fisch::N,kyeḷi,чери
1138,Fisch::N,kue´ll,чери
1139,Fisch::N,кӯлль,чери
1140,Barsch::N,sihtege,ёкыш
1141,Barsch::N,vuoskun,ёкыш
1142,Barsch::N,vuoskku,ёкыш
1143,Barsch::N,vuásku,ёкыш
1144,Barsch::N,vuâsk,ёкыш
1145,Barsch::N,вуэсск,ёкыш
1146,Hecht::N,haavke,сирпинь
1147,Hecht::N,hávgga,сирпинь
1148,Hecht::N,hávga,сирпинь
1149,Hecht::N,puško,сирпинь
1150,Hecht::N,nu´ǩǩeš,сирпинь
1151,Hecht::N,ныгкешь,сирпинь
1152,Schlange[Tier]::N,gïermesje,змей
1153,Schlange[Tier]::N,germaj,змей
1154,Schlange[Tier]::N,gearpmaš,змей
1155,Schlange[Tier]::N,kyev'đi,змей
1156,Schlange[Tier]::N,ku´vdd,змей
1157,Schlange[Tier]::N,кӯввьт,змей
1158,Wurm::N,mietie,номыр
1159,Wurm::N,maarhke,номыр
1160,Wurm::N,mádo,номыр
1161,Wurm::N,máhtu,номыр
1162,Wurm::N,máátu,номыр
1163,Wurm::N,määtt,номыр
1164,Wurm::N,ма̄дт,номыр
1165,Spinne::N,hievnie,черань
1166,Spinne::N,hievnne,черань
1167,Spinne::N,heavdni,черань
1168,Spinne::N,evni,черань
1169,Spinne::N,eeunaž,черань
1170,Spinne::N,о̄а̄з,черань
1171,Ameise::N,garhke,кӧдзывкар
1172,Ameise::N,gårkkå,кӧдзывкар
1173,Ameise::N,gotka,кӧдзывкар
1174,Ameise::N,kutkâ,кӧдзывкар
1175,Ameise::N,kotkk,кӧдзывкар
1176,Ameise::N,ко̄ттк,кӧдзывкар
1177,Laus::N,dihkie,ляпа той
1178,Laus::N,dihkke,ляпа той
1179,Laus::N,dihkki,ляпа той
1180,Laus::N,tikke,ляпа той
1181,Laus::N,te´ǩǩ,ляпа той
1182,Laus::N,тыһкь,ляпа той
1183,Mücke::N,tjoejhke,ном
1184,Mücke::N,tjuojkka,ном
1185,Mücke::N,čuoika,ном
1186,Mücke::N,čuoš'kâ,ном
1187,Mücke::N,čuõškk,ном
1188,Mücke::N,чӯшшк,ном
1189,Fliege::N,tjoere,гут
1190,Fliege::N,boerege,гут
1191,Fliege::N,tjuruk,гут
1192,Fliege::N,čuru,гут
1193,Fliege::N,kiärpáš,гут
1194,Fliege::N,čuâr,гут
1195,Fliege::N,čuâras,гут
1196,Fliege::N,чуэраш,гут
1197,Schmetterling::N,biejjielåbloe,бабыв
1198,Schmetterling::N,biejvvelådde,бабыв
1199,Schmetterling::N,beaiveloddi,бабыв
1200,Schmetterling::N,piäi'vááloddááš,бабыв
1201,Schmetterling::N,ä´llbaž,бабыв
1202,Schmetterling::N,pei´vvlå´dd,бабыв
1203,Schmetterling::N,а̄лльп,бабыв
1204,Beere::N,muerjie,ягӧд
1205,Beere::N,muorjje,ягӧд
1206,Beere::N,muorji,ягӧд
1207,Beere::N,myer'ji,ягӧд
1208,Beere::N,mue´rjj,ягӧд
1209,Beere::N,мӯррьй,ягӧд
1210,Apfel::N,æbpla,яблоко
1211,Apfel::N,ehpal,яблоко
1212,Apfel::N,eppel,яблоко
1213,Apfel::N,eahppel,яблоко
1214,Apfel::N,я̄блэк,яблоко
1215,Pilz::N,goebpere,тшак
1216,Pilz::N,guoppar,тшак
1217,Pilz::N,guoppar,тшак
1218,Pilz::N,kuobâr,тшак
1219,Pilz::N,kuõbbâr,тшак
1220,Pilz::N,кӯмпар,тшак
1221,Zwiebel::N,lööke,грез
1222,Zwiebel::N,løhkka,грез
1223,Zwiebel::N,lávki,грез
1224,Zwiebel::N,luukk,грез
1225,Zwiebel::N,луквець,грез
1226,Saat::N,saajoe,кӧдзыс
1227,Saat::N,sádjo,кӧдзыс
1228,Saat::N,siepman,кӧдзыс
1229,Saat::N,siemâ,кӧдзыс
1230,Saat::N,siõm,кӧдзыс
1231,Saat::N,се̄м,кӧдзыс
1232,Korn::N,gernie,сю
1233,Korn::N,gårnnetjalmme,сю
1234,Korn::N,gordni,сю
1235,Korn::N,jiṿe,сю
1236,Korn::N,ле̄ййп,сю
1237,Heu::N,suejnieh,турун
1238,Heu::N,ájvve,турун
1239,Heu::N,suoidni,турун
1240,Heu::N,syei'ni,турун
1241,Heu::N,suei´nn,турун
1242,Heu::N,сӯййн,турун
1243,Schale::N,gïrre,кыш
1244,Schale::N,gïrre,киль
1245,Schale::N,garra,кыш
1246,Schale::N,garra,киль
1247,Schale::N,skádne,кыш
1248,Schale::N,skádne,киль
1249,Schale::N,garra,кыш
1250,Schale::N,garra,киль
1251,Schale::N,korrâ,кыш
1252,Schale::N,korrâ,киль
1253,Schale::N,kõrr,кыш
1254,Schale::N,kõrr,киль
1255,Schale::N,ю̄дтҍ,кыш
1256,Schale::N,ю̄дтҍ,киль
1257,Grube::N,haevtie,яма
1258,Grube::N,rågge,яма
1259,Grube::N,gohpi,яма
1260,Grube::N,roggi,яма
1261,Grube::N,kyep'pi,яма
1262,Grube::N,rogge,яма
1263,Grube::N,rå´ǧǧ,яма
1264,Grube::N,kåå´pp,яма
1265,Grube::N,коабпь,яма
1266,Falle::N,barta,нальк
1267,Falle::N,barta,кляпча
1268,Falle::N,ruevtie,нальк
1269,Falle::N,ruevtie,кляпча
1270,Falle::N,gillar,нальк
1271,Falle::N,gillar,кляпча
1272,Falle::N,ruovdde,нальк
1273,Falle::N,ruovdde,кляпча
1274,Falle::N,rihtá,нальк
1275,Falle::N,rihtá,кляпча
1276,Falle::N,báhcahat,нальк
1277,Falle::N,báhcahat,кляпча
1278,Falle::N,ká'skástâh,нальк
1279,Falle::N,ká'skástâh,кляпча
1280,Falle::N,ää´ǧǧes,нальк
1281,Falle::N,ää´ǧǧes,кляпча
1282,Falle::N,кӣлл,нальк
1283,Falle::N,кӣлл,кляпча
1284,Falle::N,ше̄шшь,нальк
1285,Falle::N,ше̄шшь,кляпча
1286,Schlinge::N,latjka,лӧч
1287,Schlinge::N,gieras,лӧч
1288,Schlinge::N,mohkki,лӧч
1289,Schlinge::N,kieḷâ,лӧч
1290,Schlinge::N,ǩiõll,лӧч
1291,Schlinge::N,ää´ǧǧes,лӧч
1292,Schlinge::N,кӣлл,лӧч
1293,Schlinge::N,ше̄шшь,лӧч
1294,Spur::N,gïeje,туй
1295,Spur::N,luodda,туй
1296,Spur::N,joavnes,туй
1297,Spur::N,luodda,туй
1298,Spur::N,luod'dâ,туй
1299,Spur::N,ǩiõjj,туй
1300,Spur::N,кӣйй,туй
1301,Asche::N,govne,пӧим
1302,Asche::N,gudna,пӧим
1303,Asche::N,gutna,пӧим
1304,Asche::N,kunnâ,пӧим
1305,Asche::N,kunn,пӧим
1306,Asche::N,кунн,пӧим
1307,Dreck::N,haaskoe,нять
1308,Dreck::N,lænjok,нять
1309,Dreck::N,baška,нять
1310,Dreck::N,duova,нять
1311,Dreck::N,durdi,нять
1312,Dreck::N,tuol'vâ,нять
1313,Dreck::N,sähss,нять
1314,Dreck::N,са̄ккьс,нять
1315,Eisen::N,ruevtie,кӧрт
1316,Eisen::N,ruovdde,кӧрт
1317,Eisen::N,ruovdi,кӧрт
1318,Eisen::N,ryev'di,кӧрт
1319,Eisen::N,ru´vdd,кӧрт
1320,Eisen::N,рӯввьт,кӧрт
1321,Gold::N,gullie,зарни
1322,Gold::N,gålle,зарни
1323,Gold::N,golli,зарни
1324,Gold::N,kolle,зарни
1325,Gold::N,kå´ll,зарни
1326,Gold::N,коалль,зарни
1327,Silber::N,sïlpe,язісь
1328,Silber::N,silbba,язісь
1329,Silber::N,silba,язісь
1330,Silber::N,silbâ,язісь
1331,Silber::N,silbb,язісь
1332,Silber::N,сыллп,язісь
1333,Kohle::N,tjïrre,шом
1334,Kohle::N,tjïrre,уголь
1335,Kohle::N,tjahta,шом
1336,Kohle::N,tjahta,уголь
1337,Kohle::N,čitna,шом
1338,Kohle::N,čitna,уголь
1339,Kohle::N,illâ,шом
1340,Kohle::N,illâ,уголь
1341,Kohle::N,čiđđâ,шом
1342,Kohle::N,čiđđâ,уголь
1343,Kohle::N,ill,шом
1344,Kohle::N,ill,уголь
1345,Kohle::N,ылл,шом
1346,Kohle::N,ылл,уголь
1347,Glas::N,klaase,стекло
1348,Glas::N,glássa,стекло
1349,Glas::N,lássa,стекло
1350,Glas::N,laasâ,стекло
1351,Glas::N,steehl,стекло
1352,Glas::N,сте̄клэ,стекло
1353,Lehm::N,laejrie,сёй
1354,Lehm::N,lænnjgá,сёй
1355,Lehm::N,láirá,сёй
1356,Lehm::N,njaajâ,сёй
1357,Lehm::N,saavv,сёй
1358,Lehm::N,чуййв,сёй
1359,Lehm::N,чуввьй,сёй
1360,Sand::N,saedtie,лыа
1361,Sand::N,sáttoj,лыа
1362,Sand::N,tjievrra,лыа
1363,Sand::N,sáttu,лыа
1364,Sand::N,čunoi,лыа
1365,Sand::N,vuõddâs,лыа
1366,Sand::N,вӯнтас,лыа
1367,Mensch::N,almetje,морт
1368,Mensch::N,ulmusj,морт
1369,Mensch::N,olmmoš,морт
1370,Mensch::N,olmooš,морт
1371,Mensch::N,ooumâž,морт
1372,Mensch::N,олма,морт
1373,Mann::N,ålma,мужик
1374,Mann::N,ålmåj,мужик
1375,Mann::N,olmmái,мужик
1376,Mann::N,a'lmai,мужик
1377,Mann::N,åålm,мужик
1378,Mann::N,ка̄ллесь,мужик
1379,Frau::N,nyjsene,инька
1380,Frau::N,nissun,инька
1381,Frau::N,nisu,инька
1382,Frau::N,nissoon,инька
1383,Frau::N,neezzan,инька
1384,Frau::N,нызан,инька
1385,Kind::N,maana,кага
1386,Kind::N,mánná,кага
1387,Kind::N,mánná,кага
1388,Kind::N,pärni,кага
1389,Kind::N,páárnáš,кага
1390,Kind::N,pä´rnn,кага
1391,Kind::N,päärnaž,кага
1392,Kind::N,па̄ррьн,кага
1393,Kind::N,па̄рнэнч,кага
1394,Junge::N,påajke,зонка
1395,Junge::N,baernie,зонка
1396,Junge::N,birek,зонка
1397,Junge::N,báhttja,зонка
1398,Junge::N,gánda,зонка
1399,Junge::N,bárdni,зонка
1400,Junge::N,alge,зонка
1401,Junge::N,â´lǧǧ,зонка
