,Concept_ID,lv,eu
2964,anbinden::V,piesaistīt,estekatu
2965,füttern::V,вердны,bazkatu
2966,füttern::V,barot,bazkatu
2967,melken::V,лысьтыны,jetzi
2968,melken::V,slaukt,jetzi
2969,hacken::V,керавны,xehatu
2970,hacken::V,kapāt,xehatu
2971,gießen::V,киськавны,isuri
2972,gießen::V,liet,isuri
2973,gießen::V,laistīt,isuri
2974,reifen::V,кисьмыны,heldu
2975,reifen::V,кисьмыны,zoritu
2976,reifen::V,briest,heldu
2977,reifen::V,briest,zoritu
2978,zubereiten::V,дасьтыны,prestatu
2979,zubereiten::V,taisīt,prestatu
2980,zubereiten::V,gatavot,prestatu
2981,kochen::V,пуны,egosi
2982,kochen::V,vārīt,egosi
2983,backen::V,пӧжавны,labean egin
2984,backen::V,cept,labean egin
2985,braten::V,пражитны,erregosi
2986,braten::V,cept,erregosi
2987,braten::V,cepināt,erregosi
2988,umrühren::V,сорлавны,eragin
2989,umrühren::V,maisīt,eragin
2990,umrühren::V,apmaisīt,eragin
2991,stricken::V,кӧртны,trikotatu
2992,stricken::V,кӧртны,puntu egin
2993,stricken::V,adīt,trikotatu
2994,stricken::V,adīt,puntu egin
2995,nähen::V,вурны,josi
2996,nähen::V,šūt,josi
2997,färben::V,мичӧдны,tindatu
2998,färben::V,краситны,tindatu
2999,färben::V,krāsot,tindatu
3000,färben::V,nokrāsot,tindatu
3001,reinigen::V,весавны,ikuzi
3002,reinigen::V,весавны,garbitu
3003,reinigen::V,tīrīt,ikuzi
3004,reinigen::V,tīrīt,garbitu
3005,reinigen::V,attīrīt,ikuzi
3006,reinigen::V,attīrīt,garbitu
3007,waschen::V,мыськыны,xahutu
3008,waschen::V,мыськыны,garbitu
3009,waschen::V,mazgāt,xahutu
3010,waschen::V,mazgāt,garbitu
3011,abwischen::V,чышкыны,xukatu
3012,abwischen::V,noslaucīt,xukatu
3013,spülen::V,пожъявны,irakutzi
3014,spülen::V,skalot,irakutzi
3015,fegen::V,чышкыны,erraztatu
3016,fegen::V,slaucīt,erraztatu
3017,kehren::V,чышкыны,isastu
3018,kehren::V,mēzt,isastu
3019,baden::V,купайтчыны,bainatu
3020,baden::V,купайтчыны,bainua hartu
3021,baden::V,peldēties,bainatu
3022,baden::V,peldēties,bainua hartu
3023,sich waschen::V,мыссьыны,burua garbitu
3024,sich waschen::V,mazgāties,burua garbitu
3025,ausziehen::V,пӧрччӧдны,erantzi
3026,ausziehen::V,noģērbt,erantzi
3027,anziehen::V,кӧмавны,jantzi
3028,anziehen::V,пасьтавны,jantzi
3029,anziehen::V,uzvilkt,jantzi
3030,sich anziehen::V,пасьтасьны,jantzi
3031,sich anziehen::V,apģērbties,jantzi
3032,kämmen::V,сынавны,orraztu
3033,kämmen::V,sukāt,orraztu
3034,schmücken::V,мичмӧдны,apaindu
3035,schmücken::V,rotāt,apaindu
3036,schmücken::V,greznot,apaindu
3037,sagen::V,шуны,esan
3038,sagen::V,висьтавны,esan
3039,sagen::V,teikt,esan
3040,sprechen::V,сёрнитны,mintzatu
3041,sprechen::V,сёрнитны,hitz egin
3042,sprechen::V,runāt,mintzatu
3043,sprechen::V,runāt,hitz egin
3044,reden::V,сёрнитны,hitz egin
3045,reden::V,norunāt,hitz egin
3046,sich unterhalten::V,сёрнитны,solastu
3047,sich unterhalten::V,сёрнитны,solas egin
3048,sich unterhalten::V,варовитны,solastu
3049,sich unterhalten::V,варовитны,solas egin
3050,sich unterhalten::V,sarunāties,solastu
3051,sich unterhalten::V,sarunāties,solas egin
3052,fragen::V,юавны,galdetu
3053,fragen::V,jautāt,galdetu
3054,bitten::V,корны,eskatu
3055,bitten::V,корны,galdegin
3056,bitten::V,lūgt,eskatu
3057,bitten::V,lūgt,galdegin
3058,bitten::V,prasīt,eskatu
3059,bitten::V,prasīt,galdegin
3060,erzählen::V,висьтавны,edestu
3061,erzählen::V,висьтавны,kontatu
3062,erzählen::V,stāstīt,edestu
3063,erzählen::V,stāstīt,kontatu
3064,mitteilen::V,юӧртны,jakinarazi
3065,mitteilen::V,висьтавны,jakinarazi
3066,mitteilen::V,pavēstīt,jakinarazi
3067,nennen::V,шуны,izena eman
3068,nennen::V,ним сетны,izena eman
3069,nennen::V,saukt,izena eman
3070,rufen::V,корны,dei egin
3071,rufen::V,saukt,dei egin
3072,prahlen::V,ошйысьны,harrokerian ibili
3073,prahlen::V,ошйысьны,ahoberokeriak esan
3074,prahlen::V,lielīties,harrokerian ibili
3075,prahlen::V,lielīties,ahoberokeriak esan
3076,übersetzen::V,вуджӧдны,itzuli
3077,übersetzen::V,tulkot,itzuli
3078,übersetzen::V,pārtulkot,itzuli
3079,denken::V,мӧвпавны,pentsatu
3080,denken::V,мӧвпавны,gogoeta egin
3081,denken::V,domāt,pentsatu
3082,denken::V,domāt,gogoeta egin
3083,glauben::V,эскыны,sinetsi
3084,glauben::V,ticēt,sinetsi
3085,bemerken::V,казявны,ohartu
3086,bemerken::V,казявны,konturatu
3087,bemerken::V,ievērot,ohartu
3088,bemerken::V,ievērot,konturatu
3089,bemerken::V,ieraudzīt,ohartu
3090,bemerken::V,ieraudzīt,konturatu
3091,erkennen::V,тӧдмавны,ezagutu
3092,erkennen::V,тӧдмавны,antzeman
3093,erkennen::V,pazīt,ezagutu
3094,erkennen::V,pazīt,antzeman
3095,erkennen::V,atpazīt,ezagutu
3096,erkennen::V,atpazīt,antzeman
3097,begreifen::V,вежӧртны,ulertu
3098,begreifen::V,гӧгӧрвоны,ulertu
3099,begreifen::V,jēgt,ulertu
3100,begreifen::V,apjēgt,ulertu
3101,verstehen::V,вежӧртны,aditu
3102,verstehen::V,гӧгӧрвоны,aditu
3103,verstehen::V,saprast,aditu
3104,lernen::V,вeлöдчыны,ikasi
3105,lernen::V,mācīties,ikasi
3106,wissen::V,тӧдны,jakin
3107,wissen::V,zināt,jakin
3108,sich erinnern an::V,казьтывны,gogoratu
3109,sich erinnern an::V,казьтывны,gogoan izan
3110,sich erinnern an::V,дум вылӧ уськӧдны,gogoratu
3111,sich erinnern an::V,дум вылӧ уськӧдны,gogoan izan
3112,sich erinnern an::V,atminēties,gogoratu
3113,sich erinnern an::V,atminēties,gogoan izan
3114,vergessen::V,вунӧдны,ahaztu
3115,vergessen::V,вунӧдны,ahantzi
3116,vergessen::V,mirst,ahaztu
3117,vergessen::V,mirst,ahantzi
3118,vergessen::V,aizmirst,ahaztu
3119,vergessen::V,aizmirst,ahantzi
3120,messen::V,муртавны,neurtu
3121,messen::V,mērīt,neurtu
3122,zählen::V,лыддьыны,zenbatu
3123,zählen::V,лыддьыны,kopuratu
3124,zählen::V,skaitīt,zenbatu
3125,zählen::V,skaitīt,kopuratu
3126,rechnen::V,лыддьыны,kalkulatu
3127,rechnen::V,rēķināt,kalkulatu
3128,lesen::V,лыддьыны,irakurri
3129,lesen::V,lasīt,irakurri
3130,malen::V,серпасавны,margotu
3131,malen::V,gleznot,margotu
3132,zeichnen::V,серпасавны,marraztu
3133,zeichnen::V,zīmēt,marraztu
3134,schreiben::V,гижны,idatzi
3135,schreiben::V,rakstīt,idatzi
3136,besitzen::V,лоны,ukan
3137,besitzen::V,лоны,eduki
3138,besitzen::V,piederēt,ukan
3139,besitzen::V,piederēt,eduki
3140,kaufen::V,ньӧбны,erosi
3141,kaufen::V,pirkt,erosi
3142,verkaufen::V,вузавны,saldu
3143,verkaufen::V,pārdot,saldu
3144,bezahlen::V,мынтыны,ordaindu
3145,bezahlen::V,мынтысьны,ordaindu
3146,bezahlen::V,apmaksāt,ordaindu
3147,zahlen::V,мынтыны,ordaindu
3148,zahlen::V,maksāt,ordaindu
3149,beherrschen::V,ас улын кутны,menpean izan
3150,beherrschen::V,valdīt,menpean izan
3151,ertragen::V,пыкны,jasan
3152,ertragen::V,пыкны,pairatu
3153,ertragen::V,лэптыны,jasan
3154,ertragen::V,лэптыны,pairatu
3155,ertragen::V,panest,jasan
3156,ertragen::V,panest,pairatu
3157,ertragen::V,paciest,jasan
3158,ertragen::V,paciest,pairatu
