,Concept_ID,lt,se
7717,brechen::V,laužyti,cuvket
7718,brechen::V,laužyti,moorrâđ
7719,brechen::V,laužyti,mu´rdded
7720,brechen::V,laužyti,муррьтэ
7721,klopfen::V,belsti,beenghkedh
7722,klopfen::V,belsti,goalkkalit
7723,klopfen::V,belsti,tsábbmet
7724,klopfen::V,belsti,goalkit
7725,klopfen::V,belsti,skoalkit
7726,klopfen::V,belsti,skuá'lkuttiđ
7727,klopfen::V,belsti,kuälkted
7728,klopfen::V,belsti,та̄гкэ
7729,klopfen::V,barbenti,beenghkedh
7730,klopfen::V,barbenti,goalkkalit
7731,klopfen::V,barbenti,tsábbmet
7732,klopfen::V,barbenti,goalkit
7733,klopfen::V,barbenti,skoalkit
7734,klopfen::V,barbenti,skuá'lkuttiđ
7735,klopfen::V,barbenti,kuälkted
7736,klopfen::V,barbenti,та̄гкэ
7737,hauen::V,mušti,beenghkedh
7738,hauen::V,mušti,tjuollat
7739,hauen::V,mušti,čuollat
7740,hauen::V,mušti,čurmâđ
7741,hauen::V,mušti,čâ´cǩǩed
7742,hauen::V,mušti,та̄гкэ
7743,hauen::V,mušti,ва̄сстэ
7744,kleben::V,lipdyti,njamkedh
7745,kleben::V,lipdyti,dædnjodit
7746,kleben::V,lipdyti,liibmet
7747,kleben::V,lipdyti,taṃadiđ
7748,kleben::V,lipdyti,li´jmmjed
7749,kleben::V,lipdyti,нямхэ
7750,kleben::V,klijuoti,njamkedh
7751,kleben::V,klijuoti,dædnjodit
7752,kleben::V,klijuoti,liibmet
7753,kleben::V,klijuoti,taṃadiđ
7754,kleben::V,klijuoti,li´jmmjed
7755,kleben::V,klijuoti,нямхэ
7756,reiben::V,trinti,daanjedh
7757,reiben::V,trinti,ruvvit
7758,reiben::V,trinti,ruvvet
7759,reiben::V,trinti,fiärruđ
7760,reiben::V,trinti,heârrad
7761,reiben::V,trinti,ru´vvjed
7762,reiben::V,trinti,е̄ррэ
7763,reiben::V,tarkuoti,daanjedh
7764,reiben::V,tarkuoti,ruvvit
7765,reiben::V,tarkuoti,ruvvet
7766,reiben::V,tarkuoti,fiärruđ
7767,reiben::V,tarkuoti,heârrad
7768,reiben::V,tarkuoti,ru´vvjed
7769,reiben::V,tarkuoti,е̄ррэ
7770,streichen::V,tepti,daejdedh
7771,streichen::V,tepti,badtjadidh
7772,streichen::V,tepti,vuojddat
7773,streichen::V,tepti,málet
7774,streichen::V,tepti,njuohtat
7775,streichen::V,tepti,njuottâđ
7776,streichen::V,tepti,puák'suđ
7777,streichen::V,tepti,påhssad
7778,streichen::V,tepti,мо̄а̄шшэ
7779,streichen::V,užtepti,daejdedh
7780,streichen::V,užtepti,badtjadidh
7781,streichen::V,užtepti,vuojddat
7782,streichen::V,užtepti,málet
7783,streichen::V,užtepti,njuohtat
7784,streichen::V,užtepti,njuottâđ
7785,streichen::V,užtepti,puák'suđ
7786,streichen::V,užtepti,påhssad
7787,streichen::V,užtepti,мо̄а̄шшэ
7788,schleifen::V,galą́sti,slijhpedh
7789,schleifen::V,galą́sti,sadjet
7790,schleifen::V,galą́sti,sadjit
7791,schleifen::V,galą́sti,šliipet
7792,schleifen::V,galą́sti,saijeeđ
7793,schleifen::V,galą́sti,sââjjad
7794,schleifen::V,galą́sti,tabǯsted
7795,schleifen::V,galą́sti,то̄а̄мчсе
7796,schneiden::V,pjauti,bietskedh
7797,schneiden::V,pjauti,suoddat
7798,schneiden::V,pjauti,tjuohppat
7799,schneiden::V,pjauti,biesskedit
7800,schneiden::V,pjauti,čuohppat
7801,schneiden::V,pjauti,čuop'pâđ
7802,schneiden::V,pjauti,čuõp'pâd
7803,schneiden::V,pjauti,е̄дтэ
7804,schneiden::V,pjauti,пе̄ррэ
7805,schneiden::V,pjauti,чӯххпэ
7806,schneiden::V,kirpti,bietskedh
7807,schneiden::V,kirpti,suoddat
7808,schneiden::V,kirpti,tjuohppat
7809,schneiden::V,kirpti,biesskedit
7810,schneiden::V,kirpti,čuohppat
7811,schneiden::V,kirpti,čuop'pâđ
7812,schneiden::V,kirpti,čuõp'pâd
7813,schneiden::V,kirpti,е̄дтэ
7814,schneiden::V,kirpti,пе̄ррэ
7815,schneiden::V,kirpti,чӯххпэ
7816,rütteln::V,purtyti,firredh
7817,rütteln::V,purtyti,doargestit
7818,rütteln::V,purtyti,šluvgit
7819,rütteln::V,purtyti,pušteđ
7820,rütteln::V,purtyti,pu´štted
7821,rütteln::V,purtyti,пушшьтэ
7822,schütteln::V,purtyti,firredh
7823,schütteln::V,purtyti,sjavnnjet
7824,schütteln::V,purtyti,sillnat
7825,schütteln::V,purtyti,skullhet
7826,schütteln::V,purtyti,salkalit
7827,schütteln::V,purtyti,pušteđ
7828,schütteln::V,purtyti,pu´štted
7829,schütteln::V,purtyti,пушшьтэ
7830,schwenken::V,mojuoti,svinhtedh
7831,schwenken::V,mojuoti,svikkastit
7832,schwenken::V,mojuoti,šlivgut
7833,schwenken::V,mojuoti,hiä'iluttiđ
7834,schwenken::V,mojuoti,heeilted
7835,schwenken::V,mojuoti,маххъе
7836,schütten::V,pilti,gurhkedh
7837,schütten::V,pilti,hállit
7838,schütten::V,pilti,liejkkit
7839,schütten::V,pilti,leškiđ
7840,schütten::V,pilti,virâttiđ
7841,schütten::V,pilti,väällad
7842,schütten::V,pilti,ва̄ллэ
7843,schütten::V,berti,gurhkedh
7844,schütten::V,berti,hállit
7845,schütten::V,berti,liejkkit
7846,schütten::V,berti,leškiđ
7847,schütten::V,berti,virâttiđ
7848,schütten::V,berti,väällad
7849,schütten::V,berti,ва̄ллэ
7850,füllen::V,pildyti,dievhtedh
7851,füllen::V,pildyti,dievddet
7852,füllen::V,pildyti,deavdit
7853,füllen::V,pildyti,tevdiđ
7854,füllen::V,pildyti,tiudded
7855,füllen::V,pildyti,тӣввтэ
7856,füllen::V,pripildyti,dievhtedh
7857,füllen::V,pripildyti,dievddet
7858,füllen::V,pripildyti,deavdit
7859,füllen::V,pripildyti,tevdiđ
7860,füllen::V,pripildyti,tiudded
7861,füllen::V,pripildyti,тӣввтэ
7862,einwickeln::V,įvynioti,gïesedh
7863,einwickeln::V,įvynioti,giessat
7864,einwickeln::V,įvynioti,gárrat
7865,einwickeln::V,įvynioti,giessat
7866,einwickeln::V,įvynioti,gurpat
7867,einwickeln::V,įvynioti,kiessâđ
7868,einwickeln::V,įvynioti,ǩiõssâd
7869,einwickeln::V,įvynioti,кӣссэ
7870,einwickeln::V,suvynioti,gïesedh
7871,einwickeln::V,suvynioti,giessat
7872,einwickeln::V,suvynioti,gárrat
7873,einwickeln::V,suvynioti,giessat
7874,einwickeln::V,suvynioti,gurpat
7875,einwickeln::V,suvynioti,kiessâđ
7876,einwickeln::V,suvynioti,ǩiõssâd
7877,einwickeln::V,suvynioti,кӣссэ
7878,tragen::V,nešti,guedtedh
7879,tragen::V,nešti,guoddet
7880,tragen::V,nešti,guoddit
7881,tragen::V,nešti,kyed'diđ
7882,tragen::V,nešti,kue´d'ded
7883,tragen::V,nešti,кӯннҌтэ
7884,tragen::V,nešioti,guedtedh
7885,tragen::V,nešioti,guoddet
7886,tragen::V,nešioti,guoddit
7887,tragen::V,nešioti,kyed'diđ
7888,tragen::V,nešioti,kue´d'ded
7889,tragen::V,nešioti,кӯннҌтэ
7890,schleppen::V,vilkti,fatnehtidh
7891,schleppen::V,vilkti,sliehpit
7892,schleppen::V,vilkti,feastit
7893,schleppen::V,vilkti,vie'šidiđ
7894,schleppen::V,vilkti,hinnađ
7895,schleppen::V,vilkti,nje´ʒʒed
7896,schleppen::V,vilkti,чуввкэ
7897,ziehen::V,tempti,giesedh
7898,ziehen::V,tempti,giesset
7899,ziehen::V,tempti,geassit
7900,ziehen::V,tempti,keessiđ
7901,ziehen::V,tempti,ǩie´ssed
7902,ziehen::V,tempti,ке̄ссе
7903,aufbewahren::V,laikyti,vöörhkedh
7904,aufbewahren::V,laikyti,vuorkkit
7905,aufbewahren::V,laikyti,seailluhit
7906,aufbewahren::V,laikyti,siä'iluttiđ
7907,aufbewahren::V,laikyti,seeilted
7908,aufbewahren::V,laikyti,рӯкнэ
7909,werfen::V,mesti,slampestidh
7910,werfen::V,mesti,bálkkot
7911,werfen::V,mesti,suhppet
7912,werfen::V,mesti,šlivgiđ
7913,werfen::V,mesti,čeâǥǥted
7914,werfen::V,mesti,суэххпэ
7915,werfen::V,sviesti,slampestidh
7916,werfen::V,sviesti,bálkkot
7917,werfen::V,sviesti,suhppet
7918,werfen::V,sviesti,šlivgiđ
7919,werfen::V,sviesti,čeâǥǥted
7920,werfen::V,sviesti,суэххпэ
7921,fangen::V,sugauti,bivtedh
7922,fangen::V,sugauti,giddit
7923,fangen::V,sugauti,bivdit
7924,fangen::V,sugauti,toppiđ
7925,fangen::V,sugauti,tää´vted
7926,fangen::V,sugauti,та̄бпэ
7927,fangen::V,sugauti,со̄а̄гкэ
7928,packen::V,čiupti,doerelidh
7929,packen::V,čiupti,kreemsedh
7930,packen::V,čiupti,doahppit
7931,packen::V,čiupti,doahput
7932,packen::V,čiupti,tuáppuđ
7933,packen::V,čiupti,ká'ivâstiđ
7934,packen::V,čiupti,tää´vted
7935,packen::V,čiupti,каццсе
7936,packen::V,čiupti,туэрркэ
7937,packen::V,čiupti,ро̄а̄ппчье
7938,packen::V,griebti,doerelidh
7939,packen::V,griebti,kreemsedh
7940,packen::V,griebti,doahppit
7941,packen::V,griebti,doahput
7942,packen::V,griebti,tuáppuđ
7943,packen::V,griebti,ká'ivâstiđ
7944,packen::V,griebti,tää´vted
7945,packen::V,griebti,каццсе
7946,packen::V,griebti,туэрркэ
7947,packen::V,griebti,ро̄а̄ппчье
7948,verstecken::V,slėpti,tjïekedh
7949,verstecken::V,slėpti,tjiehkat
7950,verstecken::V,slėpti,čiehkat
7951,verstecken::V,slėpti,čieḥâđ
7952,verstecken::V,slėpti,peittad
7953,verstecken::V,slėpti,пе̄йхьтэ
7954,verstecken::V,slapstyti,tjïekedh
7955,verstecken::V,slapstyti,tjiehkat
7956,verstecken::V,slapstyti,čiehkat
7957,verstecken::V,slapstyti,čieḥâđ
7958,verstecken::V,slapstyti,peittad
7959,verstecken::V,slapstyti,пе̄йхьтэ
7960,teilen::V,dalyti,juekedh
7961,teilen::V,dalyti,juohket
7962,teilen::V,dalyti,juohkit
7963,teilen::V,dalyti,jyeḥiđ
7964,teilen::V,dalyti,jue´ǩǩed
7965,teilen::V,dalyti,ю̄гке
7966,teilen::V,dalyti,ра̄ттҍке
7967,teilen::V,padalyti,juekedh
7968,teilen::V,padalyti,juohket
7969,teilen::V,padalyti,juohkit
7970,teilen::V,padalyti,jyeḥiđ
7971,teilen::V,padalyti,jue´ǩǩed
7972,teilen::V,padalyti,ю̄гке
7973,teilen::V,padalyti,ра̄ттҍке
7974,schicken::V,sių̃sti,saadtodh
7975,schicken::V,sių̃sti,sáddit
7976,schicken::V,sių̃sti,sáddet
7977,schicken::V,sių̃sti,vuo'lgâttiđ
7978,schicken::V,sių̃sti,vuõltteed
7979,schicken::V,sių̃sti,вӯлкхэ
7980,schicken::V,pasių̃sti,saadtodh
7981,schicken::V,pasių̃sti,sáddit
7982,schicken::V,pasių̃sti,sáddet
7983,schicken::V,pasių̃sti,vuo'lgâttiđ
7984,schicken::V,pasių̃sti,vuõltteed
7985,schicken::V,pasių̃sti,вӯлкхэ
7986,bringen::V,atnešti,buektedh
7987,bringen::V,atnešti,doalvvot
7988,bringen::V,atnešti,buktit
7989,bringen::V,atnešti,tuál'vuđ
7990,bringen::V,atnešti,pu´htted
7991,bringen::V,atnešti,пыххьтэ
7992,hinzufügen::V,pridėti,dievhtedh
7993,hinzufügen::V,pridėti,duoddit
7994,hinzufügen::V,pridėti,lasedit
7995,hinzufügen::V,pridėti,lasihit
7996,hinzufügen::V,pridėti,lasettiđ
7997,hinzufügen::V,pridėti,lââ´zzted
7998,hinzufügen::V,pridėti,лажьхе
7999,bekommen::V,gauti,åadtjodh
8000,bekommen::V,gauti,åttjudit
8001,bekommen::V,gauti,oažžut
8002,bekommen::V,gauti,juksâđ
8003,bekommen::V,gauti,uáž'žuđ
8004,bekommen::V,gauti,vuäǯ'ǯâd
8005,bekommen::V,gauti,вуаннче
8006,erhalten::V,gauti,åadtjodh
8007,erhalten::V,gauti,oadtjot
8008,erhalten::V,gauti,oažžut
8009,erhalten::V,gauti,uáž'žuđ
8010,erhalten::V,gauti,vuäǯ'ǯâd
8011,erhalten::V,gauti,ва̄лльтэ
8012,nehmen::V,paimti,vaeltedh
8013,nehmen::V,paimti,válldet
8014,nehmen::V,paimti,váldit
8015,nehmen::V,paimti,väldiđ
8016,nehmen::V,paimti,vä´ldded
8017,nehmen::V,paimti,ва̄лльтэ
8018,wählen::V,rinkti,veeljedh
8019,wählen::V,rinkti,válljit
8020,wählen::V,rinkti,válljet
8021,wählen::V,rinkti,valjiđ
8022,wählen::V,rinkti,vaalšed
8023,wählen::V,rinkti,va´lljeed
8024,wählen::V,rinkti,воалшэ
8025,wählen::V,išsirinkti,veeljedh
8026,wählen::V,išsirinkti,válljit
8027,wählen::V,išsirinkti,válljet
8028,wählen::V,išsirinkti,valjiđ
8029,wählen::V,išsirinkti,vaalšed
8030,wählen::V,išsirinkti,va´lljeed
8031,wählen::V,išsirinkti,воалшэ
8032,auswählen::V,išrinkti,veeljedh
8033,auswählen::V,išrinkti,tjuolldet
8034,auswählen::V,išrinkti,válljet
8035,auswählen::V,išrinkti,valjiđ
8036,auswählen::V,išrinkti,vaalšed
8037,auswählen::V,išrinkti,va´lljeed
8038,auswählen::V,išrinkti,воалшэ
8039,bewahren::V,išsaugoti,vaarjelidh
8040,bewahren::V,išsaugoti,bisodit
8041,bewahren::V,išsaugoti,várjjalit
8042,bewahren::V,išsaugoti,seailluhit
8043,bewahren::V,išsaugoti,varjâliđ
8044,bewahren::V,išsaugoti,varjjled
8045,bewahren::V,išsaugoti,ӣшшьтэ
8046,bewahren::V,išsaugoti,во̄а̄ррьдэ
8047,behindern::V,trukdyti,hööptdeh
8048,behindern::V,trukdyti,hieredit
8049,behindern::V,trukdyti,muhttet
8050,behindern::V,trukdyti,eastadit
8051,behindern::V,trukdyti,estiđ
8052,behindern::V,trukdyti,coggâđ
8053,behindern::V,trukdyti,hettiđ
8054,behindern::V,trukdyti,cõggâd
8055,behindern::V,trukdyti,е̄кхэллэ
8056,verderben::V,sugadinti,biejstedh
8057,verderben::V,sugadinti,spedjat
8058,verderben::V,sugadinti,billistit
8059,verderben::V,sugadinti,pillediđ
8060,verderben::V,sugadinti,tårmmad
8061,verderben::V,sugadinti,pe´llsted
8062,verderben::V,sugadinti,тоаррмэ
8063,verderben::V,sugadinti,ма̄ййкэ
8064,beschädigen::V,žaloti,fæjloedidh
8065,beschädigen::V,žaloti,vahágahttet
8066,beschädigen::V,žaloti,bilidit
8067,beschädigen::V,žaloti,vahâgittiđ
8068,beschädigen::V,žaloti,pä´rtteed
8069,beschädigen::V,žaloti,муррьтэ
8070,beschädigen::V,gadinti,fæjloedidh
8071,beschädigen::V,gadinti,vahágahttet
8072,beschädigen::V,gadinti,bilidit
8073,beschädigen::V,gadinti,vahâgittiđ
8074,beschädigen::V,gadinti,pä´rtteed
8075,beschädigen::V,gadinti,муррьтэ
8076,zerbrechen::V,sukulti,tsööpkedh
8077,zerbrechen::V,sukulti,doadjet
8078,zerbrechen::V,sukulti,cuvket
8079,zerbrechen::V,sukulti,cuov'kkiđ
8080,zerbrechen::V,sukulti,muårrâd
8081,zerbrechen::V,sukulti,cu´vǩǩeed
8082,zerbrechen::V,sukulti,муррьтэ
8083,zerbrechen::V,sudaužyti,tsööpkedh
8084,zerbrechen::V,sudaužyti,doadjet
8085,zerbrechen::V,sudaužyti,cuvket
8086,zerbrechen::V,sudaužyti,cuov'kkiđ
8087,zerbrechen::V,sudaužyti,muårrâd
8088,zerbrechen::V,sudaužyti,cu´vǩǩeed
8089,zerbrechen::V,sudaužyti,муррьтэ
8090,zerreißen::V,perplėšti,gejhkielidh
8091,zerreißen::V,perplėšti,gajkudit
8092,zerreißen::V,perplėšti,gaikkodit
8093,zerreißen::V,perplėšti,ráisket
8094,zerreißen::V,perplėšti,kiškođ
8095,zerreißen::V,perplėšti,ra´šǩǩeed
8096,zerreißen::V,perplėšti,пуатткэ
8097,zerreißen::V,suplėšyti,gejhkielidh
8098,zerreißen::V,suplėšyti,gajkudit
8099,zerreißen::V,suplėšyti,gaikkodit
8100,zerreißen::V,suplėšyti,ráisket
8101,zerreißen::V,suplėšyti,kiškođ
8102,zerreißen::V,suplėšyti,ra´šǩǩeed
8103,zerreißen::V,suplėšyti,пуатткэ
8104,zerstören::V,suardyti,eerjedh
8105,zerstören::V,suardyti,biejsstet
8106,zerstören::V,suardyti,håhkkidit
8107,zerstören::V,suardyti,heavahit
8108,zerstören::V,suardyti,duš'šadit
8109,zerstören::V,suardyti,bilidit
8110,zerstören::V,suardyti,hevâttiđ
8111,zerstören::V,suardyti,hiâvted
8112,zerstören::V,suardyti,ёҏтэ
8113,zerstören::V,sugriauti,eerjedh
8114,zerstören::V,sugriauti,biejsstet
8115,zerstören::V,sugriauti,håhkkidit
8116,zerstören::V,sugriauti,heavahit
8117,zerstören::V,sugriauti,duš'šadit
8118,zerstören::V,sugriauti,bilidit
8119,zerstören::V,sugriauti,hevâttiđ
8120,zerstören::V,sugriauti,hiâvted
8121,zerstören::V,sugriauti,ёҏтэ
8122,verbrennen::V,deginti,båeltedh
8123,verbrennen::V,deginti,boalldet
8124,verbrennen::V,deginti,boaldit
8125,verbrennen::V,deginti,puál'diđ
8126,verbrennen::V,deginti,puä´ldded
8127,verbrennen::V,deginti,пуэлльтэ
8128,verbrennen::V,sudeginti,båeltedh
8129,verbrennen::V,sudeginti,boalldet
8130,verbrennen::V,sudeginti,boaldit
8131,verbrennen::V,sudeginti,puál'diđ
8132,verbrennen::V,sudeginti,puä´ldded
8133,verbrennen::V,sudeginti,пуэлльтэ
8134,geben::V,duoti,vedtedh
8135,geben::V,duoti,vaddet
8136,geben::V,duoti,addit
8137,geben::V,duoti,addliđ
8138,geben::V,duoti,ä´n
8139,geben::V,duoti,аннҍтэ
8140,geben::V,paduoti,vedtedh
8141,geben::V,paduoti,vaddet
8142,geben::V,paduoti,addit
8143,geben::V,paduoti,addliđ
8144,geben::V,paduoti,ä´n
8145,geben::V,paduoti,аннҍтэ
8146,reichen::V,paduoti,geelkedh
8147,reichen::V,paduoti,lagádit
8148,reichen::V,paduoti,geiget
8149,reichen::V,paduoti,keigiđ
8150,reichen::V,paduoti,vuõiggâ´stted
8151,reichen::V,paduoti,аннҍтэ
8152,schenken::V,dovanoti,vedtedh
8153,schenken::V,dovanoti,vaddet
8154,schenken::V,dovanoti,skeaŋkut
8155,schenken::V,dovanoti,skeŋket
8156,schenken::V,dovanoti,skeŋkkiđ
8157,schenken::V,dovanoti,sǩiâŋkkâd
8158,schenken::V,dovanoti,ла̄ххе
8159,versprechen::V,žadėti,luhpiedidh
8160,versprechen::V,žadėti,jáhttet
8161,versprechen::V,žadėti,lohpidit
8162,versprechen::V,žadėti,lopediđ
8163,versprechen::V,žadėti,lå´ppeed
8164,versprechen::V,žadėti,о̄а̄шштҍе
8165,versprechen::V,pažadėti,luhpiedidh
8166,versprechen::V,pažadėti,jáhttet
8167,versprechen::V,pažadėti,lohpidit
8168,versprechen::V,pažadėti,lopediđ
8169,versprechen::V,pažadėti,lå´ppeed
8170,versprechen::V,pažadėti,о̄а̄шштҍе
8171,wünschen::V,norėti,lahkoehtidh
8172,wünschen::V,norėti,sávvat
8173,wünschen::V,norėti,sávadit
8174,wünschen::V,norėti,doaivvuhit
8175,wünschen::V,norėti,tuá'ivuttiđ
8176,wünschen::V,norėti,tuâivvad
8177,wünschen::V,norėti,туввэ
8178,wünschen::V,linḱėti,lahkoehtidh
8179,wünschen::V,linḱėti,sávvat
8180,wünschen::V,linḱėti,sávadit
8181,wünschen::V,linḱėti,doaivvuhit
8182,wünschen::V,linḱėti,tuá'ivuttiđ
8183,wünschen::V,linḱėti,tuâivvad
8184,wünschen::V,linḱėti,туввэ
8185,loben::V,girti,girmedh
8186,loben::V,girti,májnnot
8187,loben::V,girti,rámmpot
8188,loben::V,girti,máidnut
8189,loben::V,girti,rámidit
8190,loben::V,girti,rammuđ
8191,loben::V,girti,rämidiđ
8192,loben::V,girti,ââ´leed
8193,loben::V,girti,ǩei´tted
8194,loben::V,girti,кыйта
8195,loben::V,pagirti,girmedh
8196,loben::V,pagirti,májnnot
8197,loben::V,pagirti,rámmpot
8198,loben::V,pagirti,máidnut
8199,loben::V,pagirti,rámidit
8200,loben::V,pagirti,rammuđ
8201,loben::V,pagirti,rämidiđ
8202,loben::V,pagirti,ââ´leed
8203,loben::V,pagirti,ǩei´tted
8204,loben::V,pagirti,кыйта
8205,küssen::V,bučiuoti,tjånnahtidh
8206,küssen::V,bučiuoti,tjuvliestidh
8207,küssen::V,bučiuoti,tjullit
8208,küssen::V,bučiuoti,tjulestit
8209,küssen::V,bučiuoti,cum'mát
8210,küssen::V,bučiuoti,cummistit
8211,küssen::V,bučiuoti,cummâliđ
8212,küssen::V,bučiuoti,cu´mmsted
8213,küssen::V,bučiuoti,cu´mmstõõllâd
8214,küssen::V,bučiuoti,нӣссэ
8215,wiegen::V,supti,sjammadidh
8216,wiegen::V,supti,vuohttot
8217,wiegen::V,supti,vuohtudit
8218,wiegen::V,supti,vuohttut
8219,wiegen::V,supti,vuát'tuđ
8220,wiegen::V,supti,nuäkkad
8221,wiegen::V,supti,suâibted
8222,wiegen::V,supti,нуагкэ
8223,zudecken::V,užkloti,gaptjedh
8224,zudecken::V,užkloti,loavddet
8225,zudecken::V,užkloti,gokčat
8226,zudecken::V,užkloti,luáv'diđ
8227,zudecken::V,užkloti,kä´tted
8228,zudecken::V,užkloti,ка̄ххьтэ
8229,zudecken::V,uždengti,gaptjedh
8230,zudecken::V,uždengti,loavddet
8231,zudecken::V,uždengti,gokčat
8232,zudecken::V,uždengti,luáv'diđ
8233,zudecken::V,uždengti,kä´tted
8234,zudecken::V,uždengti,ка̄ххьтэ
8235,wecken::V,žadinti,gåaskodh
8236,wecken::V,žadinti,båktet
8237,wecken::V,žadinti,boktit
8238,wecken::V,žadinti,rávkat
8239,wecken::V,žadinti,cuvnâđ
8240,wecken::V,žadinti,counnâd
8241,wecken::V,žadinti,цо̄ввнэ
8242,zeigen::V,rodyti,vuesiehtidh
8243,zeigen::V,rodyti,vuosedit
8244,zeigen::V,rodyti,giejgget
8245,zeigen::V,rodyti,čájehit
8246,zeigen::V,rodyti,čäittiđ
8247,zeigen::V,rodyti,čujottiđ
8248,zeigen::V,rodyti,čuäi´ted
8249,zeigen::V,rodyti,вӯзьхе
8250,führen::V,vesti,steeredh
8251,führen::V,vesti,doalvvot
8252,führen::V,vesti,láidet
8253,führen::V,vesti,jođettiđ
8254,führen::V,vesti,jåå´đted
8255,führen::V,vesti,выгкэ
8256,führen::V,vadovauti,steeredh
8257,führen::V,vadovauti,doalvvot
8258,führen::V,vadovauti,láidet
8259,führen::V,vadovauti,jođettiđ
8260,führen::V,vadovauti,jåå´đted
8261,führen::V,vadovauti,выгкэ
8262,lehren::V,mokyti,ööhpehtidh
8263,lehren::V,mokyti,åhpadit
8264,lehren::V,mokyti,oahpahit
8265,lehren::V,mokyti,máttááttiđ
8266,lehren::V,mokyti,mätt'ted
8267,lehren::V,mokyti,vuä´ppsted
8268,lehren::V,mokyti,ма̄тҍха
8269,lehren::V,išmokyti,ööhpehtidh
8270,lehren::V,išmokyti,åhpadit
8271,lehren::V,išmokyti,oahpahit
8272,lehren::V,išmokyti,máttááttiđ
8273,lehren::V,išmokyti,mätt'ted
8274,lehren::V,išmokyti,vuä´ppsted
8275,lehren::V,išmokyti,ма̄тҍха
8276,unterrichten::V,dėstyti,ööhpehtidh
8277,unterrichten::V,dėstyti,lågådit
8278,unterrichten::V,dėstyti,åhpadit
8279,unterrichten::V,dėstyti,oahpahit
8280,unterrichten::V,dėstyti,škovliđ
8281,unterrichten::V,dėstyti,máttááttiđ
8282,unterrichten::V,dėstyti,mätt'ted
8283,unterrichten::V,dėstyti,vuä´ppsted
8284,unterrichten::V,dėstyti,ма̄тҍха
8285,aufziehen::V,išauginti,eeledh
8286,aufziehen::V,išauginti,bajedit
8287,aufziehen::V,išauginti,biebmat
8288,aufziehen::V,išauginti,pajaskeessiđ
8289,aufziehen::V,išauginti,šoddâdiđ
8290,aufziehen::V,išauginti,šõddeed
8291,aufziehen::V,išauginti,peâm'mad
8292,aufziehen::V,išauginti,вуэпьсе
8293,leiten::V,valdyti,lijrehtidh
8294,leiten::V,valdyti,lájddit
8295,leiten::V,valdyti,oatsodit
8296,leiten::V,valdyti,jođihit
8297,leiten::V,valdyti,stivriđ
8298,leiten::V,valdyti,hovdiđ
8299,leiten::V,valdyti,jåå´đted
8300,leiten::V,valdyti,выгкэ
8301,leiten::V,valdyti,вӯййкье
8302,leiten::V,vadovauti,lijrehtidh
8303,leiten::V,vadovauti,lájddit
8304,leiten::V,vadovauti,oatsodit
8305,leiten::V,vadovauti,jođihit
8306,leiten::V,vadovauti,stivriđ
8307,leiten::V,vadovauti,hovdiđ
8308,leiten::V,vadovauti,jåå´đted
8309,leiten::V,vadovauti,выгкэ
8310,leiten::V,vadovauti,вӯййкье
