,Concept_ID,kv,se
728,Küste::N,берег,riddo
729,Küste::N,берег,miârr'redd
730,Küste::N,берег,рыннт
731,Festland::N,му,gaedtie
732,Festland::N,му,gádde
733,Festland::N,му,nannán
734,Festland::N,му,kušknjâs
735,Festland::N,му,eennâm
736,Festland::N,му,jânnam
737,Festland::N,му,ма̄ннтэр
738,Meer::N,море,mearoe
739,Meer::N,море,merra
740,Meer::N,море,nuorre
741,Meer::N,море,áhpi
742,Meer::N,море,mearra
743,Meer::N,море,meeṛâ
744,Meer::N,море,miârr
745,Meer::N,море,ме̄рр
746,Bucht::N,курья,loekte
747,Bucht::N,курья,oagge
748,Bucht::N,курья,luokta
749,Bucht::N,курья,luokta
750,Bucht::N,курья,čuáj̣á
751,Bucht::N,курья,luhtt
752,Bucht::N,курья,вӯнн
753,Bucht::N,курья,лӯххт
754,Blume::N,цветок,rïesege
755,Blume::N,цветок,giedjek
756,Blume::N,цветок,rássi
757,Blume::N,цветок,kukká
758,Blume::N,цветок,heä´rvvrää´ss
759,Blume::N,цветок,ывьнэнч
760,Gras::N,турун,kraesie
761,Gras::N,турун,rásse
762,Gras::N,турун,rássi
763,Gras::N,турун,rääsi
764,Gras::N,турун,rää´ss
765,Gras::N,турун,ра̄ссь
766,Wurzel::N,вуж,roehtse
767,Wurzel::N,вуж,ruohttsa
768,Wurzel::N,вуж,ruohtas
769,Wurzel::N,вуж,veedis
770,Wurzel::N,вуж,vue´ddes
771,Wurzel::N,вуж,вуэнҍтэсь
772,Baum::N,пу,moere
773,Baum::N,пу,muorra
774,Baum::N,пу,muorra
775,Baum::N,пу,muoṛâ
776,Baum::N,пу,muõrr
777,Baum::N,пу,мӯрр
778,Stamm::N,мыр,ståamhpe
779,Stamm::N,мыр,mátta
780,Stamm::N,мыр,galda
781,Stamm::N,мыр,ruŋgo
782,Stamm::N,мыр,stokk
783,Stamm::N,мыр,мӯрр
784,Stamm::N,мыр,кэ̄ллт
785,Stamm::N,кер,ståamhpe
786,Stamm::N,кер,mátta
787,Stamm::N,кер,galda
788,Stamm::N,кер,ruŋgo
789,Stamm::N,кер,stokk
790,Stamm::N,кер,мӯрр
791,Stamm::N,кер,кэ̄ллт
792,Rinde::N,кач,gïrre
793,Rinde::N,кач,baarhkoe
794,Rinde::N,кач,bárkko
795,Rinde::N,кач,ostu
796,Rinde::N,кач,bárku
797,Rinde::N,кач,korrâ
798,Rinde::N,кач,kõrr
799,Rinde::N,кач,pärkk
800,Rinde::N,кач,кэ̄рр
801,Rinde::N,кач,па̄ҏҏк
802,Ast::N,ув,åeksie
803,Ast::N,ув,oakse
804,Ast::N,ув,oaksi
805,Ast::N,ув,uák'si
806,Ast::N,ув,å´hss
807,Ast::N,ув,вуэккьс
808,Zweig::N,ув,åeksie
809,Zweig::N,ув,oakse
810,Zweig::N,ув,rissi
811,Zweig::N,ув,syeṛi
812,Zweig::N,ув,sue´rr
813,Zweig::N,ув,рыссе
814,Blatt::N,лист,plienie
815,Blatt::N,лист,lassta
816,Blatt::N,лист,lasta
817,Blatt::N,лист,lostâ
818,Blatt::N,лист,lõstt
819,Blatt::N,лист,лэ̄сст
820,Birke::N,кыдз,såekie
821,Birke::N,кыдз,soahke
822,Birke::N,кыдз,soahki
823,Birke::N,кыдз,suáhi
824,Birke::N,кыдз,suâ´ǩǩ
825,Birke::N,кыдз,пе̄ссьмӯрр
826,Kiefer[Baum]::N,пожум,bietsie
827,Kiefer[Baum]::N,пожум,hájkka
828,Kiefer[Baum]::N,пожум,biehtse
829,Kiefer[Baum]::N,пожум,beahci
830,Kiefer[Baum]::N,пожум,peeci
831,Kiefer[Baum]::N,пожум,pie´cc
832,Kiefer[Baum]::N,пожум,пе̄дзь
833,Weide[Baum]::N,бадь,saalje
834,Weide[Baum]::N,бадь,sállja
835,Weide[Baum]::N,бадь,sieđga
836,Weide[Baum]::N,бадь,puájui
837,Weide[Baum]::N,бадь,puäi
838,Weide[Baum]::N,бадь,пуай
839,Tanne::N,кӧз,goese
840,Tanne::N,кӧз,guossa
841,Tanne::N,кӧз,guossa
842,Tanne::N,кӧз,kuosâ
843,Tanne::N,кӧз,kuõss
844,Tanne::N,кӧз,кӯсс
845,Horn::N,сюр,tjåervie
846,Horn::N,сюр,tjoarvve
847,Horn::N,сюр,čoarvi
848,Horn::N,сюр,čuár'vi
849,Horn::N,сюр,čuä´rvv
850,Horn::N,сюр,чуэррьв
851,Feder::N,гӧн,badtse
852,Feder::N,гӧн,dålgge
853,Feder::N,гӧн,bozza
854,Feder::N,гӧн,puzzâ
855,Feder::N,гӧн,tolge
856,Feder::N,гӧн,poʒʒ
857,Feder::N,гӧн,по̄ннц
858,Fell::N,кучик,njaltja
859,Fell::N,кучик,duollje
860,Fell::N,кучик,náhkki
861,Fell::N,кучик,dorkkas
862,Fell::N,кучик,turkkâ
863,Fell::N,кучик,tyel'ji
864,Fell::N,кучик,nähki
865,Fell::N,кучик,torkk
866,Fell::N,кучик,čåu´dd
867,Fell::N,кучик,tue´l'lj
868,Fell::N,кучик,тӯлльй
869,Flügel::N,борд,såaja
870,Flügel::N,борд,såajoe
871,Flügel::N,борд,soadje
872,Flügel::N,борд,soadji
873,Flügel::N,борд,suáj̣á
874,Flügel::N,борд,suäjj
875,Flügel::N,борд,суэйй
876,Klaue::N,гыж,gadtse
877,Klaue::N,гыж,guober
878,Klaue::N,гыж,gazza
879,Klaue::N,гыж,kozzâ
880,Klaue::N,гыж,kõʒʒ
881,Klaue::N,гыж,кэ̄ннц
882,Kralle::N,кабыр,gadtse
883,Kralle::N,кабыр,gadtsa
884,Kralle::N,кабыр,gazza
885,Kralle::N,кабыр,kozzâ
886,Kralle::N,кабыр,kõʒʒ
887,Kralle::N,кабыр,ке̄бпель
888,Schwanz::N,бӧж,siejpie
889,Schwanz::N,бӧж,siejbbe
890,Schwanz::N,бӧж,bađuš
891,Schwanz::N,бӧж,seaibi
892,Schwanz::N,бӧж,seibi
893,Schwanz::N,бӧж,sei´bb
894,Schwanz::N,бӧж,piä´cciǩ
895,Schwanz::N,бӧж,пиджь
896,Schwanz::N,бӧж,се̄ййп
897,Schwanz::N,бӧж,пе̄цехь
898,Ei::N,кольть,munnie
899,Ei::N,кольть,månne
900,Ei::N,кольть,monni
901,Ei::N,кольть,maṇe
902,Ei::N,кольть,mââ´nn
903,Ei::N,кольть,маннҍ
904,Nest::N,поз,biesie
905,Nest::N,поз,biesse
906,Nest::N,поз,beassi
907,Nest::N,поз,peesi
908,Nest::N,поз,piervâl
909,Nest::N,поз,piä´ss
910,Nest::N,поз,пе̄ссь
911,Bau::N,осьта,biesie
912,Bau::N,осьта,biedjo
913,Bau::N,осьта,liesso
914,Bau::N,осьта,biedju
915,Bau::N,осьта,piäju
916,Bau::N,осьта,вуэӈӈк
917,Bau::N,нора,biesie
918,Bau::N,нора,biedjo
919,Bau::N,нора,liesso
920,Bau::N,нора,biedju
921,Bau::N,нора,piäju
922,Bau::N,нора,вуэӈӈк
923,Tier::N,зверь,juvre
924,Tier::N,зверь,udos
925,Tier::N,зверь,divrre
926,Tier::N,зверь,luohtok
927,Tier::N,зверь,ealli
928,Tier::N,зверь,ellee
929,Tier::N,зверь,jie´lli
930,Tier::N,зверь,жыва
931,Herde::N,гурт,dåehkie
932,Herde::N,гурт,ællo
933,Herde::N,гурт,fuovva
934,Herde::N,гурт,doahkki
935,Herde::N,гурт,čagge
936,Herde::N,гурт,tukk
937,Herde::N,гурт,vâ´lvv
938,Herde::N,гурт,чуэз
939,Herde::N,гурт,чӣгар
940,Kuh::N,мӧс,govse
941,Kuh::N,мӧс,gussa
942,Kuh::N,мӧс,gussa
943,Kuh::N,мӧс,kussâ
944,Kuh::N,мӧс,kuss
945,Kuh::N,мӧс,лӣххьм
946,Bulle::N,ӧшка,vuaksa
947,Bulle::N,ӧшка,vuoksá
948,Bulle::N,ӧшка,heargi
949,Bulle::N,ӧшка,vuák'sá
950,Bulle::N,ӧшка,ergi
951,Bulle::N,ӧшка,vuâhss
952,Bulle::N,ӧшка,е̄ррьк
953,Pferd::N,вӧв,hierkie
954,Pferd::N,вӧв,råsse
955,Pferd::N,вӧв,hæssta
956,Pferd::N,вӧв,heavuš
957,Pferd::N,вӧв,hiävuš
958,Pferd::N,вӧв,heävaš
959,Pferd::N,вӧв,ро̄ссь
960,Schaf::N,баля,sïrve
961,Schaf::N,баля,sávttsa
962,Schaf::N,баля,sávza
963,Schaf::N,баля,savzâ
964,Schaf::N,баля,sauʒʒ
965,Schaf::N,баля,ла̄мьпесь
966,Schwein::N,порсь,snurke
967,Schwein::N,порсь,svijnne
968,Schwein::N,порсь,spiidni
969,Schwein::N,порсь,šahe
970,Schwein::N,порсь,šââ´ǩǩ
971,Schwein::N,порсь,ша̄гкь
972,Hund::N,пон,bïenje
973,Hund::N,пон,bena
974,Hund::N,пон,beana
975,Hund::N,пон,peenuv
976,Hund::N,пон,piânnai
977,Hund::N,пон,пе̄ннэ
978,Katze::N,кань,gaahtoe
979,Katze::N,кань,gáhtto
980,Katze::N,кань,bussá
981,Katze::N,кань,kissá
982,Katze::N,кань,kaass
983,Katze::N,кань,ко̄а̄сс
984,Bär::N,ош,gumsie
985,Bär::N,ош,biernna
986,Bär::N,ош,guovža
987,Bär::N,ош,bierdna
988,Bär::N,ош,kuob'žâ
989,Bär::N,ош,kue´bǯǯ
990,Bär::N,ош,та̄лл
991,Eichhörnchen::N,ур,åeruve
992,Eichhörnchen::N,ур,oarre
993,Eichhörnchen::N,ур,oarri
994,Eichhörnchen::N,ур,uár'ree
995,Eichhörnchen::N,ур,vuä´r'rev
996,Eichhörnchen::N,ур,вуэррев
997,Elch::N,вӧр мӧс,ïelje
998,Elch::N,вӧр мӧс,ællja
999,Elch::N,вӧр мӧс,sarvva
1000,Elch::N,вӧр мӧс,ealga
1001,Elch::N,вӧр мӧс,sorvâ
1002,Elch::N,вӧр мӧс,sõrvv
1003,Elch::N,вӧр мӧс,сэ̄ррв
1004,Fuchs::N,руч,riepie
1005,Fuchs::N,руч,riebij
1006,Fuchs::N,руч,rieban
1007,Fuchs::N,руч,riemnjis
1008,Fuchs::N,руч,rie´mjj
1009,Fuchs::N,руч,рӣммьн
1010,Hase::N,кӧч,njåemele
1011,Hase::N,кӧч,njoammel
1012,Hase::N,кӧч,njoammil
1013,Hase::N,кӧч,njuámmil
1014,Hase::N,кӧч,njue´m'mel
1015,Hase::N,кӧч,нюэммель
1016,Maus::N,шыр,snjeara
1017,Maus::N,шыр,snjierrá
1018,Maus::N,шыр,sáhpán
1019,Maus::N,шыр,säplig
1020,Maus::N,шыр,sä´ppli
1021,Maus::N,шыр,са̄хпьлинк
1022,Wolf::N,кӧин,sïejpe
1023,Wolf::N,кӧин,stálppe
1024,Wolf::N,кӧин,stáhkke
1025,Wolf::N,кӧин,ruomas
1026,Wolf::N,кӧин,kumpe
1027,Wolf::N,кӧин,návdi
1028,Wolf::N,кӧин,kumppi
1029,Wolf::N,кӧин,ku´mpp
1030,Wolf::N,кӧин,pââ´ldes
1031,Wolf::N,кӧин,чиррм
1032,Wolf::N,кӧин,пальтӭсь
1033,Vogel::N,кай,ledtie
1034,Vogel::N,кай,lådde
1035,Vogel::N,кай,loddi
1036,Vogel::N,кай,lodde
1037,Vogel::N,кай,lå´dd
1038,Vogel::N,кай,лоаннҍт
1039,Schwarm::N,стая,dåehkie
1040,Schwarm::N,стая,doahkke
1041,Schwarm::N,стая,doahkki
1042,Schwarm::N,стая,tuák'ki
1043,Schwarm::N,стая,parvv
1044,Schwarm::N,стая,туххк
1045,Schwarm::N,чукӧр,dåehkie
1046,Schwarm::N,чукӧр,doahkke
1047,Schwarm::N,чукӧр,doahkki
1048,Schwarm::N,чукӧр,tuák'ki
1049,Schwarm::N,чукӧр,parvv
1050,Schwarm::N,чукӧр,туххк
1051,Huhn::N,курӧг,vöönhtse
1052,Huhn::N,курӧг,vuonntsá
1053,Huhn::N,курӧг,vuonccis
1054,Huhn::N,курӧг,kääṇi
1055,Huhn::N,курӧг,kää´nn
1056,Huhn::N,курӧг,ка̄ннҌ
1057,Hahn::N,петух,deere
1058,Hahn::N,петух,hádna
1059,Hahn::N,петух,åresvuonntsá
1060,Hahn::N,петух,vuonccis
1061,Hahn::N,петух,kääṇi
1062,Hahn::N,петух,åå´reskää´nn
1063,Hahn::N,петух,пе̄ттэх
1064,Hahn::N,ай курӧг,deere
1065,Hahn::N,ай курӧг,hádna
1066,Hahn::N,ай курӧг,åresvuonntsá
1067,Hahn::N,ай курӧг,vuonccis
1068,Hahn::N,ай курӧг,kääṇi
1069,Hahn::N,ай курӧг,åå´reskää´nn
1070,Hahn::N,ай курӧг,пе̄ттэх
1071,Gans::N,дзодзог,gaase
1072,Gans::N,дзодзог,gássa
1073,Gans::N,дзодзог,čuonji
1074,Gans::N,дзодзог,čuá'njá
1075,Gans::N,дзодзог,čue´nj
1076,Gans::N,дзодзог,чуэнь
1077,Adler::N,куч,aarhtse
1078,Adler::N,куч,goasskem
1079,Adler::N,куч,goaskin
1080,Adler::N,куч,kuás'kim
1081,Adler::N,куч,kuä´cǩǩem
1082,Adler::N,куч,куэцькем
1083,Adler::N,кутш,aarhtse
1084,Adler::N,кутш,goasskem
1085,Adler::N,кутш,goaskin
1086,Adler::N,кутш,kuás'kim
1087,Adler::N,кутш,kuä´cǩǩem
1088,Adler::N,кутш,куэцькем
1089,Ente::N,утка,tjååtsele
1090,Ente::N,утка,vuojatjis
1091,Ente::N,утка,čáhceloddi
1092,Ente::N,утка,vuonjâč
1093,Ente::N,утка,vuõnjâč
1094,Ente::N,утка,ча̄дзьлоаннҍт
1095,Eule::N,тупка,snjågloe
1096,Eule::N,тупка,skunjok
1097,Eule::N,тупка,skuolfi
1098,Eule::N,тупка,ijjâlodde
1099,Eule::N,тупка,iiđsaž
1100,Eule::N,тупка,кунньлоаннҍт
1101,Eule::N,тупка,чӯзэм вуэһпэй
1102,Kranich::N,тури,goerke
1103,Kranich::N,тури,guorgga
1104,Kranich::N,тури,guorga
1105,Kranich::N,тури,kuor'gâ
1106,Kranich::N,тури,kuõrgg
1107,Kranich::N,тури,кӯррк
1108,Krähe::N,рака,voerhtje
1109,Krähe::N,рака,gárránis
1110,Krähe::N,рака,vuoratjis
1111,Krähe::N,рака,vuoražas
1112,Krähe::N,рака,vuorččis
1113,Krähe::N,рака,vuorâč
1114,Krähe::N,рака,vuõrâč
1115,Krähe::N,рака,вӯрэч
1116,Kuckuck::N,кӧк,gïeke
1117,Kuckuck::N,кӧк,giehka
1118,Kuckuck::N,кӧк,giehka
1119,Kuckuck::N,кӧк,kiehâ
1120,Kuckuck::N,кӧк,ǩiõkk
1121,Kuckuck::N,кӧк,кӣгк
1122,Schwan::N,юсь,njoktje
1123,Schwan::N,юсь,snjuktja
1124,Schwan::N,юсь,njukča
1125,Schwan::N,юсь,njuhčâ
1126,Schwan::N,юсь,njuhčč
1127,Schwan::N,юсь,нюххч
1128,Fisch::N,чери,guelie
1129,Fisch::N,чери,guolle
1130,Fisch::N,чери,guolli
1131,Fisch::N,чери,kyeḷi
1132,Fisch::N,чери,kue´ll
1133,Fisch::N,чери,кӯлль
1134,Barsch::N,ёкыш,sihtege
1135,Barsch::N,ёкыш,vuoskun
1136,Barsch::N,ёкыш,vuoskku
1137,Barsch::N,ёкыш,vuásku
1138,Barsch::N,ёкыш,vuâsk
1139,Barsch::N,ёкыш,вуэсск
1140,Hecht::N,сирпинь,haavke
1141,Hecht::N,сирпинь,hávgga
1142,Hecht::N,сирпинь,hávga
1143,Hecht::N,сирпинь,puško
1144,Hecht::N,сирпинь,nu´ǩǩeš
1145,Hecht::N,сирпинь,ныгкешь
1146,Schlange[Tier]::N,змей,gïermesje
1147,Schlange[Tier]::N,змей,germaj
1148,Schlange[Tier]::N,змей,gearpmaš
1149,Schlange[Tier]::N,змей,kyev'đi
1150,Schlange[Tier]::N,змей,ku´vdd
1151,Schlange[Tier]::N,змей,кӯввьт
1152,Wurm::N,номыр,mietie
1153,Wurm::N,номыр,maarhke
1154,Wurm::N,номыр,mádo
1155,Wurm::N,номыр,máhtu
1156,Wurm::N,номыр,máátu
1157,Wurm::N,номыр,määtt
1158,Wurm::N,номыр,ма̄дт
1159,Spinne::N,черань,hievnie
1160,Spinne::N,черань,hievnne
1161,Spinne::N,черань,heavdni
1162,Spinne::N,черань,evni
1163,Spinne::N,черань,eeunaž
1164,Spinne::N,черань,о̄а̄з
1165,Ameise::N,кӧдзывкар,garhke
1166,Ameise::N,кӧдзывкар,gårkkå
1167,Ameise::N,кӧдзывкар,gotka
1168,Ameise::N,кӧдзывкар,kutkâ
1169,Ameise::N,кӧдзывкар,kotkk
1170,Ameise::N,кӧдзывкар,ко̄ттк
1171,Laus::N,ляпа той,dihkie
1172,Laus::N,ляпа той,dihkke
1173,Laus::N,ляпа той,dihkki
1174,Laus::N,ляпа той,tikke
1175,Laus::N,ляпа той,te´ǩǩ
1176,Laus::N,ляпа той,тыһкь
1177,Mücke::N,ном,tjoejhke
1178,Mücke::N,ном,tjuojkka
1179,Mücke::N,ном,čuoika
1180,Mücke::N,ном,čuoš'kâ
1181,Mücke::N,ном,čuõškk
1182,Mücke::N,ном,чӯшшк
1183,Fliege::N,гут,tjoere
1184,Fliege::N,гут,boerege
1185,Fliege::N,гут,tjuruk
1186,Fliege::N,гут,čuru
1187,Fliege::N,гут,kiärpáš
1188,Fliege::N,гут,čuâr
1189,Fliege::N,гут,čuâras
1190,Fliege::N,гут,чуэраш
1191,Schmetterling::N,бабыв,biejjielåbloe
1192,Schmetterling::N,бабыв,biejvvelådde
1193,Schmetterling::N,бабыв,beaiveloddi
1194,Schmetterling::N,бабыв,piäi'vááloddááš
1195,Schmetterling::N,бабыв,ä´llbaž
1196,Schmetterling::N,бабыв,pei´vvlå´dd
1197,Schmetterling::N,бабыв,а̄лльп
1198,Beere::N,ягӧд,muerjie
1199,Beere::N,ягӧд,muorjje
1200,Beere::N,ягӧд,muorji
1201,Beere::N,ягӧд,myer'ji
1202,Beere::N,ягӧд,mue´rjj
1203,Beere::N,ягӧд,мӯррьй
1204,Apfel::N,яблоко,æbpla
1205,Apfel::N,яблоко,ehpal
1206,Apfel::N,яблоко,eppel
1207,Apfel::N,яблоко,eahppel
1208,Apfel::N,яблоко,я̄блэк
1209,Pilz::N,тшак,goebpere
1210,Pilz::N,тшак,guoppar
1211,Pilz::N,тшак,guoppar
1212,Pilz::N,тшак,kuobâr
1213,Pilz::N,тшак,kuõbbâr
1214,Pilz::N,тшак,кӯмпар
1215,Zwiebel::N,грез,lööke
1216,Zwiebel::N,грез,løhkka
1217,Zwiebel::N,грез,lávki
1218,Zwiebel::N,грез,luukk
1219,Zwiebel::N,грез,луквець
1220,Saat::N,кӧдзыс,saajoe
1221,Saat::N,кӧдзыс,sádjo
1222,Saat::N,кӧдзыс,siepman
1223,Saat::N,кӧдзыс,siemâ
1224,Saat::N,кӧдзыс,siõm
1225,Saat::N,кӧдзыс,се̄м
1226,Korn::N,сю,gernie
1227,Korn::N,сю,gårnnetjalmme
1228,Korn::N,сю,gordni
1229,Korn::N,сю,jiṿe
1230,Korn::N,сю,ле̄ййп
1231,Heu::N,турун,suejnieh
1232,Heu::N,турун,ájvve
1233,Heu::N,турун,suoidni
1234,Heu::N,турун,syei'ni
1235,Heu::N,турун,suei´nn
1236,Heu::N,турун,сӯййн
1237,Schale::N,кыш,gïrre
1238,Schale::N,кыш,garra
1239,Schale::N,кыш,skádne
1240,Schale::N,кыш,garra
1241,Schale::N,кыш,korrâ
1242,Schale::N,кыш,kõrr
1243,Schale::N,кыш,ю̄дтҍ
1244,Schale::N,киль,gïrre
1245,Schale::N,киль,garra
1246,Schale::N,киль,skádne
1247,Schale::N,киль,garra
1248,Schale::N,киль,korrâ
1249,Schale::N,киль,kõrr
1250,Schale::N,киль,ю̄дтҍ
1251,Grube::N,яма,haevtie
1252,Grube::N,яма,rågge
1253,Grube::N,яма,gohpi
1254,Grube::N,яма,roggi
1255,Grube::N,яма,kyep'pi
1256,Grube::N,яма,rogge
1257,Grube::N,яма,rå´ǧǧ
1258,Grube::N,яма,kåå´pp
1259,Grube::N,яма,коабпь
1260,Falle::N,нальк,barta
1261,Falle::N,нальк,ruevtie
1262,Falle::N,нальк,gillar
1263,Falle::N,нальк,ruovdde
1264,Falle::N,нальк,rihtá
1265,Falle::N,нальк,báhcahat
1266,Falle::N,нальк,ká'skástâh
1267,Falle::N,нальк,ää´ǧǧes
1268,Falle::N,нальк,кӣлл
1269,Falle::N,нальк,ше̄шшь
1270,Falle::N,кляпча,barta
1271,Falle::N,кляпча,ruevtie
1272,Falle::N,кляпча,gillar
1273,Falle::N,кляпча,ruovdde
1274,Falle::N,кляпча,rihtá
1275,Falle::N,кляпча,báhcahat
1276,Falle::N,кляпча,ká'skástâh
1277,Falle::N,кляпча,ää´ǧǧes
1278,Falle::N,кляпча,кӣлл
1279,Falle::N,кляпча,ше̄шшь
1280,Schlinge::N,лӧч,latjka
1281,Schlinge::N,лӧч,gieras
1282,Schlinge::N,лӧч,mohkki
1283,Schlinge::N,лӧч,kieḷâ
1284,Schlinge::N,лӧч,ǩiõll
1285,Schlinge::N,лӧч,ää´ǧǧes
1286,Schlinge::N,лӧч,кӣлл
1287,Schlinge::N,лӧч,ше̄шшь
1288,Spur::N,туй,gïeje
1289,Spur::N,туй,luodda
1290,Spur::N,туй,joavnes
1291,Spur::N,туй,luodda
1292,Spur::N,туй,luod'dâ
1293,Spur::N,туй,ǩiõjj
1294,Spur::N,туй,кӣйй
1295,Asche::N,пӧим,govne
1296,Asche::N,пӧим,gudna
1297,Asche::N,пӧим,gutna
1298,Asche::N,пӧим,kunnâ
1299,Asche::N,пӧим,kunn
1300,Asche::N,пӧим,кунн
1301,Dreck::N,нять,haaskoe
1302,Dreck::N,нять,lænjok
1303,Dreck::N,нять,baška
1304,Dreck::N,нять,duova
1305,Dreck::N,нять,durdi
1306,Dreck::N,нять,tuol'vâ
1307,Dreck::N,нять,sähss
1308,Dreck::N,нять,са̄ккьс
1309,Eisen::N,кӧрт,ruevtie
1310,Eisen::N,кӧрт,ruovdde
1311,Eisen::N,кӧрт,ruovdi
1312,Eisen::N,кӧрт,ryev'di
1313,Eisen::N,кӧрт,ru´vdd
1314,Eisen::N,кӧрт,рӯввьт
1315,Gold::N,зарни,gullie
1316,Gold::N,зарни,gålle
1317,Gold::N,зарни,golli
1318,Gold::N,зарни,kolle
1319,Gold::N,зарни,kå´ll
1320,Gold::N,зарни,коалль
1321,Silber::N,язісь,sïlpe
1322,Silber::N,язісь,silbba
1323,Silber::N,язісь,silba
1324,Silber::N,язісь,silbâ
1325,Silber::N,язісь,silbb
1326,Silber::N,язісь,сыллп
1327,Kohle::N,шом,tjïrre
1328,Kohle::N,шом,tjahta
1329,Kohle::N,шом,čitna
1330,Kohle::N,шом,illâ
1331,Kohle::N,шом,čiđđâ
1332,Kohle::N,шом,ill
1333,Kohle::N,шом,ылл
1334,Kohle::N,уголь,tjïrre
1335,Kohle::N,уголь,tjahta
1336,Kohle::N,уголь,čitna
1337,Kohle::N,уголь,illâ
1338,Kohle::N,уголь,čiđđâ
1339,Kohle::N,уголь,ill
1340,Kohle::N,уголь,ылл
1341,Glas::N,стекло,klaase
1342,Glas::N,стекло,glássa
1343,Glas::N,стекло,lássa
1344,Glas::N,стекло,laasâ
1345,Glas::N,стекло,steehl
1346,Glas::N,стекло,сте̄клэ
1347,Lehm::N,сёй,laejrie
1348,Lehm::N,сёй,lænnjgá
1349,Lehm::N,сёй,láirá
1350,Lehm::N,сёй,njaajâ
1351,Lehm::N,сёй,saavv
1352,Lehm::N,сёй,чуййв
1353,Lehm::N,сёй,чуввьй
1354,Sand::N,лыа,saedtie
1355,Sand::N,лыа,sáttoj
1356,Sand::N,лыа,tjievrra
1357,Sand::N,лыа,sáttu
1358,Sand::N,лыа,čunoi
1359,Sand::N,лыа,vuõddâs
1360,Sand::N,лыа,вӯнтас
1361,Mensch::N,морт,almetje
1362,Mensch::N,морт,ulmusj
1363,Mensch::N,морт,olmmoš
1364,Mensch::N,морт,olmooš
1365,Mensch::N,морт,ooumâž
1366,Mensch::N,морт,олма
1367,Mann::N,мужик,ålma
1368,Mann::N,мужик,ålmåj
1369,Mann::N,мужик,olmmái
1370,Mann::N,мужик,a'lmai
1371,Mann::N,мужик,åålm
1372,Mann::N,мужик,ка̄ллесь
1373,Frau::N,инька,nyjsene
1374,Frau::N,инька,nissun
1375,Frau::N,инька,nisu
1376,Frau::N,инька,nissoon
1377,Frau::N,инька,neezzan
1378,Frau::N,инька,нызан
1379,Kind::N,кага,maana
1380,Kind::N,кага,mánná
1381,Kind::N,кага,mánná
1382,Kind::N,кага,pärni
1383,Kind::N,кага,páárnáš
1384,Kind::N,кага,pä´rnn
1385,Kind::N,кага,päärnaž
1386,Kind::N,кага,па̄ррьн
1387,Kind::N,кага,па̄рнэнч
1388,Junge::N,зонка,påajke
1389,Junge::N,зонка,baernie
1390,Junge::N,зонка,birek
1391,Junge::N,зонка,báhttja
1392,Junge::N,зонка,gánda
1393,Junge::N,зонка,bárdni
1394,Junge::N,зонка,alge
1395,Junge::N,зонка,â´lǧǧ
1396,Junge::N,зонка,pä´rnn
1397,Junge::N,зонка,па̄ррьн
1398,Junge::N,зонка,па̄ррьшя
1399,Mädchen::N,нывкаок,nïejte
