,Concept_ID,tt,se
737,Abhang::N,кабырга,vielti
738,Abhang::N,кабырга,luohkká
739,Abhang::N,кабырга,viel'tti
740,Abhang::N,кабырга,vie´ltt
741,Abhang::N,кабырга,луэххк
742,Quelle::N,чишмә,aajege
743,Quelle::N,чишмә,gaaltije
744,Quelle::N,чишмә,ája
745,Quelle::N,чишмә,ája
746,Quelle::N,чишмә,gáldu
747,Quelle::N,чишмә,aajâ
748,Quelle::N,чишмә,käldee
749,Quelle::N,чишмә,lädd
750,Quelle::N,чишмә,käivv
751,Quelle::N,чишмә,ка̄ййв
752,Bach::N,елга,johketje
753,Bach::N,елга,jåhkå
754,Bach::N,елга,jågåsj
755,Bach::N,елга,jogaš
756,Bach::N,елга,aajâ
757,Bach::N,елга,vuäjj
758,Bach::N,елга,вуэйй
759,Fluss::N,дәрья,johke
760,Fluss::N,дәрья,ædno
761,Fluss::N,дәрья,jåhkå
762,Fluss::N,дәрья,johka
763,Fluss::N,дәрья,juuhâ
764,Fluss::N,дәрья,jokk
765,Fluss::N,дәрья,jeänn
766,Fluss::N,дәрья,ё̄гк
767,Ufer::N,су кырые,beala
768,Ufer::N,су кырые,gádde
769,Ufer::N,су кырые,gáddi
770,Ufer::N,су кырые,riddo
771,Ufer::N,су кырые,redd
772,Ufer::N,су кырые,рыннт
773,Küste::N,яр буе,mïere
774,Küste::N,яр буе,gaedtie
775,Küste::N,яр буе,merragádde
776,Küste::N,яр буе,merraguovllo
777,Küste::N,яр буе,gáddi
778,Küste::N,яр буе,riddo
779,Küste::N,яр буе,miârr'redd
780,Küste::N,яр буе,рыннт
781,Festland::N,коры җир,gaedtie
782,Festland::N,коры җир,gádde
783,Festland::N,коры җир,nannán
784,Festland::N,коры җир,kušknjâs
785,Festland::N,коры җир,eennâm
786,Festland::N,коры җир,jânnam
787,Festland::N,коры җир,ма̄ннтэр
788,Meer::N,диңгез,mearoe
789,Meer::N,диңгез,merra
790,Meer::N,диңгез,nuorre
791,Meer::N,диңгез,áhpi
792,Meer::N,диңгез,mearra
793,Meer::N,диңгез,meeṛâ
794,Meer::N,диңгез,miârr
795,Meer::N,диңгез,ме̄рр
796,Bucht::N,бухта,loekte
797,Bucht::N,бухта,oagge
798,Bucht::N,бухта,luokta
799,Bucht::N,бухта,luokta
800,Bucht::N,бухта,čuáj̣á
801,Bucht::N,бухта,luhtt
802,Bucht::N,бухта,вӯнн
803,Bucht::N,бухта,лӯххт
804,Bucht::N,култык,loekte
805,Bucht::N,култык,oagge
806,Bucht::N,култык,luokta
807,Bucht::N,култык,luokta
808,Bucht::N,култык,čuáj̣á
809,Bucht::N,култык,luhtt
810,Bucht::N,култык,вӯнн
811,Bucht::N,култык,лӯххт
812,Insel::N,атау,sååle
813,Insel::N,атау,suoloj
814,Insel::N,атау,suolu
815,Insel::N,атау,suálui
816,Insel::N,атау,suâl
817,Insel::N,атау,суэл
818,Insel::N,утрау,sååle
819,Insel::N,утрау,suoloj
820,Insel::N,утрау,suolu
821,Insel::N,утрау,suálui
822,Insel::N,утрау,suâl
823,Insel::N,утрау,суэл
824,Blume::N,чәчкә,rïesege
825,Blume::N,чәчкә,giedjek
826,Blume::N,чәчкә,rássi
827,Blume::N,чәчкә,kukká
828,Blume::N,чәчкә,heä´rvvrää´ss
829,Blume::N,чәчкә,ывьнэнч
830,Gras::N,үлән,kraesie
831,Gras::N,үлән,rásse
832,Gras::N,үлән,rássi
833,Gras::N,үлән,rääsi
834,Gras::N,үлән,rää´ss
835,Gras::N,үлән,ра̄ссь
836,Wurzel::N,тамыр,roehtse
837,Wurzel::N,тамыр,ruohttsa
838,Wurzel::N,тамыр,ruohtas
839,Wurzel::N,тамыр,veedis
840,Wurzel::N,тамыр,vue´ddes
841,Wurzel::N,тамыр,вуэнҍтэсь
842,Baum::N,агач,moere
843,Baum::N,агач,muorra
844,Baum::N,агач,muorra
845,Baum::N,агач,muoṛâ
846,Baum::N,агач,muõrr
847,Baum::N,агач,мӯрр
848,Stamm::N,кәүсә,ståamhpe
849,Stamm::N,кәүсә,mátta
850,Stamm::N,кәүсә,galda
851,Stamm::N,кәүсә,ruŋgo
852,Stamm::N,кәүсә,stokk
853,Stamm::N,кәүсә,мӯрр
854,Stamm::N,кәүсә,кэ̄ллт
855,Rinde::N,кабык,gïrre
856,Rinde::N,кабык,baarhkoe
857,Rinde::N,кабык,bárkko
858,Rinde::N,кабык,ostu
859,Rinde::N,кабык,bárku
860,Rinde::N,кабык,korrâ
861,Rinde::N,кабык,kõrr
862,Rinde::N,кабык,pärkk
863,Rinde::N,кабык,кэ̄рр
864,Rinde::N,кабык,па̄ҏҏк
865,Ast::N,ботак,åeksie
866,Ast::N,ботак,oakse
867,Ast::N,ботак,oaksi
868,Ast::N,ботак,uák'si
869,Ast::N,ботак,å´hss
870,Ast::N,ботак,вуэккьс
871,Zweig::N,ботак,åeksie
872,Zweig::N,ботак,oakse
873,Zweig::N,ботак,rissi
874,Zweig::N,ботак,syeṛi
875,Zweig::N,ботак,sue´rr
876,Zweig::N,ботак,рыссе
877,Zweig::N,тармак,åeksie
878,Zweig::N,тармак,oakse
879,Zweig::N,тармак,rissi
880,Zweig::N,тармак,syeṛi
881,Zweig::N,тармак,sue´rr
882,Zweig::N,тармак,рыссе
883,Blatt::N,яфрак,plienie
884,Blatt::N,яфрак,lassta
885,Blatt::N,яфрак,lasta
886,Blatt::N,яфрак,lostâ
887,Blatt::N,яфрак,lõstt
888,Blatt::N,яфрак,лэ̄сст
889,Birke::N,каен,såekie
890,Birke::N,каен,soahke
891,Birke::N,каен,soahki
892,Birke::N,каен,suáhi
893,Birke::N,каен,suâ´ǩǩ
894,Birke::N,каен,пе̄ссьмӯрр
895,Kiefer[Baum]::N,нарат,bietsie
896,Kiefer[Baum]::N,нарат,hájkka
897,Kiefer[Baum]::N,нарат,biehtse
898,Kiefer[Baum]::N,нарат,beahci
899,Kiefer[Baum]::N,нарат,peeci
900,Kiefer[Baum]::N,нарат,pie´cc
901,Kiefer[Baum]::N,нарат,пе̄дзь
902,Weide[Baum]::N,тал,saalje
903,Weide[Baum]::N,тал,sállja
904,Weide[Baum]::N,тал,sieđga
905,Weide[Baum]::N,тал,puájui
906,Weide[Baum]::N,тал,puäi
907,Weide[Baum]::N,тал,пуай
908,Tanne::N,чыршы,goese
909,Tanne::N,чыршы,guossa
910,Tanne::N,чыршы,guossa
911,Tanne::N,чыршы,kuosâ
912,Tanne::N,чыршы,kuõss
913,Tanne::N,чыршы,кӯсс
914,Horn::N,мөгез,tjåervie
915,Horn::N,мөгез,tjoarvve
916,Horn::N,мөгез,čoarvi
917,Horn::N,мөгез,čuár'vi
918,Horn::N,мөгез,čuä´rvv
919,Horn::N,мөгез,чуэррьв
920,Feder::N,йон,badtse
921,Feder::N,йон,dålgge
922,Feder::N,йон,bozza
923,Feder::N,йон,puzzâ
924,Feder::N,йон,tolge
925,Feder::N,йон,poʒʒ
926,Feder::N,йон,по̄ннц
927,Fell::N,тире,njaltja
928,Fell::N,тире,duollje
929,Fell::N,тире,náhkki
930,Fell::N,тире,dorkkas
931,Fell::N,тире,turkkâ
932,Fell::N,тире,tyel'ji
933,Fell::N,тире,nähki
934,Fell::N,тире,torkk
935,Fell::N,тире,čåu´dd
936,Fell::N,тире,tue´l'lj
937,Fell::N,тире,тӯлльй
938,Flügel::N,канат,såaja
939,Flügel::N,канат,såajoe
940,Flügel::N,канат,soadje
941,Flügel::N,канат,soadji
942,Flügel::N,канат,suáj̣á
943,Flügel::N,канат,suäjj
944,Flügel::N,канат,суэйй
945,Klaue::N,тырнак,gadtse
946,Klaue::N,тырнак,guober
947,Klaue::N,тырнак,gazza
948,Klaue::N,тырнак,kozzâ
949,Klaue::N,тырнак,kõʒʒ
950,Klaue::N,тырнак,кэ̄ннц
951,Kralle::N,тырнак,gadtse
952,Kralle::N,тырнак,gadtsa
953,Kralle::N,тырнак,gazza
954,Kralle::N,тырнак,kozzâ
955,Kralle::N,тырнак,kõʒʒ
956,Kralle::N,тырнак,ке̄бпель
957,Schwanz::N,койрык,siejpie
958,Schwanz::N,койрык,siejbbe
959,Schwanz::N,койрык,bađuš
960,Schwanz::N,койрык,seaibi
961,Schwanz::N,койрык,seibi
962,Schwanz::N,койрык,sei´bb
963,Schwanz::N,койрык,piä´cciǩ
964,Schwanz::N,койрык,пиджь
965,Schwanz::N,койрык,се̄ййп
966,Schwanz::N,койрык,пе̄цехь
967,Ei::N,күкәй,munnie
968,Ei::N,күкәй,månne
969,Ei::N,күкәй,monni
970,Ei::N,күкәй,maṇe
971,Ei::N,күкәй,mââ´nn
972,Ei::N,күкәй,маннҍ
973,Ei::N,йомырка,munnie
974,Ei::N,йомырка,månne
975,Ei::N,йомырка,monni
976,Ei::N,йомырка,maṇe
977,Ei::N,йомырка,mââ´nn
978,Ei::N,йомырка,маннҍ
979,Nest::N,оя,biesie
980,Nest::N,оя,biesse
981,Nest::N,оя,beassi
982,Nest::N,оя,peesi
983,Nest::N,оя,piervâl
984,Nest::N,оя,piä´ss
985,Nest::N,оя,пе̄ссь
986,Bau::N,өн,biesie
987,Bau::N,өн,biedjo
988,Bau::N,өн,liesso
989,Bau::N,өн,biedju
990,Bau::N,өн,piäju
991,Bau::N,өн,вуэӈӈк
992,Tier::N,хайван,juvre
993,Tier::N,хайван,udos
994,Tier::N,хайван,divrre
995,Tier::N,хайван,luohtok
996,Tier::N,хайван,ealli
997,Tier::N,хайван,ellee
998,Tier::N,хайван,jie´lli
999,Tier::N,хайван,жыва
1000,Herde::N,көтү,dåehkie
1001,Herde::N,көтү,ællo
1002,Herde::N,көтү,fuovva
1003,Herde::N,көтү,doahkki
1004,Herde::N,көтү,čagge
1005,Herde::N,көтү,tukk
1006,Herde::N,көтү,vâ´lvv
1007,Herde::N,көтү,чуэз
1008,Herde::N,көтү,чӣгар
1009,Kuh::N,сыер,govse
1010,Kuh::N,сыер,gussa
1011,Kuh::N,сыер,gussa
1012,Kuh::N,сыер,kussâ
1013,Kuh::N,сыер,kuss
1014,Kuh::N,сыер,лӣххьм
1015,Bulle::N,үгез,vuaksa
1016,Bulle::N,үгез,vuoksá
1017,Bulle::N,үгез,heargi
1018,Bulle::N,үгез,vuák'sá
1019,Bulle::N,үгез,ergi
1020,Bulle::N,үгез,vuâhss
1021,Bulle::N,үгез,е̄ррьк
1022,Pferd::N,ат,hierkie
1023,Pferd::N,ат,råsse
1024,Pferd::N,ат,hæssta
1025,Pferd::N,ат,heavuš
1026,Pferd::N,ат,hiävuš
1027,Pferd::N,ат,heävaš
1028,Pferd::N,ат,ро̄ссь
1029,Schaf::N,сарык,sïrve
1030,Schaf::N,сарык,sávttsa
1031,Schaf::N,сарык,sávza
1032,Schaf::N,сарык,savzâ
1033,Schaf::N,сарык,sauʒʒ
1034,Schaf::N,сарык,ла̄мьпесь
1035,Schwein::N,дуңгыз,snurke
1036,Schwein::N,дуңгыз,svijnne
1037,Schwein::N,дуңгыз,spiidni
1038,Schwein::N,дуңгыз,šahe
1039,Schwein::N,дуңгыз,šââ´ǩǩ
1040,Schwein::N,дуңгыз,ша̄гкь
1041,Hund::N,эт,bïenje
1042,Hund::N,эт,bena
1043,Hund::N,эт,beana
1044,Hund::N,эт,peenuv
1045,Hund::N,эт,piânnai
1046,Hund::N,эт,пе̄ннэ
1047,Katze::N,песи,gaahtoe
1048,Katze::N,песи,gáhtto
1049,Katze::N,песи,bussá
1050,Katze::N,песи,kissá
1051,Katze::N,песи,kaass
1052,Katze::N,песи,ко̄а̄сс
1053,Bär::N,аю,gumsie
1054,Bär::N,аю,biernna
1055,Bär::N,аю,guovža
1056,Bär::N,аю,bierdna
1057,Bär::N,аю,kuob'žâ
1058,Bär::N,аю,kue´bǯǯ
1059,Bär::N,аю,та̄лл
1060,Eichhörnchen::N,тиен,åeruve
1061,Eichhörnchen::N,тиен,oarre
1062,Eichhörnchen::N,тиен,oarri
1063,Eichhörnchen::N,тиен,uár'ree
1064,Eichhörnchen::N,тиен,vuä´r'rev
1065,Eichhörnchen::N,тиен,вуэррев
1066,Elch::N,поши,ïelje
1067,Elch::N,поши,ællja
1068,Elch::N,поши,sarvva
1069,Elch::N,поши,ealga
1070,Elch::N,поши,sorvâ
1071,Elch::N,поши,sõrvv
1072,Elch::N,поши,сэ̄ррв
1073,Fuchs::N,төлке,riepie
1074,Fuchs::N,төлке,riebij
1075,Fuchs::N,төлке,rieban
1076,Fuchs::N,төлке,riemnjis
1077,Fuchs::N,төлке,rie´mjj
1078,Fuchs::N,төлке,рӣммьн
1079,Hase::N,куян,njåemele
1080,Hase::N,куян,njoammel
1081,Hase::N,куян,njoammil
1082,Hase::N,куян,njuámmil
1083,Hase::N,куян,njue´m'mel
1084,Hase::N,куян,нюэммель
1085,Maus::N,тычкан,snjeara
1086,Maus::N,тычкан,snjierrá
1087,Maus::N,тычкан,sáhpán
1088,Maus::N,тычкан,säplig
1089,Maus::N,тычкан,sä´ppli
1090,Maus::N,тычкан,са̄хпьлинк
1091,Wolf::N,бүре,sïejpe
1092,Wolf::N,бүре,stálppe
1093,Wolf::N,бүре,stáhkke
1094,Wolf::N,бүре,ruomas
1095,Wolf::N,бүре,kumpe
1096,Wolf::N,бүре,návdi
1097,Wolf::N,бүре,kumppi
1098,Wolf::N,бүре,ku´mpp
1099,Wolf::N,бүре,pââ´ldes
1100,Wolf::N,бүре,чиррм
1101,Wolf::N,бүре,пальтӭсь
1102,Vogel::N,кош,ledtie
1103,Vogel::N,кош,lådde
1104,Vogel::N,кош,loddi
1105,Vogel::N,кош,lodde
1106,Vogel::N,кош,lå´dd
1107,Vogel::N,кош,лоаннҍт
1108,Schwarm::N,көтү,dåehkie
1109,Schwarm::N,көтү,doahkke
1110,Schwarm::N,көтү,doahkki
1111,Schwarm::N,көтү,tuák'ki
1112,Schwarm::N,көтү,parvv
1113,Schwarm::N,көтү,туххк
1114,Huhn::N,тавык,vöönhtse
1115,Huhn::N,тавык,vuonntsá
1116,Huhn::N,тавык,vuonccis
1117,Huhn::N,тавык,kääṇi
1118,Huhn::N,тавык,kää´nn
1119,Huhn::N,тавык,ка̄ннҌ
1120,Hahn::N,әтәч,deere
1121,Hahn::N,әтәч,hádna
1122,Hahn::N,әтәч,åresvuonntsá
1123,Hahn::N,әтәч,vuonccis
1124,Hahn::N,әтәч,kääṇi
1125,Hahn::N,әтәч,åå´reskää´nn
1126,Hahn::N,әтәч,пе̄ттэх
1127,Gans::N,каз,gaase
1128,Gans::N,каз,gássa
1129,Gans::N,каз,čuonji
1130,Gans::N,каз,čuá'njá
1131,Gans::N,каз,čue´nj
1132,Gans::N,каз,чуэнь
1133,Adler::N,каракош,aarhtse
1134,Adler::N,каракош,goasskem
1135,Adler::N,каракош,goaskin
1136,Adler::N,каракош,kuás'kim
1137,Adler::N,каракош,kuä´cǩǩem
1138,Adler::N,каракош,куэцькем
1139,Ente::N,үрдәк,tjååtsele
1140,Ente::N,үрдәк,vuojatjis
1141,Ente::N,үрдәк,čáhceloddi
1142,Ente::N,үрдәк,vuonjâč
1143,Ente::N,үрдәк,vuõnjâč
1144,Ente::N,үрдәк,ча̄дзьлоаннҍт
1145,Eule::N,ябалак,snjågloe
1146,Eule::N,ябалак,skunjok
1147,Eule::N,ябалак,skuolfi
1148,Eule::N,ябалак,ijjâlodde
1149,Eule::N,ябалак,iiđsaž
1150,Eule::N,ябалак,кунньлоаннҍт
1151,Eule::N,ябалак,чӯзэм вуэһпэй
1152,Kranich::N,торна,goerke
1153,Kranich::N,торна,guorgga
1154,Kranich::N,торна,guorga
1155,Kranich::N,торна,kuor'gâ
1156,Kranich::N,торна,kuõrgg
1157,Kranich::N,торна,кӯррк
1158,Krähe::N,карга,voerhtje
1159,Krähe::N,карга,gárránis
1160,Krähe::N,карга,vuoratjis
1161,Krähe::N,карга,vuoražas
1162,Krähe::N,карга,vuorččis
1163,Krähe::N,карга,vuorâč
1164,Krähe::N,карга,vuõrâč
1165,Krähe::N,карга,вӯрэч
1166,Kuckuck::N,күке,gïeke
1167,Kuckuck::N,күке,giehka
1168,Kuckuck::N,күке,giehka
1169,Kuckuck::N,күке,kiehâ
1170,Kuckuck::N,күке,ǩiõkk
1171,Kuckuck::N,күке,кӣгк
1172,Kuckuck::N,кәккүк,gïeke
1173,Kuckuck::N,кәккүк,giehka
1174,Kuckuck::N,кәккүк,giehka
1175,Kuckuck::N,кәккүк,kiehâ
1176,Kuckuck::N,кәккүк,ǩiõkk
1177,Kuckuck::N,кәккүк,кӣгк
1178,Schwan::N,аккош,njoktje
1179,Schwan::N,аккош,snjuktja
1180,Schwan::N,аккош,njukča
1181,Schwan::N,аккош,njuhčâ
1182,Schwan::N,аккош,njuhčč
1183,Schwan::N,аккош,нюххч
1184,Fisch::N,балык,guelie
1185,Fisch::N,балык,guolle
1186,Fisch::N,балык,guolli
1187,Fisch::N,балык,kyeḷi
1188,Fisch::N,балык,kue´ll
1189,Fisch::N,балык,кӯлль
1190,Barsch::N,алабуга,sihtege
1191,Barsch::N,алабуга,vuoskun
1192,Barsch::N,алабуга,vuoskku
1193,Barsch::N,алабуга,vuásku
1194,Barsch::N,алабуга,vuâsk
1195,Barsch::N,алабуга,вуэсск
1196,Hecht::N,чуртан,haavke
1197,Hecht::N,чуртан,hávgga
1198,Hecht::N,чуртан,hávga
1199,Hecht::N,чуртан,puško
1200,Hecht::N,чуртан,nu´ǩǩeš
1201,Hecht::N,чуртан,ныгкешь
1202,Schlange[Tier]::N,елан,gïermesje
1203,Schlange[Tier]::N,елан,germaj
1204,Schlange[Tier]::N,елан,gearpmaš
1205,Schlange[Tier]::N,елан,kyev'đi
1206,Schlange[Tier]::N,елан,ku´vdd
1207,Schlange[Tier]::N,елан,кӯввьт
1208,Wurm::N,корт,mietie
1209,Wurm::N,корт,maarhke
1210,Wurm::N,корт,mádo
1211,Wurm::N,корт,máhtu
1212,Wurm::N,корт,máátu
1213,Wurm::N,корт,määtt
1214,Wurm::N,корт,ма̄дт
1215,Spinne::N,үрмәкүч,hievnie
1216,Spinne::N,үрмәкүч,hievnne
1217,Spinne::N,үрмәкүч,heavdni
1218,Spinne::N,үрмәкүч,evni
1219,Spinne::N,үрмәкүч,eeunaž
1220,Spinne::N,үрмәкүч,о̄а̄з
1221,Ameise::N,кырмыска,garhke
1222,Ameise::N,кырмыска,gårkkå
1223,Ameise::N,кырмыска,gotka
1224,Ameise::N,кырмыска,kutkâ
1225,Ameise::N,кырмыска,kotkk
1226,Ameise::N,кырмыска,ко̄ттк
1227,Laus::N,бет,dihkie
1228,Laus::N,бет,dihkke
1229,Laus::N,бет,dihkki
1230,Laus::N,бет,tikke
1231,Laus::N,бет,te´ǩǩ
1232,Laus::N,бет,тыһкь
1233,Mücke::N,черки,tjoejhke
1234,Mücke::N,черки,tjuojkka
1235,Mücke::N,черки,čuoika
1236,Mücke::N,черки,čuoš'kâ
1237,Mücke::N,черки,čuõškk
1238,Mücke::N,черки,чӯшшк
1239,Mücke::N,озынборын,tjoejhke
1240,Mücke::N,озынборын,tjuojkka
1241,Mücke::N,озынборын,čuoika
1242,Mücke::N,озынборын,čuoš'kâ
1243,Mücke::N,озынборын,čuõškk
1244,Mücke::N,озынборын,чӯшшк
1245,Fliege::N,чебен,tjoere
1246,Fliege::N,чебен,boerege
1247,Fliege::N,чебен,tjuruk
1248,Fliege::N,чебен,čuru
1249,Fliege::N,чебен,kiärpáš
1250,Fliege::N,чебен,čuâr
1251,Fliege::N,чебен,čuâras
1252,Fliege::N,чебен,чуэраш
1253,Schmetterling::N,күбәләк,biejjielåbloe
1254,Schmetterling::N,күбәләк,biejvvelådde
1255,Schmetterling::N,күбәләк,beaiveloddi
1256,Schmetterling::N,күбәләк,piäi'vááloddááš
1257,Schmetterling::N,күбәләк,ä´llbaž
1258,Schmetterling::N,күбәләк,pei´vvlå´dd
1259,Schmetterling::N,күбәләк,а̄лльп
1260,Beere::N,җиләк,muerjie
1261,Beere::N,җиләк,muorjje
1262,Beere::N,җиләк,muorji
1263,Beere::N,җиләк,myer'ji
1264,Beere::N,җиләк,mue´rjj
1265,Beere::N,җиләк,мӯррьй
1266,Apfel::N,алма,æbpla
1267,Apfel::N,алма,ehpal
1268,Apfel::N,алма,eppel
1269,Apfel::N,алма,eahppel
1270,Apfel::N,алма,я̄блэк
1271,Pilz::N,гөмбә,goebpere
1272,Pilz::N,гөмбә,guoppar
1273,Pilz::N,гөмбә,guoppar
1274,Pilz::N,гөмбә,kuobâr
1275,Pilz::N,гөмбә,kuõbbâr
1276,Pilz::N,гөмбә,кӯмпар
1277,Zwiebel::N,суган,lööke
1278,Zwiebel::N,суган,løhkka
1279,Zwiebel::N,суган,lávki
1280,Zwiebel::N,суган,luukk
1281,Zwiebel::N,суган,луквець
1282,Zwiebel::N,суганбаш,lööke
1283,Zwiebel::N,суганбаш,løhkka
1284,Zwiebel::N,суганбаш,lávki
1285,Zwiebel::N,суганбаш,luukk
1286,Zwiebel::N,суганбаш,луквець
1287,Saat::N,орлык,saajoe
1288,Saat::N,орлык,sádjo
1289,Saat::N,орлык,siepman
1290,Saat::N,орлык,siemâ
1291,Saat::N,орлык,siõm
1292,Saat::N,орлык,се̄м
1293,Korn::N,иген,gernie
1294,Korn::N,иген,gårnnetjalmme
1295,Korn::N,иген,gordni
1296,Korn::N,иген,jiṿe
1297,Korn::N,иген,ле̄ййп
1298,Korn::N,орлык,gernie
1299,Korn::N,орлык,gårnnetjalmme
1300,Korn::N,орлык,gordni
1301,Korn::N,орлык,jiṿe
1302,Korn::N,орлык,ле̄ййп
1303,Heu::N,печән,suejnieh
1304,Heu::N,печән,ájvve
1305,Heu::N,печән,suoidni
1306,Heu::N,печән,syei'ni
1307,Heu::N,печән,suei´nn
1308,Heu::N,печән,сӯййн
1309,Schale::N,кабык,gïrre
1310,Schale::N,кабык,garra
1311,Schale::N,кабык,skádne
1312,Schale::N,кабык,garra
1313,Schale::N,кабык,korrâ
1314,Schale::N,кабык,kõrr
1315,Schale::N,кабык,ю̄дтҍ
1316,Grube::N,баз,haevtie
1317,Grube::N,баз,rågge
1318,Grube::N,баз,gohpi
1319,Grube::N,баз,roggi
1320,Grube::N,баз,kyep'pi
1321,Grube::N,баз,rogge
1322,Grube::N,баз,rå´ǧǧ
1323,Grube::N,баз,kåå´pp
1324,Grube::N,баз,коабпь
1325,Grube::N,чокыр,haevtie
1326,Grube::N,чокыр,rågge
1327,Grube::N,чокыр,gohpi
1328,Grube::N,чокыр,roggi
1329,Grube::N,чокыр,kyep'pi
1330,Grube::N,чокыр,rogge
1331,Grube::N,чокыр,rå´ǧǧ
1332,Grube::N,чокыр,kåå´pp
1333,Grube::N,чокыр,коабпь
1334,Falle::N,тозак,barta
1335,Falle::N,тозак,ruevtie
1336,Falle::N,тозак,gillar
1337,Falle::N,тозак,ruovdde
1338,Falle::N,тозак,rihtá
1339,Falle::N,тозак,báhcahat
1340,Falle::N,тозак,ká'skástâh
1341,Falle::N,тозак,ää´ǧǧes
1342,Falle::N,тозак,кӣлл
1343,Falle::N,тозак,ше̄шшь
1344,Falle::N,капкын,barta
1345,Falle::N,капкын,ruevtie
1346,Falle::N,капкын,gillar
1347,Falle::N,капкын,ruovdde
1348,Falle::N,капкын,rihtá
1349,Falle::N,капкын,báhcahat
1350,Falle::N,капкын,ká'skástâh
1351,Falle::N,капкын,ää´ǧǧes
1352,Falle::N,капкын,кӣлл
